time,CO06LIFI,CO05BAFI,CO04LIFI,CO04BAFI,CO93COTW,CO00URMA,CO14CABT,CO04KIVA,CO96QUVA,CO99GUMI,CO98QUNC,CO12GOVA,CO99DRGB,CO13HENG,CO13HENG,CO13HENG,CO06QUNG,CO07CAFR,CO95TUNG,CO01TUNG,CO01TUNG,CO05ASGU,CO04MGNG,CO14OSPA,CO14OSPA,CO03CHBU,CO14CATI,CO17RAPA,CO17RAPA,CO17LITW01A,CO17MUMA,CO03CHBA,CO00KUNI,CO99KUHO,CO14ZIHO,CO17XISC01A,CO17DESC04A,CO17DESC01A,CO17DESC02A,CO17DESC03A,CO13DESC01A,CO15ABSP,CO08ABSU,CO18HECO01A,CO18HECO01B,CO04PFCH,CO97CHSY,CO04PFRE,CO00COKY,CO09NAKY,CO98SWPR,CO06MOPE,CO06MOTO,CO10HEIG,CO02KUBE,CO05KUBE,CO00DRBE,CO08GOBE,CO08HEVE,CO08KIPR,CO17WUBO1A,CO18RELC01A,CO96SWBB,CO96SWFB,CO99SWFB,CO94LISE,CO13CAHN,CO13CAHN,CO13CABL,CO92SHPU,CO94DUUR,CO99LICL,CO14WUCL,CO98BOFP,CO13COXM,CO98EVXM,CO13COTB,CO09NUTB,CO04LIRA,CO03COPM,CO11NUPM,CO18DATO01A
1893-06-01 00:00:00,0.17273426,0.17273426,0.17273426,0.17273426,0.27120113,0.27394295,0.269413,0.18191338,0.1834631,0.28336048,0.3350973,0.18548965,0.39875507,0.19681454,0.19681454,0.19681454,0.33533573,0.33569336,0.2952814,0.2952814,0.2952814,0.23591518,0.3055334,0.14674664,0.14674664,0.010609627,-0.24837255,0.20575523,0.20575523,0.11897087,-0.27275085,-0.29683113,-0.26863813,-0.04863739,-0.04863739,-0.082969666,-0.082969666,-0.082969666,-0.082969666,-0.082969666,-0.082969666,-0.3758669,-0.40763617,-0.1540184,-0.1540184,0.05352497,0.12230873,-0.047504902,-0.01257658,-0.012695789,-0.101566315,0.61380863,0.48291683,0.6418228,0.9306669,0.9306669,0.9306669,0.9652376,0.6392002,0.8354187,0.6904602,0.9185076,0.90396404,0.9037256,0.9037256,0.019431114,0.89633465,0.89633465,0.8932352,0.09608269,0.15711784,0.09024143,0.09024143,0.5043745,0.23329258,0.23269653,0.24032593,0.24032593,0.30088425,0.23269653,0.23269653,0.17440319
1893-07-01 00:00:00,0.22006035,0.22006035,0.22006035,0.22006035,0.279665,0.28073788,0.27775764,0.20587444,0.20134449,0.29206276,0.35440922,0.20647049,0.41353703,0.18489361,0.18489361,0.18489361,0.33271313,0.35202503,0.2859831,0.2859831,0.2859831,0.2477169,0.2837181,0.1333952,0.1333952,-0.06586313,-0.16367435,0.20515919,0.20515919,0.03385544,-0.1733303,-0.26887655,-0.22619963,-0.029325485,-0.029325485,-0.108242035,-0.108242035,-0.108242035,-0.108242035,-0.108242035,-0.108242035,-0.38558245,-0.40143728,-0.07271767,-0.07271767,0.030398369,0.10180473,-0.029027462,0.019669533,0.017166138,-0.13124943,0.620842,0.37777424,0.6227493,0.93209743,0.93209743,0.93209743,0.97441673,0.57673454,0.8084774,0.6401539,0.93090534,0.91552734,0.9151697,0.9151697,-0.060379505,0.9082556,0.9082556,0.91063976,0.1616478,0.19431114,0.0834465,0.0834465,0.50640106,0.24724007,0.24545193,0.23984909,0.23984909,0.34224987,0.22256374,0.22256374,0.22852421
1893-08-01 00:00:00,0.28979778,0.28979778,0.28979778,0.28979778,0.28276443,0.28455257,0.269413,0.23162365,0.22435188,0.29742718,0.36883354,0.23293495,0.42045116,0.20849705,0.20849705,0.20849705,0.31590462,0.35500526,0.28038025,0.28038025,0.28038025,0.23984909,0.27620792,0.11432171,0.11432171,0.012755394,-0.12290478,0.19073486,0.19073486,-0.028729439,-0.13077259,-0.16790628,-0.154078,-0.02592802,-0.02592802,-0.14084578,-0.14084578,-0.14084578,-0.14084578,-0.14084578,-0.14084578,-0.38790703,-0.3888607,-0.19425154,-0.19425154,-0.05722046,0.0021457672,-0.0059604645,0.047445297,0.04541874,-0.017285347,0.6406307,0.14603138,0.5991459,0.9428263,0.9428263,0.9428263,0.99241734,0.5085468,0.75542927,0.5776882,0.9288788,0.926137,0.92351437,0.92351437,-0.18936396,0.9058714,0.9058714,0.9166002,0.18584728,0.2065897,0.053286552,0.053286552,0.51271915,0.26583672,0.2645254,0.24318695,0.24318695,0.37658215,0.20968914,0.20968914,0.29480457
1893-09-01 00:00:00,0.3244877,0.3244877,0.3244877,0.3244877,0.28550625,0.28967857,0.27513504,0.2590418,0.2529621,0.2975464,0.38528442,0.25582314,0.42259693,0.2682209,0.2682209,0.2682209,0.25129318,0.34880638,0.28669834,0.28669834,0.28669834,0.19741058,0.25820732,0.081300735,0.081300735,0.032544136,-0.11348724,0.088095665,0.088095665,-0.0013709068,-0.14019012,-0.113129616,-0.08773804,0.008583069,0.008583069,-0.29581785,-0.29581785,-0.29581785,-0.29581785,-0.29581785,-0.29581785,-0.38707256,-0.39577484,-0.17231703,-0.17231703,-0.17726421,-0.0031590462,0.031232834,0.064730644,0.0641346,0.10859966,0.6599426,0.21231174,0.5578995,0.9493828,0.9493828,0.9493828,1.0033846,0.44238567,0.69892406,0.51760674,0.90765953,0.91934204,0.9135008,0.9135008,-0.18244982,0.8789301,0.8789301,0.9088516,0.15544891,0.18882751,0.029563904,0.029563904,0.5249977,0.26249886,0.2629757,0.2616644,0.2616644,0.3976822,0.22959709,0.22959709,0.32663345
1893-10-01 00:00:00,0.3504753,0.3504753,0.3504753,0.3504753,0.29277802,0.2912283,0.2859831,0.27811527,0.2732277,0.3027916,0.37765503,0.27263165,0.41258335,0.2824068,0.2824068,0.2824068,0.21708012,0.32937527,0.2821684,0.2821684,0.2821684,0.1835823,0.24735928,0.073194504,0.073194504,-0.012278557,-0.120937824,0.079870224,0.079870224,-0.13309717,-0.15950203,-0.109016895,-0.06318092,0.046491623,0.046491623,-0.40006638,-0.40006638,-0.40006638,-0.40006638,-0.40006638,-0.40006638,-0.42927265,-0.4506111,-0.113904476,-0.113904476,-0.23561716,0.034570694,0.059723854,0.09608269,0.089645386,0.19574165,0.67818165,0.38170815,0.5398989,0.9454489,0.9454489,0.9454489,0.9922981,0.4645586,0.67317486,0.49972534,0.8664131,0.89132786,0.882864,0.882864,-0.20474195,0.84257126,0.84257126,0.8788109,0.15640259,0.17094612,0.016093254,0.016093254,0.53858757,0.24855137,0.24843216,0.2670288,0.2670288,0.41532516,0.25117397,0.25117397,0.3402233
1893-11-01 00:00:00,0.3643036,0.3643036,0.3643036,0.3643036,0.2822876,0.284791,0.28252602,0.3091097,0.29444695,0.29611588,0.37193298,0.29563904,0.40388107,0.28419495,0.28419495,0.28419495,0.28204918,0.33187866,0.24795532,0.24795532,0.24795532,0.16510487,0.22804737,0.054359436,0.054359436,-0.14412403,-0.11378527,0.07224083,0.07224083,0.034093857,-0.20897388,-0.119030476,-0.03117323,0.08237362,0.08237362,-0.43851137,-0.43851137,-0.43851137,-0.43851137,-0.43851137,-0.43851137,-0.4528165,-0.49239397,-0.13881922,-0.13881922,-0.18119812,0.08881092,0.08094311,0.121712685,0.11909008,0.23651123,0.68295,0.47457218,0.574708,0.94914436,0.94914436,0.94914436,0.9777546,0.5239248,0.6688833,0.5352497,0.8229017,0.8505583,0.8403063,0.8403063,-0.23829937,0.7942915,0.7942915,0.8342266,0.16951561,0.16236305,0.0035762787,0.0035762787,0.54466724,0.24199486,0.24211407,0.26226044,0.26226044,0.4273653,0.243783,0.243783,0.33962727
1893-12-01 00:00:00,0.38981438,0.38981438,0.38981438,0.38981438,0.28455257,0.28395653,0.27906895,0.33056736,0.32043457,0.29730797,0.3733635,0.3232956,0.38528442,0.28324127,0.28324127,0.28324127,0.2925396,0.3361702,0.23066998,0.23066998,0.23066998,0.15723705,0.23198128,0.049114227,0.049114227,-0.26381016,-0.12636185,0.11467934,0.11467934,0.13411045,-0.4066229,-0.15026331,-0.0121593475,0.114917755,0.114917755,-0.28520823,-0.28520823,-0.28520823,-0.28520823,-0.28520823,-0.28520823,-0.4733801,-0.5515218,-0.1488924,-0.1488924,0.00047683716,0.11086464,0.11062622,0.15127659,0.14984608,0.14173985,0.6740093,0.4914999,0.64074993,0.9547472,0.9547472,0.9547472,0.97596645,0.5607605,0.70667267,0.5828142,0.80919266,0.7878542,0.7754564,0.7754564,-0.22262335,0.7606745,0.7606745,0.79369545,0.16713142,0.15187263,-0.029623508,-0.029623508,0.5418062,0.24497509,0.24664402,0.25975704,0.25975704,0.43821335,0.23472309,0.23472309,0.3618002
1894-01-01 00:00:00,0.34034252,0.34034252,0.34034252,0.34034252,0.28669834,0.28908253,0.28192997,0.31006336,0.30100346,0.3079176,0.38003922,0.3055334,0.37622452,0.26905537,0.26905537,0.26905537,0.2758503,0.32365322,0.2065897,0.2065897,0.2065897,0.187397,0.21874905,0.03862381,0.03862381,-0.24592876,-0.17297268,0.12850761,0.12850761,0.16236305,-0.48398972,-0.22083521,-0.011086464,0.13613701,0.13613701,-0.15550852,-0.15550852,-0.15550852,-0.15550852,-0.15550852,-0.15550852,-0.4759431,-0.5656481,-0.14054775,-0.14054775,0.046610832,0.102996826,0.111699104,0.15807152,0.15747547,-0.14048815,0.65374374,0.49614906,0.6828308,0.95808506,0.95808506,0.95808506,0.97870827,0.6097555,0.7646084,0.6276369,0.79905987,0.7556677,0.74744225,0.74744225,-0.17762184,0.7326603,0.7326603,0.75984,0.14173985,0.12683868,-0.039935112,-0.039935112,0.5248785,0.25188923,0.25224686,0.25737286,0.25737286,0.44441223,0.22172928,0.22172928,0.37622452
1894-02-01 00:00:00,0.30946732,0.30946732,0.30946732,0.30946732,0.29361248,0.29599667,0.28252602,0.27811527,0.27358532,0.31983852,0.37527084,0.28836727,0.3709793,0.24533272,0.24533272,0.24533272,0.2747774,0.31888485,0.17178059,0.17178059,0.17178059,0.19443035,0.17023087,0.0047683716,0.0047683716,-0.17696619,-0.24455786,0.151515,0.151515,0.1963377,-0.5040169,-0.2720952,-0.093996525,0.11861324,0.11861324,-0.032007694,-0.032007694,-0.032007694,-0.032007694,-0.032007694,-0.032007694,-0.45269728,-0.5542636,-0.0923872,-0.0923872,0.047564507,0.06592274,0.098228455,0.1552105,0.15580654,-0.06747246,0.63204765,0.5071163,0.6965399,0.9534359,0.9534359,0.9534359,0.9778738,0.65660477,0.8238554,0.6799698,0.79500675,0.7702112,0.7646084,0.7646084,-0.11509657,0.73361397,0.73361397,0.749588,0.091552734,0.121593475,-0.020742416,-0.020742416,0.47171116,0.2644062,0.26249886,0.25439262,0.25439262,0.42963028,0.21922588,0.21922588,0.37539005
1894-03-01 00:00:00,0.2657175,0.2657175,0.2657175,0.2657175,0.30314922,0.30696392,0.2937317,0.25701523,0.2477169,0.31793118,0.38421154,0.2645254,0.35619736,0.20682812,0.20682812,0.20682812,0.2270937,0.30052662,0.10788441,0.10788441,0.10788441,0.19359589,0.1142025,-0.088870525,-0.088870525,-0.23549795,-0.31125546,0.1783371,0.1783371,0.21803379,-0.5323291,-0.2374649,-0.15211105,0.093221664,0.093221664,0.020503998,0.020503998,0.020503998,0.020503998,0.020503998,0.020503998,-0.43714046,-0.513196,-0.077307224,-0.077307224,0.024080276,0.07200241,0.03218651,0.17094612,0.17595291,0.039815903,0.62429905,0.5168915,0.6997585,0.95021725,0.95021725,0.95021725,0.9790659,0.6622076,0.8432865,0.7106066,0.80156326,0.77581406,0.7753372,0.7753372,-0.047028065,0.7573366,0.7573366,0.76162815,0.121474266,0.16403198,0.030875206,0.030875206,0.43118,0.26273727,0.2619028,0.25868416,0.25868416,0.36108494,0.25343895,0.25343895,0.32699108
1894-04-01 00:00:00,0.23305416,0.23305416,0.23305416,0.23305416,0.3093481,0.3077984,0.29313564,0.19395351,0.1796484,0.31137466,0.36919117,0.20051003,0.34701824,0.15377998,0.15377998,0.15377998,0.15544891,0.27501583,0.03492832,0.03492832,0.03492832,0.18942356,0.06020069,-0.20569563,-0.20569563,-0.2940297,-0.36412477,0.17094612,0.17094612,0.22685528,-0.55110455,-0.23174286,-0.1783967,0.06496906,0.06496906,0.0150203705,0.0150203705,0.0150203705,0.0150203705,0.0150203705,0.0150203705,-0.43076277,-0.4708171,-0.12135506,-0.12135506,-0.028014183,0.09524822,0.0320673,0.14424324,0.16188622,0.09679794,0.61941147,0.536561,0.67460537,0.94377995,0.94377995,0.94377995,0.97739697,0.6221533,0.8350611,0.6862879,0.8121729,0.8056164,0.80537796,0.80537796,0.019073486,0.7917881,0.7917881,0.78725815,0.12886524,0.14972687,0.08356571,0.08356571,0.40853024,0.2667904,0.26476383,0.26476383,0.26476383,0.31805038,0.2654791,0.2654791,0.3054142
1894-05-01 00:00:00,0.21672249,0.21672249,0.21672249,0.21672249,0.30708313,0.3091097,0.2975464,0.1462698,0.1206398,0.31900406,0.330925,0.14591217,0.33724308,0.16415119,0.16415119,0.16415119,0.08559227,0.27382374,-0.049173832,-0.049173832,-0.049173832,0.16665459,-0.002682209,-0.15902519,-0.15902519,-0.29563904,-0.38677454,0.16593933,0.16593933,0.20587444,-0.5528331,-0.24962425,-0.19413233,0.07092953,0.07092953,0.0017881393,0.0017881393,0.0017881393,0.0017881393,0.0017881393,0.0017881393,-0.44339895,-0.4454255,-0.15604496,-0.15604496,-0.01424551,0.14221668,0.023841858,0.17642975,0.18274784,0.1488924,0.62179565,0.54192543,0.64110756,0.95546246,0.95546246,0.95546246,0.9815693,0.5888939,0.81038475,0.6558895,0.82218647,0.83076954,0.8305311,0.8305311,0.09286404,0.82826614,0.82826614,0.8225441,0.12874603,0.15377998,0.09858608,0.09858608,0.3939867,0.27644634,0.27513504,0.26798248,0.26798248,0.30946732,0.26130676,0.26130676,0.33664703
1894-06-01 00:00:00,0.25725365,0.25725365,0.25725365,0.25725365,0.29098988,0.29444695,0.26988983,0.13327599,0.09787083,0.28681755,0.32937527,0.13959408,0.34487247,0.19097328,0.19097328,0.19097328,0.15592575,0.2989769,-0.024914742,-0.024914742,-0.024914742,0.14305115,-0.009894371,-0.10043383,-0.10043383,-0.39368868,-0.32806396,0.14054775,0.14054775,0.19037724,-0.4861951,-0.36263466,-0.16194582,0.06556511,0.06556511,0.00023841858,0.00023841858,0.00023841858,0.00023841858,0.00023841858,0.00023841858,-0.43320656,-0.45335293,-0.13142824,-0.13142824,0.05686283,0.13554096,0.022649765,0.12540817,0.14901161,0.11408329,0.6290674,0.5195141,0.62942505,0.9651184,0.9651184,0.9651184,0.9993315,0.56409836,0.80037117,0.62561035,0.8393526,0.8561611,0.8507967,0.8507967,0.13756752,0.8505583,0.8505583,0.8496046,0.16105175,0.18894672,0.11765957,0.11765957,0.3874302,0.2812147,0.2785921,0.27525425,0.27525425,0.3579855,0.26130676,0.26130676,0.3579855
1894-07-01 00:00:00,0.27370453,0.27370453,0.27370453,0.27370453,0.24783611,0.25486946,0.22423267,0.13434887,0.10108948,0.21851063,0.35381317,0.13959408,0.3553629,0.22614002,0.22614002,0.22614002,0.17154217,0.3169775,0.03492832,0.03492832,0.03492832,0.0872612,0.0,-0.0385046,-0.0385046,-0.3708601,-0.24962425,0.09953976,0.09953976,0.14221668,-0.3875494,-0.4044175,-0.11360645,0.066399574,0.066399574,0.010609627,0.010609627,0.010609627,0.010609627,0.010609627,0.010609627,-0.3989935,-0.4233122,-0.14775991,-0.14775991,0.1026392,0.16844273,0.03886223,-0.0034570694,0.007748604,0.018954277,0.63097477,0.4593134,0.6299019,0.95129013,0.95129013,0.95129013,0.99647045,0.54991245,0.78344345,0.5803108,0.8497238,0.8671284,0.8661747,0.8661747,0.08368492,0.854969,0.854969,0.86665154,0.20170212,0.21135807,0.121712685,0.121712685,0.42307377,0.2862215,0.28431416,0.28562546,0.28562546,0.3927946,0.25987625,0.25987625,0.37395954
