time,CO06LIFI,CO05BAFI,CO04LIFI,CO04BAFI,CO93COTW,CO00URMA,CO14CABT,CO04KIVA,CO96QUVA,CO99GUMI,CO98QUNC,CO12GOVA,CO99DRGB,CO13HENG,CO13HENG,CO13HENG,CO06QUNG,CO07CAFR,CO95TUNG,CO01TUNG,CO01TUNG,CO05ASGU,CO04MGNG,CO14OSPA,CO14OSPA,CO03CHBU,CO14CATI,CO17RAPA,CO17RAPA,CO17LITW01A,CO17MUMA,CO03CHBA,CO00KUNI,CO99KUHO,CO14ZIHO,CO17XISC01A,CO17DESC04A,CO17DESC01A,CO17DESC02A,CO17DESC03A,CO13DESC01A,CO15ABSP,CO08ABSU,CO18HECO01A,CO18HECO01B,CO04PFCH,CO97CHSY,CO04PFRE,CO00COKY,CO09NAKY,CO98SWPR,CO06MOPE,CO06MOTO,CO10HEIG,CO02KUBE,CO05KUBE,CO00DRBE,CO08GOBE,CO08HEVE,CO08KIPR,CO17WUBO1A,CO18RELC01A,CO96SWBB,CO96SWFB,CO99SWFB,CO94LISE,CO13CAHN,CO13CAHN,CO13CABL,CO92SHPU,CO94DUUR,CO99LICL,CO14WUCL,CO98BOFP,CO13COXM,CO98EVXM,CO13COTB,CO09NUTB,CO04LIRA,CO03COPM,CO11NUPM,CO18DATO01A
1850-12-01 00:00:00,0.28181076,0.28181076,0.28181076,0.28181076,0.3144741,0.31745434,0.31507015,0.26619434,0.26476383,0.3437996,0.369668,0.264287,0.4056692,0.25367737,0.25367737,0.25367737,0.2861023,0.35738945,0.20873547,0.20873547,0.20873547,0.13971329,0.18811226,-0.22560358,-0.22560358,-0.36525726,-0.16009808,-0.10716915,-0.10716915,0.015974045,-0.47022104,-0.438869,0.012755394,0.1347065,0.1347065,-0.20939112,-0.20939112,-0.20939112,-0.20939112,-0.20939112,-0.20939112,-0.47695637,-0.5865097,-0.19818544,-0.19818544,-0.1822114,0.08380413,0.07498264,0.1026392,0.10871887,-0.16194582,0.6327629,0.52297115,0.6766319,0.9020567,0.9020567,0.9020567,0.9480715,0.58960915,0.7736683,0.6123781,0.79488754,0.7523298,0.7492304,0.7492304,-0.31536818,0.73969364,0.73969364,0.75912476,0.15759468,0.15938282,-0.040709972,-0.040709972,0.5347729,0.27167797,0.27000904,0.2708435,0.2708435,0.41735172,0.28407574,0.28407574,0.3077984
1851-01-01 00:00:00,0.31387806,0.31387806,0.31387806,0.31387806,0.30767918,0.31137466,0.30219555,0.2629757,0.25999546,0.3402233,0.36489964,0.25594234,0.40018559,0.25069714,0.25069714,0.25069714,0.2707243,0.35643578,0.1269579,0.1269579,0.1269579,0.1411438,0.102996826,-0.14334917,-0.14334917,-0.38790703,-0.16671419,-0.023066998,-0.023066998,0.03886223,-0.53215027,-0.45484304,0.041127205,0.15723705,0.15723705,-0.15419722,-0.15419722,-0.15419722,-0.15419722,-0.15419722,-0.15419722,-0.6261468,-0.6786585,-0.19824505,-0.19824505,-0.25451183,0.07736683,0.07677078,0.05674362,0.06198883,-0.256598,0.61774254,0.523448,0.72324276,0.9020567,0.9020567,0.9020567,0.9435415,0.63467026,0.8174181,0.65886974,0.7851124,0.76925755,0.76663494,0.76663494,-0.19955635,0.7350445,0.7350445,0.74994564,0.14483929,0.14615059,0.0010728836,0.0010728836,0.5130768,0.269413,0.26845932,0.26881695,0.26881695,0.4479885,0.27632713,0.27632713,0.3197193
1851-02-01 00:00:00,0.29611588,0.29611588,0.29611588,0.29611588,0.29718876,0.30112267,0.29325485,0.23460388,0.23269653,0.33271313,0.344038,0.2259016,0.38790703,0.21529198,0.21529198,0.21529198,0.28920174,0.33700466,0.06759167,0.06759167,0.06759167,0.13649464,0.032782555,-0.08755922,-0.08755922,-0.40584803,-0.21868944,0.03361702,0.03361702,0.07414818,-0.63067675,-0.38164854,-0.009596348,0.16236305,0.16236305,-0.08428097,-0.08428097,-0.08428097,-0.08428097,-0.08428097,-0.08428097,-0.6042123,-0.68718195,-0.19109249,-0.19109249,-0.2963543,0.007987022,-0.03427267,0.068068504,0.074863434,-0.05441904,0.58984756,0.5335808,0.7536411,0.90169907,0.90169907,0.90169907,0.93746185,0.67293644,0.84877014,0.6933212,0.78880787,0.7880926,0.78618526,0.78618526,-0.10097027,0.7452965,0.7452965,0.7530451,0.12922287,0.13613701,0.049948692,0.049948692,0.5030632,0.24664402,0.24521351,0.26607513,0.26607513,0.45847893,0.27179718,0.27179718,0.29337406
1851-03-01 00:00:00,0.25761127,0.25761127,0.25761127,0.25761127,0.2976656,0.3004074,0.30004978,0.207901,0.20992756,0.33342838,0.32103062,0.20110607,0.38719177,0.20825863,0.20825863,0.20825863,0.3170967,0.33557415,0.079751015,0.079751015,0.079751015,0.10573864,0.089645386,-0.06735325,-0.06735325,-0.41741133,-0.28419495,0.09346008,0.09346008,0.11527538,-0.7196665,-0.34970045,-0.1103878,0.124812126,0.124812126,-0.099122524,-0.099122524,-0.099122524,-0.099122524,-0.099122524,-0.099122524,-0.55760145,-0.64843893,-0.17476082,-0.17476082,-0.24110079,0.009775162,-0.058174133,0.05733967,0.06556511,0.050783157,0.5892515,0.5489588,0.74362755,0.9034872,0.9034872,0.9034872,0.9428263,0.67973137,0.8599758,0.7098913,0.8010864,0.79894066,0.7983446,0.7983446,-0.019729137,0.76413155,0.76413155,0.7622242,0.12421608,0.14126301,0.08392334,0.08392334,0.48661232,0.23579597,0.23412704,0.2565384,0.2565384,0.43165684,0.27489662,0.27489662,0.26333332
1851-04-01 00:00:00,0.23925304,0.23925304,0.23925304,0.23925304,0.2964735,0.30183792,0.29313564,0.18036366,0.18036366,0.33938885,0.30314922,0.17082691,0.3874302,0.20706654,0.20706654,0.20706654,0.34177303,0.32889843,0.11098385,0.11098385,0.11098385,0.10788441,0.15890598,-0.07903576,-0.07903576,-0.43451786,-0.36376715,0.13005733,0.13005733,0.14209747,-0.7663965,-0.415802,-0.12505054,0.096321106,0.096321106,-0.13178587,-0.13178587,-0.13178587,-0.13178587,-0.13178587,-0.13178587,-0.51635504,-0.59717894,-0.19216537,-0.19216537,-0.23502111,0.05710125,-0.06467104,0.08618832,0.09596348,0.119924545,0.5880594,0.55634975,0.7095337,0.90515614,0.90515614,0.90515614,0.9458065,0.6686449,0.84733963,0.7042885,0.81157684,0.8186102,0.82087517,0.82087517,0.05030632,0.78749657,0.78749657,0.78487396,0.12028217,0.12886524,0.11706352,0.11706352,0.4581213,0.24068356,0.23722649,0.24998188,0.24998188,0.38444996,0.27441978,0.27441978,0.2565384
1851-05-01 00:00:00,0.22232533,0.22232533,0.22232533,0.22232533,0.2939701,0.29850006,0.30183792,0.1887083,0.18262863,0.32830238,0.31232834,0.18489361,0.39827824,0.17905235,0.17905235,0.17905235,0.37503242,0.3273487,0.12469292,0.12469292,0.12469292,0.09894371,0.14960766,-0.077843666,-0.077843666,-0.4170537,-0.43815374,0.10228157,0.10228157,0.121831894,-0.7942915,-0.61035156,-0.15318394,0.06592274,0.06592274,-0.1591444,-0.1591444,-0.1591444,-0.1591444,-0.1591444,-0.1591444,-0.5021095,-0.5696416,-0.19598007,-0.19598007,-0.19443035,0.08034706,-0.027775764,0.07522106,0.09274483,0.19645691,0.5879402,0.5592108,0.69105625,0.91922283,0.91922283,0.91922283,0.96178055,0.6415844,0.8403063,0.6979704,0.83363056,0.8343458,0.8302927,0.8302927,0.108361244,0.82087517,0.82087517,0.81670284,0.10073185,0.14674664,0.14638901,0.14638901,0.43916702,0.23710728,0.23663044,0.2529621,0.2529621,0.37264824,0.27287006,0.27287006,0.24366379
1851-06-01 00:00:00,0.25069714,0.25069714,0.25069714,0.25069714,0.297904,0.3002882,0.2977848,0.20360947,0.19979477,0.31876564,0.30231476,0.20217896,0.40626526,0.18179417,0.18179417,0.18179417,0.37574768,0.34606457,0.14185905,0.14185905,0.14185905,0.08678436,0.17368793,-0.13065338,-0.13065338,-0.4502535,-0.46771765,0.052452087,0.052452087,0.014662743,-0.7893443,-0.72813034,-0.1385212,0.06401539,0.06401539,-0.18322468,-0.18322468,-0.18322468,-0.18322468,-0.18322468,-0.18322468,-0.5084276,-0.557065,-0.20438433,-0.20438433,-0.11622906,0.1128912,-0.0028014183,-0.030815601,-0.019788742,0.16856194,0.5943775,0.56374073,0.6812811,0.9179115,0.9179115,0.9179115,0.96416473,0.61261654,0.8289814,0.67031384,0.8583069,0.8471012,0.8456707,0.8456707,0.12648106,0.84626675,0.84626675,0.8443594,0.12362003,0.17154217,0.17178059,0.17178059,0.4169941,0.25486946,0.2527237,0.26071072,0.26071072,0.39982796,0.26726723,0.26726723,0.2812147
1851-07-01 00:00:00,0.279665,0.279665,0.279665,0.279665,0.29695034,0.30219555,0.29277802,0.20384789,0.19550323,0.32389164,0.29945374,0.20360947,0.39470196,0.19776821,0.19776821,0.19776821,0.3670454,0.3489256,0.16820431,0.16820431,0.16820431,0.10561943,0.1951456,-0.15211105,-0.15211105,-0.36662817,-0.39696693,-0.0021457672,-0.0021457672,-0.046670437,-0.6169677,-0.6580949,-0.10842085,0.049710274,0.049710274,-0.19270182,-0.19270182,-0.19270182,-0.19270182,-0.19270182,-0.19270182,-0.48464537,-0.51265955,-0.23168325,-0.23168325,-0.013232231,0.13411045,0.03552437,-0.04053116,-0.054955482,0.15640259,0.6005764,0.5337,0.68056583,0.9135008,0.9135008,0.9135008,0.96070766,0.5903244,0.8288622,0.63204765,0.86808205,0.87344646,0.8724928,0.8724928,0.066161156,0.8614063,0.8614063,0.8665323,0.15568733,0.18370152,0.16999245,0.16999245,0.4233122,0.26595592,0.26249886,0.25844574,0.25844574,0.42283535,0.25892258,0.25892258,0.33426285
1851-08-01 00:00:00,0.28538704,0.28538704,0.28538704,0.28538704,0.2977848,0.3027916,0.28324127,0.21231174,0.20003319,0.3244877,0.32818317,0.21970272,0.39374828,0.23400784,0.23400784,0.23400784,0.3619194,0.3502369,0.21851063,0.21851063,0.21851063,0.12373924,0.27406216,-0.11444092,-0.11444092,-0.25117397,-0.34600496,-0.039875507,-0.039875507,-0.092327595,-0.5335212,-0.5633831,-0.07969141,0.041365623,0.041365623,-0.2579093,-0.2579093,-0.2579093,-0.2579093,-0.2579093,-0.2579093,-0.47928095,-0.5053282,-0.26369095,-0.26369095,0.04017353,0.14901161,0.066399574,-0.0035762787,-0.010669231,0.18060207,0.6108284,0.29468536,0.6840229,0.92053413,0.92053413,0.92053413,0.977993,0.5713701,0.80549717,0.60617924,0.87332726,0.8845329,0.8802414,0.8802414,-0.07766485,0.86402893,0.86402893,0.8766651,0.16880035,0.18084049,0.13816357,0.13816357,0.45776367,0.27298927,0.27120113,0.269413,0.269413,0.43439865,0.26512146,0.26512146,0.3490448
1851-09-01 00:00:00,0.2733469,0.2733469,0.2733469,0.2733469,0.30601025,0.31149387,0.29051304,0.21386147,0.20956993,0.32639503,0.3464222,0.22089481,0.39422512,0.3055334,0.3055334,0.3055334,0.34058094,0.34344196,0.2720356,0.2720356,0.2720356,0.1333952,0.31268597,-0.097334385,-0.097334385,-0.14787912,-0.3091693,-0.036776066,-0.036776066,-0.13834238,-0.46110153,-0.47761202,-0.05733967,0.064492226,0.064492226,-0.31137466,-0.31137466,-0.31137466,-0.31137466,-0.31137466,-0.31137466,-0.47278404,-0.48077106,-0.32061338,-0.32061338,0.018954277,0.12207031,0.06556511,0.00667572,0.003695488,0.2207756,0.62668324,0.15890598,0.68962574,0.9120703,0.9120703,0.9120703,0.9791851,0.50365925,0.7722378,0.56529045,0.8701086,0.86951256,0.8634329,0.8634329,-0.18310547,0.8505583,0.8505583,0.8741617,0.16880035,0.16438961,0.09524822,0.09524822,0.48446655,0.27120113,0.26988983,0.2747774,0.2747774,0.44322014,0.26929379,0.26929379,0.349164
