time,CO06LIFI,CO05BAFI,CO04LIFI,CO04BAFI,CO93COTW,CO00URMA,CO14CABT,CO04KIVA,CO96QUVA,CO99GUMI,CO98QUNC,CO12GOVA,CO99DRGB,CO13HENG,CO13HENG,CO13HENG,CO06QUNG,CO07CAFR,CO95TUNG,CO01TUNG,CO01TUNG,CO05ASGU,CO04MGNG,CO14OSPA,CO14OSPA,CO03CHBU,CO14CATI,CO17RAPA,CO17RAPA,CO17LITW01A,CO17MUMA,CO03CHBA,CO00KUNI,CO99KUHO,CO14ZIHO,CO17XISC01A,CO17DESC04A,CO17DESC01A,CO17DESC02A,CO17DESC03A,CO13DESC01A,CO15ABSP,CO08ABSU,CO18HECO01A,CO18HECO01B,CO04PFCH,CO97CHSY,CO04PFRE,CO00COKY,CO09NAKY,CO98SWPR,CO06MOPE,CO06MOTO,CO10HEIG,CO02KUBE,CO05KUBE,CO00DRBE,CO08GOBE,CO08HEVE,CO08KIPR,CO17WUBO1A,CO18RELC01A,CO96SWBB,CO96SWFB,CO99SWFB,CO94LISE,CO13CAHN,CO13CAHN,CO13CABL,CO92SHPU,CO94DUUR,CO99LICL,CO14WUCL,CO98BOFP,CO13COXM,CO98EVXM,CO13COTB,CO09NUTB,CO04LIRA,CO03COPM,CO11NUPM,CO18DATO01A
1850-12-01 00:00:00,0.23770332,0.23770332,0.23770332,0.23770332,0.30732155,0.31149387,0.2977848,0.21600723,0.2104044,0.3426075,0.35893917,0.22017956,0.3707409,0.25045872,0.25045872,0.25045872,0.29206276,0.34546852,0.27906895,0.27906895,0.27906895,0.06437302,0.3067255,-0.014662743,-0.014662743,-0.06741285,-0.0718832,-0.032007694,-0.032007694,-0.0032782555,-0.46932697,-0.36209822,0.098347664,0.20885468,0.20885468,-0.26273727,-0.26273727,-0.26273727,-0.26273727,-0.26273727,-0.26273727,-0.3119111,-0.41365623,-0.15288591,-0.15288591,-0.13560057,0.041246414,0.07045269,0.022649765,0.020980835,-0.27805567,0.64742565,0.5297661,0.6713867,0.8966923,0.8966923,0.8966923,0.9384155,0.5918741,0.7426739,0.60749054,0.7736683,0.7663965,0.76019764,0.76019764,-0.2811551,0.7234812,0.7234812,0.74243546,0.156641,0.16248226,-0.013530254,-0.013530254,0.47695637,0.2553463,0.25498867,0.26369095,0.26369095,0.39231777,0.27048588,0.27048588,0.29230118
1851-01-01 00:00:00,0.21755695,0.21755695,0.21755695,0.21755695,0.3039837,0.31352043,0.29349327,0.21398067,0.20813942,0.34344196,0.3516674,0.21457672,0.37562847,0.22768974,0.22768974,0.22768974,0.30505657,0.3414154,0.27632713,0.27632713,0.27632713,0.06818771,0.30624866,0.07903576,0.07903576,-0.14334917,-0.05608797,-0.038146973,-0.038146973,0.01013279,-0.47445297,-0.4002452,0.114917755,0.22315979,0.22315979,-0.19431114,-0.19431114,-0.19431114,-0.19431114,-0.19431114,-0.19431114,-0.48935413,-0.6093383,-0.15449524,-0.15449524,-0.20873547,0.017404556,0.07891655,-0.057578087,-0.053226948,-0.25755167,0.62930584,0.52928925,0.72813034,0.9086132,0.9086132,0.9086132,0.9418726,0.62930584,0.787735,0.65135956,0.7697344,0.75674057,0.7516146,0.7516146,-0.18763542,0.7305145,0.7305145,0.74112415,0.1538992,0.1616478,0.02002716,0.02002716,0.42951107,0.25749207,0.25558472,0.26333332,0.26333332,0.37145615,0.26392937,0.26392937,0.27012825
1851-02-01 00:00:00,0.19490719,0.19490719,0.19490719,0.19490719,0.3027916,0.30767918,0.28920174,0.1989603,0.19621849,0.3374815,0.32174587,0.19681454,0.37312508,0.2169609,0.2169609,0.2169609,0.3322363,0.32615662,0.2667904,0.2667904,0.2667904,0.07021427,0.29933453,0.13303757,0.13303757,-0.057935715,-0.098109245,0.05352497,0.05352497,-0.02193451,-0.3578663,-0.4119873,0.10895729,0.22625923,0.22625923,-0.18638372,-0.18638372,-0.18638372,-0.18638372,-0.18638372,-0.18638372,-0.5052686,-0.61023235,-0.17136335,-0.17136335,-0.22530556,-0.030815601,0.057816505,-0.057041645,-0.0461936,-0.056684017,0.620842,0.5283356,0.75769424,0.9151697,0.9151697,0.9151697,0.94890594,0.6535053,0.8299351,0.6763935,0.7722378,0.7593632,0.75507164,0.75507164,-0.09101629,0.74005127,0.74005127,0.74732304,0.1488924,0.16021729,0.05555153,0.05555153,0.4131794,0.24545193,0.24533272,0.24938583,0.24938583,0.3722906,0.2619028,0.2619028,0.25093555
1851-03-01 00:00:00,0.15938282,0.15938282,0.15938282,0.15938282,0.28312206,0.29337406,0.27942657,0.10693073,0.09560585,0.3374815,0.3119707,0.11873245,0.36680698,0.20647049,0.20647049,0.20647049,0.34070015,0.3015995,0.26202202,0.26202202,0.26202202,0.069737434,0.2850294,0.15223026,0.15223026,-0.06818771,-0.18912554,0.11515617,0.11515617,0.022053719,-0.36239624,-0.38927794,0.05352497,0.21505356,0.21505356,-0.22900105,-0.22900105,-0.22900105,-0.22900105,-0.22900105,-0.22900105,-0.47248602,-0.590384,-0.16069412,-0.16069412,-0.23901463,-0.013947487,0.041127205,-0.020742416,-0.005185604,0.050663948,0.61154366,0.5406141,0.7464886,0.9123087,0.9123087,0.9123087,0.94389915,0.66006184,0.84221363,0.6811619,0.78833103,0.7840395,0.7840395,0.7840395,-0.00166893,0.76270103,0.76270103,0.7625818,0.14436245,0.1487732,0.08404255,0.08404255,0.36418438,0.24342537,0.24366379,0.24962425,0.24962425,0.30088425,0.25963783,0.25963783,0.23710728
1851-04-01 00:00:00,0.15246868,0.15246868,0.15246868,0.15246868,0.29540062,0.3029108,0.28419495,0.06902218,0.05888939,0.3348589,0.27441978,0.08773804,0.36144257,0.22900105,0.22900105,0.22900105,0.3733635,0.30386448,0.2720356,0.2720356,0.2720356,0.06353855,0.29945374,0.11789799,0.11789799,-0.1193881,-0.23531914,0.13303757,0.13303757,0.05054474,-0.42897463,-0.3812909,-0.038564205,0.15509129,0.15509129,-0.25451183,-0.25451183,-0.25451183,-0.25451183,-0.25451183,-0.25451183,-0.45859814,-0.5708337,-0.19675493,-0.19675493,-0.2361536,-0.002026558,0.015974045,-0.03629923,-0.026106834,0.11789799,0.61893463,0.5520582,0.7225275,0.90944767,0.90944767,0.90944767,0.9508133,0.654459,0.84757805,0.68438053,0.7959604,0.79762936,0.79631805,0.79631805,0.05888939,0.78475475,0.78475475,0.7812977,0.14996529,0.15366077,0.11527538,0.11527538,0.31924248,0.24449825,0.24354458,0.25093555,0.25093555,0.3014803,0.25987625,0.25987625,0.23269653
1851-05-01 00:00:00,0.15890598,0.15890598,0.15890598,0.15890598,0.30338764,0.30577183,0.29718876,0.06747246,0.06747246,0.33175945,0.23567677,0.074505806,0.35345554,0.23162365,0.23162365,0.23162365,0.36752224,0.30624866,0.24926662,0.24926662,0.24926662,0.050902367,0.28061867,0.101685524,0.101685524,-0.097990036,-0.26762486,0.13756752,0.13756752,0.022172928,-0.44977665,-0.43058395,-0.11467934,0.12755394,0.12755394,-0.27507544,-0.27507544,-0.27507544,-0.27507544,-0.27507544,-0.27507544,-0.41770935,-0.53298473,-0.20080805,-0.20080805,-0.20170212,0.009298325,0.045776367,-0.03260374,-0.02837181,0.17082691,0.62668324,0.55754185,0.70023537,0.93078613,0.93078613,0.93078613,0.9640455,0.6394386,0.8403063,0.6748438,0.8175373,0.816226,0.8149147,0.8149147,0.11086464,0.8159876,0.8159876,0.81169605,0.14209747,0.1488924,0.14591217,0.14591217,0.2670288,0.25439262,0.25248528,0.25844574,0.25844574,0.30839443,0.26714802,0.26714802,0.25737286
1851-06-01 00:00:00,0.18644333,0.18644333,0.18644333,0.18644333,0.3015995,0.308156,0.30231476,0.08499622,0.07724762,0.33414364,0.228405,0.082850456,0.38301945,0.22912025,0.22912025,0.22912025,0.36597252,0.3373623,0.23984909,0.23984909,0.23984909,0.03492832,0.279665,0.04863739,0.04863739,-0.073075294,-0.29170513,0.10538101,0.10538101,-0.017821789,-0.38397312,-0.46658516,-0.114262104,0.10955334,0.10955334,-0.32949448,-0.32949448,-0.32949448,-0.32949448,-0.32949448,-0.32949448,-0.4081726,-0.49692392,-0.21278858,-0.21278858,-0.09715557,0.037550926,0.066399574,-0.06645918,-0.06467104,0.1322031,0.63049793,0.5301237,0.6867647,0.9292364,0.9292364,0.9292364,0.9710789,0.62429905,0.8337498,0.65875053,0.83243847,0.8289814,0.8313656,0.8313656,0.09679794,0.83625317,0.83625317,0.8342266,0.1296997,0.17082691,0.17118454,0.17118454,0.27406216,0.26774406,0.26512146,0.26476383,0.26476383,0.3502369,0.27132034,0.27132034,0.28061867
1851-07-01 00:00:00,0.24235249,0.24235249,0.24235249,0.24235249,0.30457973,0.31244755,0.30076504,0.15902519,0.15556812,0.33724308,0.25451183,0.15199184,0.39601326,0.24735928,0.24735928,0.24735928,0.36084652,0.351429,0.26381016,0.26381016,0.26381016,0.059843063,0.30112267,0.013709068,0.013709068,-0.0029802322,-0.28079748,0.049233437,0.049233437,-0.07253885,-0.2744794,-0.45639277,-0.08112192,0.11396408,0.11396408,-0.34344196,-0.34344196,-0.34344196,-0.34344196,-0.34344196,-0.34344196,-0.4002452,-0.4594922,-0.17303228,-0.17303228,0.036358833,0.11026859,0.09226799,-0.050365925,-0.0564456,0.11110306,0.63574314,0.44822693,0.66292286,0.928998,0.928998,0.928998,0.970006,0.5892515,0.83208084,0.6341934,0.8454323,0.8555651,0.8534193,0.8534193,-0.044941902,0.8497238,0.8497238,0.8555651,0.19025803,0.20945072,0.15258789,0.15258789,0.32436848,0.279665,0.27537346,0.27251244,0.27251244,0.37312508,0.25606155,0.25606155,0.31387806
1851-08-01 00:00:00,0.2862215,0.2862215,0.2862215,0.2862215,0.32019615,0.32639503,0.30696392,0.2156496,0.21362305,0.34081936,0.28073788,0.20670891,0.40328503,0.2683401,0.2683401,0.2683401,0.3412962,0.35822392,0.28395653,0.28395653,0.28395653,0.06556511,0.2939701,0.0038146973,0.0038146973,0.06711483,-0.21469593,0.009536743,0.009536743,-0.108361244,-0.23001432,-0.29814243,-0.044345856,0.12743473,0.12743473,-0.38594007,-0.38594007,-0.38594007,-0.38594007,-0.38594007,-0.38594007,-0.38075447,-0.43427944,-0.15997887,-0.15997887,0.00834465,0.12397766,0.10859966,-0.018179417,-0.022113323,0.13887882,0.65016747,0.30481815,0.65100193,0.9262562,0.9262562,0.9262562,0.98001957,0.5515814,0.79512596,0.5905628,0.8485317,0.875473,0.87094307,0.87094307,-0.13011694,0.849247,0.849247,0.8620024,0.18310547,0.21016598,0.11205673,0.11205673,0.374794,0.2862215,0.2824068,0.2759695,0.2759695,0.39434433,0.24926662,0.24926662,0.34344196
1851-09-01 00:00:00,0.305295,0.305295,0.305295,0.305295,0.32675266,0.33140182,0.31077862,0.2565384,0.2579689,0.3478527,0.30839443,0.25177002,0.40185452,0.2834797,0.2834797,0.2834797,0.3259182,0.35369396,0.2926588,0.2926588,0.2926588,0.053048134,0.29683113,-0.017344952,-0.017344952,0.097990036,-0.15997887,-0.01680851,-0.01680851,-0.13816357,-0.26142597,-0.25480986,-0.008404255,0.13911724,0.13911724,-0.42551756,-0.42551756,-0.42551756,-0.42551756,-0.42551756,-0.42551756,-0.3979206,-0.4261732,-0.26851892,-0.26851892,-0.033318996,0.07581711,0.121474266,0.0027418137,-0.00017881393,0.20086765,0.66947937,0.2310276,0.6418228,0.9162426,0.9162426,0.9162426,0.9793043,0.49984455,0.74493885,0.5546808,0.8471012,0.8690357,0.8634329,0.8634329,-0.11974573,0.8432865,0.8432865,0.8620024,0.15628338,0.17988682,0.08666515,0.08666515,0.41675568,0.28407574,0.28276443,0.28026104,0.28026104,0.40888786,0.25737286,0.25737286,0.35262108
