time,SALT_mean,TS_mean
1850-02-01 00:00:00,34.81075,300.8301
1850-03-01 00:00:00,34.624171999999994,301.76657
1850-04-01 00:00:00,34.507915000000004,302.18066
1850-05-01 00:00:00,34.44467,301.35703
1850-06-01 00:00:00,34.464596,300.2581
1850-07-01 00:00:00,34.565796,299.14795
1850-08-01 00:00:00,34.596924,298.5487
1850-09-01 00:00:00,34.679446999999996,298.0714
1850-10-01 00:00:00,34.764088,298.0759
1850-11-01 00:00:00,34.821026,298.46985
1850-12-01 00:00:00,34.840927,298.9967
1851-01-01 00:00:00,34.70885,300.23303
1851-02-01 00:00:00,34.517403,301.33014
1851-03-01 00:00:00,34.34367,301.8917
1851-04-01 00:00:00,34.199141999999995,301.98917
1851-05-01 00:00:00,34.102234,301.68732
1851-06-01 00:00:00,34.094035999999996,300.9072
1851-07-01 00:00:00,34.194668,299.54477
1851-08-01 00:00:00,34.396534,298.54688
1851-09-01 00:00:00,34.607009999999995,297.88602000000003
1851-10-01 00:00:00,34.72804,297.94928
1851-11-01 00:00:00,34.728390000000005,298.55338
1851-12-01 00:00:00,34.61247,299.39746
1852-01-01 00:00:00,34.453125,300.29767000000004
1852-02-01 00:00:00,34.26388,301.04187
1852-03-01 00:00:00,34.088337,301.3134
1852-04-01 00:00:00,33.986923,301.6932
1852-05-01 00:00:00,33.928802000000005,301.6451
1852-06-01 00:00:00,33.950558,300.7654
1852-07-01 00:00:00,34.033844,299.78076
1852-08-01 00:00:00,34.188858,298.84164
1852-09-01 00:00:00,34.41075,298.34592000000004
1852-10-01 00:00:00,34.540046999999994,298.36246
1852-11-01 00:00:00,34.607327000000005,298.8245
1852-12-01 00:00:00,34.556087,299.35266
1853-01-01 00:00:00,34.417972999999996,300.16306000000003
1853-02-01 00:00:00,34.298922999999995,301.23795
1853-03-01 00:00:00,34.218365000000006,302.0204
1853-04-01 00:00:00,34.142517,301.88464
1853-05-01 00:00:00,34.05234,301.52454
1853-06-01 00:00:00,34.147774,300.20486
1853-07-01 00:00:00,34.27309,299.2472
1853-08-01 00:00:00,34.405879999999996,298.86413999999996
1853-09-01 00:00:00,34.562584,298.16855
1853-10-01 00:00:00,34.680115,298.0583
1853-11-01 00:00:00,34.77197,298.4355
1853-12-01 00:00:00,34.777508000000005,299.29205
1854-01-01 00:00:00,34.64671,300.08426000000003
1854-02-01 00:00:00,34.495625,301.19028
1854-03-01 00:00:00,34.45026,301.63277999999997
1854-04-01 00:00:00,34.368404,301.67355
1854-05-01 00:00:00,34.369358,301.68466
1854-06-01 00:00:00,34.40463,301.00708
1854-07-01 00:00:00,34.462917,300.21634
1854-08-01 00:00:00,34.587925,299.3213
1854-09-01 00:00:00,34.678753,298.817
1854-10-01 00:00:00,34.744328,298.90125
1854-11-01 00:00:00,34.756924,299.17752
1854-12-01 00:00:00,34.73585,299.76108
1855-01-01 00:00:00,34.611897,300.731
1855-02-01 00:00:00,34.51206,301.23013
1855-03-01 00:00:00,34.443317,301.61618
1855-04-01 00:00:00,34.426838000000004,301.92822
1855-05-01 00:00:00,34.45333,301.74548
1855-06-01 00:00:00,34.50078,301.12094
1855-07-01 00:00:00,34.573227,300.19406000000004
1855-08-01 00:00:00,34.712270000000004,299.25527999999997
1855-09-01 00:00:00,34.885585999999996,298.6391
1855-10-01 00:00:00,34.995453000000005,298.42856
1855-11-01 00:00:00,35.09091,298.48245
1855-12-01 00:00:00,35.093959999999996,299.07187000000005
1856-01-01 00:00:00,34.94575,300.0918
1856-02-01 00:00:00,34.826828000000006,300.63
1856-03-01 00:00:00,34.76021,301.05176
1856-04-01 00:00:00,34.70431,301.5168
1856-05-01 00:00:00,34.661316,301.3562
1856-06-01 00:00:00,34.735966,300.33822999999995
1856-07-01 00:00:00,34.890484,299.34897
1856-08-01 00:00:00,34.990814,298.90076
1856-09-01 00:00:00,35.069023,298.61935
1856-10-01 00:00:00,35.115520000000004,298.63974
1856-11-01 00:00:00,35.081783,299.05234
1856-12-01 00:00:00,35.038437,299.61397999999997
1857-01-01 00:00:00,34.945797,300.6395
1857-02-01 00:00:00,34.88609,301.34375
1857-03-01 00:00:00,34.818634,301.57205
1857-04-01 00:00:00,34.770596000000005,301.67252
1857-05-01 00:00:00,34.71738,301.30167
1857-06-01 00:00:00,34.769496999999994,300.8613
1857-07-01 00:00:00,34.876545,300.03586
1857-08-01 00:00:00,34.974056,299.20004
1857-09-01 00:00:00,35.062042,298.7933
1857-10-01 00:00:00,35.117059999999995,298.80048
1857-11-01 00:00:00,35.15486,299.27792
1857-12-01 00:00:00,35.153065000000005,299.8151
1858-01-01 00:00:00,35.07155,300.63327000000004
1858-02-01 00:00:00,34.957203,301.0812
1858-03-01 00:00:00,34.8962,301.5997
1858-04-01 00:00:00,34.819637,301.73953
1858-05-01 00:00:00,34.770885,301.65176
1858-06-01 00:00:00,34.777195,300.92453
1858-07-01 00:00:00,34.868546,299.8876
1858-08-01 00:00:00,34.957972999999996,299.21188
1858-09-01 00:00:00,35.06323,298.64907999999997
1858-10-01 00:00:00,35.150104999999996,298.41855
1858-11-01 00:00:00,35.196690000000004,298.6965
1858-12-01 00:00:00,35.120895000000004,299.69727
1859-01-01 00:00:00,34.959072,300.54843
1859-02-01 00:00:00,34.875168,301.34152
1859-03-01 00:00:00,34.773334999999996,301.6102
1859-04-01 00:00:00,34.656006,301.65012
1859-05-01 00:00:00,34.548214,301.62534
1859-06-01 00:00:00,34.519306,301.33292
1859-07-01 00:00:00,34.66149,300.04736
1859-08-01 00:00:00,34.825565000000005,298.98422
