TIME,SST,SSS,time
1891-11-21 00:00:00,295.92667,33.61701,1891.833333
1891-12-22 00:00:00,294.51404,33.302505,1891.916667
1892-01-22 00:00:00,293.17114,32.941696,1892
1892-02-19 00:00:00,292.84656,32.954502,1892.083333
1892-03-21 00:00:00,292.56305,33.027985,1892.166667
1892-04-20 00:00:00,293.59573,33.13121,1892.25
1892-05-21 00:00:00,294.4756,33.2043,1892.333333
1892-06-20 00:00:00,296.51935,33.307236,1892.416667
1892-07-21 00:00:00,298.32925,33.433548,1892.5
1892-08-21 00:00:00,299.8746,33.54344,1892.583333
1892-09-20 00:00:00,300.09854,33.60935,1892.666667
1892-10-21 00:00:00,298.54898,33.695778,1892.75
1892-11-20 00:00:00,296.6045,33.67989,1892.833333
1892-12-21 00:00:00,295.02148,33.574596,1892.916667
1893-01-21 00:00:00,293.65732,33.40651,1893
1893-02-18 00:00:00,292.77823,33.316914,1893.083333
1893-03-21 00:00:00,292.7366,33.326885,1893.166667
1893-04-20 00:00:00,292.80612,33.391922,1893.25
1893-05-21 00:00:00,293.7795,33.470093,1893.333333
1893-06-20 00:00:00,296.48837,33.552242,1893.416667
1893-07-21 00:00:00,297.9565,33.6741,1893.5
1893-08-21 00:00:00,299.62708,33.775272,1893.583333
1893-09-20 00:00:00,299.57947,33.78514,1893.666667
1893-10-21 00:00:00,298.6289,33.79976,1893.75
1893-11-20 00:00:00,296.56342,33.720074,1893.833333
1893-12-21 00:00:00,294.19885,33.024387,1893.916667
1894-01-21 00:00:00,292.77286,32.642654,1894
1894-02-18 00:00:00,292.5813,32.80488,1894.083333
1894-03-21 00:00:00,292.50778,32.995853,1894.166667
1894-04-20 00:00:00,293.28702,33.17888,1894.25
1894-05-21 00:00:00,294.45963,33.269436,1894.333333
1894-06-20 00:00:00,296.6242,33.335674,1894.416667
1894-07-21 00:00:00,298.74503,33.51138,1894.5
1894-08-21 00:00:00,299.61398,33.658215,1894.583333
1894-09-20 00:00:00,299.38858,33.733055,1894.666667
1894-10-21 00:00:00,298.1705,33.71542,1894.75
1894-11-20 00:00:00,296.57724,33.641422,1894.833333
1894-12-21 00:00:00,294.97516,33.3863,1894.916667
1895-01-21 00:00:00,293.57562,32.759426,1895
1895-02-18 00:00:00,292.93976,32.736813,1895.083333
1895-03-21 00:00:00,292.63586,32.86662,1895.166667
1895-04-20 00:00:00,292.75455,33.013355,1895.25
1895-05-21 00:00:00,293.98706,33.152164,1895.333333
1895-06-20 00:00:00,296.02017,33.3559,1895.416667
1895-07-21 00:00:00,298.4304,33.522972,1895.5
1895-08-21 00:00:00,299.54462,33.650494,1895.583333
1895-09-20 00:00:00,299.77228,33.688248,1895.666667
1895-10-21 00:00:00,298.84525,33.71474,1895.75
1895-11-20 00:00:00,297.05542,33.717777,1895.833333
1895-12-21 00:00:00,295.02167,33.61288,1895.916667
1896-01-21 00:00:00,293.69656,33.462143,1896
1896-02-18 00:00:00,292.5058,33.355137,1896.083333
1896-03-20 00:00:00,292.5651,33.352917,1896.166667
1896-04-19 00:00:00,293.03427,33.391262,1896.25
1896-05-20 00:00:00,294.34766,33.417442,1896.333333
1896-06-19 00:00:00,296.68555,33.492508,1896.416667
1896-07-20 00:00:00,298.55713,33.578053,1896.5
1896-08-20 00:00:00,299.64264,33.641144,1896.583333
1896-09-19 00:00:00,300.00656,33.6863,1896.666667
1896-10-20 00:00:00,298.9465,33.722263,1896.75
1896-11-19 00:00:00,297.3975,33.690105,1896.833333
1896-12-20 00:00:00,295.4967,33.612953,1896.916667
1897-01-20 00:00:00,293.9704,33.405647,1897
1897-02-17 00:00:00,293.2117,33.315586,1897.083333
1897-03-20 00:00:00,293.16583,33.302765,1897.166667
1897-04-19 00:00:00,293.41245,33.343323,1897.25
1897-05-20 00:00:00,294.2949,33.389965,1897.333333
1897-06-19 00:00:00,296.744,33.523632,1897.416667
1897-07-20 00:00:00,298.7115,33.67637,1897.5
1897-08-20 00:00:00,299.9004,33.70427,1897.583333
1897-09-19 00:00:00,299.79532,33.707314,1897.666667
1897-10-20 00:00:00,298.94415,33.734146,1897.75
1897-11-19 00:00:00,296.54932,33.65594,1897.833333
1897-12-20 00:00:00,294.678,33.35656,1897.916667
1898-01-20 00:00:00,293.8459,32.915073,1898
1898-02-17 00:00:00,293.34723,32.86365,1898.083333
1898-03-20 00:00:00,293.06805,33.00762,1898.166667
1898-04-19 00:00:00,293.48746,33.031284,1898.25
1898-05-20 00:00:00,294.9433,33.105576,1898.333333
1898-06-19 00:00:00,296.77893,33.249535,1898.416667
1898-07-20 00:00:00,298.88586,33.44899,1898.5
1898-08-20 00:00:00,299.94595,33.557644,1898.583333
1898-09-19 00:00:00,300.12482,33.6052,1898.666667
1898-10-20 00:00:00,298.9308,33.648487,1898.75
1898-11-19 00:00:00,296.68518,33.61041,1898.833333
1898-12-20 00:00:00,294.69327,33.48482,1898.916667
1899-01-20 00:00:00,293.73758,33.23844,1899
1899-02-17 00:00:00,293.2664,33.129875,1899.083333
1899-03-20 00:00:00,293.0756,33.1791,1899.166667
1899-04-19 00:00:00,293.2645,33.245426,1899.25
1899-05-20 00:00:00,294.87366,33.31867,1899.333333
1899-06-19 00:00:00,296.93567,33.513187,1899.416667
1899-07-20 00:00:00,298.98123,33.698433,1899.5
1899-08-20 00:00:00,299.7,33.78113,1899.583333
1899-09-19 00:00:00,299.39157,33.76436,1899.666667
1899-10-20 00:00:00,298.24435,33.75367,1899.75
1899-11-19 00:00:00,296.1375,33.68689,1899.833333
1899-12-20 00:00:00,294.41034,33.41502,1899.916667
1/20/1900 0:00,293.19623,32.992947,1900
2/17/1900 0:00,292.56537,32.81521,1900.083333
3/20/1900 0:00,292.44574,32.92133,1900.166667
4/19/1900 0:00,293.087,32.989304,1900.25
5/20/1900 0:00,294.5914,33.195496,1900.333333
6/19/1900 0:00,296.7289,33.354782,1900.416667
7/20/1900 0:00,298.39658,33.57302,1900.5
8/20/1900 0:00,299.64923,33.647648,1900.583333
9/19/1900 0:00,299.7776,33.681583,1900.666667
10/20/1900 0:00,298.14462,33.700546,1900.75
11/19/1900 0:00,295.63184,33.465523,1900.833333
12/20/1900 0:00,293.95963,33.01172,1900.916667
1/20/1901 0:00,292.72617,32.92908,1901
2/17/1901 0:00,292.06952,32.970737,1901.083333
3/20/1901 0:00,291.9599,33.107986,1901.166667
4/19/1901 0:00,292.1007,33.18754,1901.25
5/20/1901 0:00,293.38037,33.26935,1901.333333
6/19/1901 0:00,295.2829,33.35194,1901.416667
7/20/1901 0:00,297.6482,33.526443,1901.5
8/20/1901 0:00,299.16605,33.61652,1901.583333
9/19/1901 0:00,299.3674,33.644863,1901.666667
10/20/1901 0:00,298.02463,33.697758,1901.75
11/19/1901 0:00,296.14035,33.699165,1901.833333
12/20/1901 0:00,294.5332,33.39669,1901.916667
1/20/1902 0:00,293.33847,33.015537,1902
2/17/1902 0:00,292.5304,33.194653,1902.083333
3/20/1902 0:00,292.54813,33.22165,1902.166667
4/19/1902 0:00,292.8994,33.24952,1902.25
5/20/1902 0:00,294.65854,33.31904,1902.333333
6/19/1902 0:00,296.80746,33.423374,1902.416667
7/20/1902 0:00,298.32477,33.53514,1902.5
8/20/1902 0:00,299.61426,33.633984,1902.583333
9/19/1902 0:00,299.74045,33.724155,1902.666667
10/20/1902 0:00,298.30856,33.74473,1902.75
11/19/1902 0:00,296.05164,33.713634,1902.833333
12/20/1902 0:00,294.75903,33.585007,1902.916667
1/20/1903 0:00,293.83524,33.356236,1903
2/17/1903 0:00,293.2979,33.251316,1903.083333
3/20/1903 0:00,293.00198,33.22021,1903.166667
4/19/1903 0:00,293.32062,33.260815,1903.25
5/20/1903 0:00,294.60233,33.37493,1903.333333
6/19/1903 0:00,296.3758,33.51937,1903.416667
7/20/1903 0:00,297.80685,33.65382,1903.5
8/20/1903 0:00,299.43832,33.707695,1903.583333
9/19/1903 0:00,299.89545,33.75473,1903.666667
10/20/1903 0:00,298.25107,33.762096,1903.75
11/19/1903 0:00,296.27237,33.653214,1903.833333
12/20/1903 0:00,294.99966,33.44508,1903.916667
1/20/1904 0:00,294.09558,33.297165,1904
2/17/1904 0:00,293.3894,33.188957,1904.083333
3/19/1904 0:00,293.1421,33.257084,1904.166667
4/18/1904 0:00,293.00195,33.344604,1904.25
5/19/1904 0:00,294.12302,33.37972,1904.333333
6/18/1904 0:00,296.12848,33.5528,1904.416667
7/19/1904 0:00,297.8727,33.695435,1904.5
8/19/1904 0:00,299.27936,33.718727,1904.583333
9/18/1904 0:00,299.40475,33.74026,1904.666667
10/19/1904 0:00,298.0639,33.738327,1904.75
11/18/1904 0:00,296.31888,33.63118,1904.833333
12/19/1904 0:00,293.97977,33.360027,1904.916667
1/19/1905 0:00,293.09375,33.145733,1905
2/16/1905 0:00,292.69617,33.059586,1905.083333
3/19/1905 0:00,292.71066,33.080692,1905.166667
4/18/1905 0:00,293.02188,33.233646,1905.25
5/19/1905 0:00,294.2699,33.336624,1905.333333
6/18/1905 0:00,296.17255,33.55364,1905.416667
7/19/1905 0:00,298.38373,33.64882,1905.5
8/19/1905 0:00,299.89673,33.725655,1905.583333
9/18/1905 0:00,299.65775,33.7656,1905.666667
10/19/1905 0:00,298.30066,33.760284,1905.75
11/18/1905 0:00,296.44235,33.679695,1905.833333
12/19/1905 0:00,294.75415,33.43464,1905.916667
1/19/1906 0:00,293.28003,33.29375,1906
2/16/1906 0:00,292.7692,33.296436,1906.083333
3/19/1906 0:00,292.53702,33.31474,1906.166667
4/18/1906 0:00,292.5912,33.3528,1906.25
5/19/1906 0:00,294.21127,33.42109,1906.333333
6/18/1906 0:00,296.64566,33.48886,1906.416667
7/19/1906 0:00,298.43994,33.590633,1906.5
8/19/1906 0:00,299.38193,33.63855,1906.583333
9/18/1906 0:00,299.70535,33.7198,1906.666667
10/19/1906 0:00,298.41006,33.741158,1906.75
11/18/1906 0:00,296.69067,33.65177,1906.833333
12/19/1906 0:00,294.79993,33.458675,1906.916667
1/19/1907 0:00,293.32806,33.326237,1907
2/16/1907 0:00,292.85526,33.25071,1907.083333
3/19/1907 0:00,292.65216,33.27505,1907.166667
4/18/1907 0:00,293.0598,33.3135,1907.25
5/19/1907 0:00,294.45016,33.369488,1907.333333
6/18/1907 0:00,296.6166,33.48517,1907.416667
7/19/1907 0:00,298.27856,33.59615,1907.5
8/19/1907 0:00,299.4918,33.66074,1907.583333
9/18/1907 0:00,299.55106,33.737404,1907.666667
10/19/1907 0:00,297.73053,33.725792,1907.75
11/18/1907 0:00,295.61334,33.697178,1907.833333
12/19/1907 0:00,293.54388,33.52792,1907.916667
1/19/1908 0:00,293.05728,33.243538,1908
2/16/1908 0:00,292.68527,33.120827,1908.083333
3/18/1908 0:00,292.34515,33.155663,1908.166667
4/17/1908 0:00,292.2781,33.200226,1908.25
5/18/1908 0:00,293.1811,33.257095,1908.333333
6/17/1908 0:00,295.12738,33.367134,1908.416667
7/18/1908 0:00,297.80325,33.545193,1908.5
8/18/1908 0:00,299.295,33.66065,1908.583333
9/17/1908 0:00,299.13824,33.752243,1908.666667
10/18/1908 0:00,297.79843,33.738995,1908.75
11/17/1908 0:00,296.14447,33.53825,1908.833333
12/18/1908 0:00,294.5965,32.787457,1908.916667
1/18/1909 0:00,293.44644,32.55143,1909
2/15/1909 0:00,292.89255,32.700638,1909.083333
3/18/1909 0:00,292.64185,32.880596,1909.166667
4/17/1909 0:00,293.15714,33.121323,1909.25
5/18/1909 0:00,294.09244,33.247204,1909.333333
6/17/1909 0:00,296.5135,33.36093,1909.416667
7/18/1909 0:00,298.26498,33.550186,1909.5
8/18/1909 0:00,299.77505,33.64465,1909.583333
9/17/1909 0:00,299.8932,33.701782,1909.666667
10/18/1909 0:00,298.66434,33.686707,1909.75
11/17/1909 0:00,296.18796,33.556545,1909.833333
12/18/1909 0:00,294.49185,33.20331,1909.916667
1/18/1910 0:00,293.52936,32.899864,1910
2/15/1910 0:00,293.16104,32.93578,1910.083333
3/18/1910 0:00,292.55313,33.11187,1910.166667
4/17/1910 0:00,293.22397,33.21993,1910.25
5/18/1910 0:00,294.3646,33.270306,1910.333333
6/17/1910 0:00,296.48187,33.31658,1910.416667
7/18/1910 0:00,298.4964,33.45621,1910.5
8/18/1910 0:00,299.82596,33.594387,1910.583333
9/17/1910 0:00,300.0182,33.684654,1910.666667
10/18/1910 0:00,298.34204,33.73765,1910.75
11/17/1910 0:00,296.75058,33.679035,1910.833333
12/18/1910 0:00,295.34085,33.31851,1910.916667
1/18/1911 0:00,294.23727,32.561745,1911
2/15/1911 0:00,293.8572,32.54343,1911.083333
3/18/1911 0:00,293.53476,32.76907,1911.166667
4/17/1911 0:00,293.7087,32.936184,1911.25
5/18/1911 0:00,295.14655,33.10789,1911.333333
6/17/1911 0:00,297.3007,33.266453,1911.416667
7/18/1911 0:00,299.06274,33.474968,1911.5
8/18/1911 0:00,299.50125,33.609787,1911.583333
9/17/1911 0:00,299.63937,33.661114,1911.666667
10/18/1911 0:00,298.18314,33.6916,1911.75
11/17/1911 0:00,296.13004,33.5677,1911.833333
12/18/1911 0:00,294.1922,33.178425,1911.916667
1/18/1912 0:00,293.00778,33.04329,1912
2/15/1912 0:00,292.2484,33.107418,1912.083333
3/17/1912 0:00,291.93,33.122204,1912.166667
4/16/1912 0:00,292.64767,33.15036,1912.25
5/17/1912 0:00,294.0609,33.197033,1912.333333
6/16/1912 0:00,296.7376,33.313316,1912.416667
7/17/1912 0:00,298.50436,33.494087,1912.5
8/17/1912 0:00,299.9542,33.63343,1912.583333
9/16/1912 0:00,299.69263,33.716774,1912.666667
10/17/1912 0:00,297.97693,33.69392,1912.75
11/16/1912 0:00,295.56915,33.588455,1912.833333
12/17/1912 0:00,293.93542,33.49123,1912.916667
1/17/1913 0:00,292.67792,33.342083,1913
2/14/1913 0:00,292.05304,33.237724,1913.083333
3/17/1913 0:00,292.0739,33.33977,1913.166667
4/16/1913 0:00,293.10565,33.365467,1913.25
5/17/1913 0:00,294.21616,33.384495,1913.333333
6/16/1913 0:00,296.50323,33.4498,1913.416667
7/17/1913 0:00,298.22324,33.567635,1913.5
8/17/1913 0:00,299.8268,33.702564,1913.583333
9/16/1913 0:00,299.78165,33.73031,1913.666667
10/17/1913 0:00,299.19693,33.768692,1913.75
11/16/1913 0:00,296.78986,33.741814,1913.833333
12/17/1913 0:00,294.5589,33.649593,1913.916667
1/17/1914 0:00,293.5135,33.5593,1914
2/14/1914 0:00,292.97403,33.480854,1914.083333
3/17/1914 0:00,292.8833,33.43741,1914.166667
4/16/1914 0:00,293.1099,33.466354,1914.25
5/17/1914 0:00,294.3841,33.492996,1914.333333
6/16/1914 0:00,296.49582,33.610218,1914.416667
7/17/1914 0:00,298.43042,33.722324,1914.5
8/17/1914 0:00,299.76187,33.774487,1914.583333
9/16/1914 0:00,299.69263,33.791363,1914.666667
10/17/1914 0:00,298.5903,33.79203,1914.75
11/16/1914 0:00,296.63406,33.70477,1914.833333
12/17/1914 0:00,294.82733,33.544395,1914.916667
1/17/1915 0:00,293.9538,33.331066,1915
2/14/1915 0:00,293.3288,33.275494,1915.083333
3/17/1915 0:00,292.91473,33.19471,1915.166667
4/16/1915 0:00,293.16003,33.23662,1915.25
5/17/1915 0:00,294.35547,33.381527,1915.333333
6/16/1915 0:00,296.46765,33.58493,1915.416667
7/17/1915 0:00,298.3166,33.716373,1915.5
8/17/1915 0:00,299.33295,33.772102,1915.583333
9/16/1915 0:00,299.91916,33.770535,1915.666667
10/17/1915 0:00,298.39905,33.756245,1915.75
11/16/1915 0:00,296.39676,33.6099,1915.833333
12/17/1915 0:00,294.60382,33.256508,1915.916667
1/17/1916 0:00,293.06268,32.969063,1916
2/14/1916 0:00,292.84836,33.01426,1916.083333
3/16/1916 0:00,292.6482,33.0967,1916.166667
4/15/1916 0:00,292.6905,33.179615,1916.25
5/16/1916 0:00,293.83365,33.275623,1916.333333
6/15/1916 0:00,296.30112,33.506767,1916.416667
7/16/1916 0:00,298.68323,33.64117,1916.5
8/16/1916 0:00,299.80173,33.705208,1916.583333
9/15/1916 0:00,299.94278,33.71596,1916.666667
10/16/1916 0:00,298.68875,33.72524,1916.75
11/15/1916 0:00,296.32785,33.588448,1916.833333
12/16/1916 0:00,294.22543,33.285763,1916.916667
1/16/1917 0:00,293.10217,33.221348,1917
2/13/1917 0:00,292.4365,33.160294,1917.083333
3/16/1917 0:00,292.62396,33.198586,1917.166667
4/15/1917 0:00,293.2492,33.310795,1917.25
5/16/1917 0:00,294.49118,33.44195,1917.333333
6/15/1917 0:00,296.01855,33.50559,1917.416667
7/16/1917 0:00,298.47812,33.562756,1917.5
8/16/1917 0:00,299.72845,33.6414,1917.583333
9/15/1917 0:00,299.76266,33.71132,1917.666667
10/16/1917 0:00,298.7938,33.7332,1917.75
11/15/1917 0:00,296.76694,33.722942,1917.833333
12/16/1917 0:00,294.77856,33.61136,1917.916667
1/16/1918 0:00,293.87878,33.518753,1918
2/13/1918 0:00,292.84097,33.43283,1918.083333
3/16/1918 0:00,292.60886,33.424572,1918.166667
4/15/1918 0:00,293.1856,33.48595,1918.25
5/16/1918 0:00,294.89508,33.523663,1918.333333
6/15/1918 0:00,297.15387,33.570885,1918.416667
7/16/1918 0:00,298.84308,33.67207,1918.5
8/16/1918 0:00,299.93317,33.739594,1918.583333
9/15/1918 0:00,299.8073,33.748997,1918.666667
10/16/1918 0:00,298.08563,33.76058,1918.75
11/15/1918 0:00,296.18213,33.73191,1918.833333
12/16/1918 0:00,294.35638,33.64593,1918.916667
1/16/1919 0:00,293.50403,33.500996,1919
2/13/1919 0:00,293.0381,33.409447,1919.083333
3/16/1919 0:00,293.0632,33.360317,1919.166667
4/15/1919 0:00,293.19208,33.35632,1919.25
5/16/1919 0:00,294.5563,33.41516,1919.333333
6/15/1919 0:00,296.4762,33.503548,1919.416667
7/16/1919 0:00,298.29886,33.67559,1919.5
8/16/1919 0:00,299.74435,33.75923,1919.583333
9/15/1919 0:00,299.6022,33.74691,1919.666667
10/16/1919 0:00,298.29565,33.7332,1919.75
11/15/1919 0:00,296.8605,33.641685,1919.833333
12/16/1919 0:00,295.0203,33.282097,1919.916667
1/16/1920 0:00,293.81384,32.693672,1920
2/13/1920 0:00,293.18237,32.533833,1920.083333
3/15/1920 0:00,292.92654,32.69135,1920.166667
4/14/1920 0:00,293.05508,33.00198,1920.25
5/15/1920 0:00,294.72162,33.212486,1920.333333
6/14/1920 0:00,296.873,33.508698,1920.416667
7/15/1920 0:00,298.85718,33.653267,1920.5
8/15/1920 0:00,299.93112,33.72241,1920.583333
9/14/1920 0:00,299.69467,33.747025,1920.666667
10/15/1920 0:00,298.21417,33.73062,1920.75
11/14/1920 0:00,296.08658,33.586887,1920.833333
12/15/1920 0:00,294.26373,33.326756,1920.916667
1/15/1921 0:00,293.3436,33.032806,1921
2/12/1921 0:00,292.84644,32.919067,1921.083333
3/15/1921 0:00,292.75037,33.004395,1921.166667
4/14/1921 0:00,292.98883,33.180954,1921.25
5/15/1921 0:00,294.40955,33.346275,1921.333333
6/14/1921 0:00,296.50598,33.565376,1921.416667
7/15/1921 0:00,298.28473,33.66812,1921.5
8/15/1921 0:00,299.74652,33.732147,1921.583333
9/14/1921 0:00,299.9298,33.734367,1921.666667
10/15/1921 0:00,298.07507,33.741188,1921.75
11/14/1921 0:00,296.0042,33.712875,1921.833333
12/15/1921 0:00,294.2103,33.67128,1921.916667
1/15/1922 0:00,293.32535,33.553482,1922
2/12/1922 0:00,292.97885,33.439175,1922.083333
3/15/1922 0:00,293.07117,33.393948,1922.166667
4/14/1922 0:00,292.9503,33.43564,1922.25
5/15/1922 0:00,294.4857,33.510223,1922.333333
6/14/1922 0:00,296.7064,33.580166,1922.416667
7/15/1922 0:00,298.8959,33.680504,1922.5
8/15/1922 0:00,300.11874,33.782013,1922.583333
9/14/1922 0:00,299.78152,33.818035,1922.666667
10/15/1922 0:00,298.4033,33.81795,1922.75
11/14/1922 0:00,296.6774,33.689896,1922.833333
12/15/1922 0:00,294.85876,33.25979,1922.916667
1/15/1923 0:00,293.4165,32.466366,1923
2/12/1923 0:00,292.7077,32.232986,1923.083333
3/15/1923 0:00,292.2331,32.575047,1923.166667
4/14/1923 0:00,292.37503,32.8687,1923.25
5/15/1923 0:00,294.21115,33.1294,1923.333333
6/14/1923 0:00,296.58322,33.401955,1923.416667
7/15/1923 0:00,298.5824,33.559895,1923.5
8/15/1923 0:00,299.96387,33.628624,1923.583333
9/14/1923 0:00,299.60886,33.67485,1923.666667
10/15/1923 0:00,297.33917,33.686855,1923.75
11/14/1923 0:00,295.99567,33.63224,1923.833333
12/15/1923 0:00,294.10364,33.197166,1923.916667
1/15/1924 0:00,292.51505,32.397633,1924
2/12/1924 0:00,291.8146,32.396736,1924.083333
3/14/1924 0:00,291.87936,32.650425,1924.166667
4/13/1924 0:00,292.6962,32.940994,1924.25
5/14/1924 0:00,294.02377,33.10392,1924.333333
6/13/1924 0:00,295.87256,33.30768,1924.416667
7/14/1924 0:00,297.95758,33.530464,1924.5
8/14/1924 0:00,299.4551,33.59931,1924.583333
9/13/1924 0:00,299.62985,33.63313,1924.666667
10/14/1924 0:00,298.1934,33.637577,1924.75
11/13/1924 0:00,296.39923,33.630165,1924.833333
12/14/1924 0:00,294.0214,33.565025,1924.916667
1/14/1925 0:00,292.3699,33.39848,1925
2/11/1925 0:00,291.86234,33.259525,1925.083333
3/14/1925 0:00,291.93658,33.25569,1925.166667
4/13/1925 0:00,292.57867,33.22352,1925.25
5/14/1925 0:00,294.1063,33.297703,1925.333333
6/13/1925 0:00,296.15207,33.387863,1925.416667
7/14/1925 0:00,298.42908,33.489964,1925.5
8/14/1925 0:00,299.89972,33.56867,1925.583333
9/13/1925 0:00,299.88095,33.640057,1925.666667
10/14/1925 0:00,298.2773,33.67824,1925.75
11/13/1925 0:00,296.32367,33.67356,1925.833333
12/14/1925 0:00,294.3367,33.602997,1925.916667
1/14/1926 0:00,292.65607,33.447918,1926
2/11/1926 0:00,292.02902,33.34008,1926.083333
3/14/1926 0:00,292.11197,33.354664,1926.166667
4/13/1926 0:00,292.12772,33.37395,1926.25
5/14/1926 0:00,293.85623,33.434868,1926.333333
6/13/1926 0:00,295.8384,33.49999,1926.416667
7/14/1926 0:00,298.17142,33.619194,1926.5
8/14/1926 0:00,299.3903,33.63363,1926.583333
9/13/1926 0:00,299.32852,33.654274,1926.666667
10/14/1926 0:00,297.93622,33.66704,1926.75
11/13/1926 0:00,295.84348,33.57584,1926.833333
12/14/1926 0:00,294.05066,33.383415,1926.916667
1/14/1927 0:00,292.68298,33.17215,1927
2/11/1927 0:00,292.12384,33.014694,1927.083333
3/14/1927 0:00,291.9689,32.96344,1927.166667
4/13/1927 0:00,292.53815,33.115845,1927.25
5/14/1927 0:00,293.79202,33.21683,1927.333333
6/13/1927 0:00,296.21118,33.344276,1927.416667
7/14/1927 0:00,298.2621,33.506626,1927.5
8/14/1927 0:00,299.64752,33.596996,1927.583333
9/13/1927 0:00,299.92856,33.646782,1927.666667
10/14/1927 0:00,298.2697,33.66604,1927.75
11/13/1927 0:00,296.1425,33.63537,1927.833333
12/14/1927 0:00,294.09155,33.545227,1927.916667
1/14/1928 0:00,292.98535,33.297203,1928
2/11/1928 0:00,292.40768,33.09623,1928.083333
3/13/1928 0:00,292.24283,33.079216,1928.166667
4/12/1928 0:00,292.05597,33.08574,1928.25
5/13/1928 0:00,293.26193,33.166443,1928.333333
6/12/1928 0:00,295.9054,33.345726,1928.416667
7/13/1928 0:00,298.16193,33.51136,1928.5
8/13/1928 0:00,299.71432,33.60597,1928.583333
9/12/1928 0:00,299.69513,33.650723,1928.666667
10/13/1928 0:00,298.45612,33.66604,1928.75
11/12/1928 0:00,296.9818,33.57599,1928.833333
12/13/1928 0:00,294.9091,33.355637,1928.916667
1/13/1929 0:00,293.272,32.96968,1929
2/10/1929 0:00,292.9631,32.75709,1929.083333
3/13/1929 0:00,292.8145,32.936924,1929.166667
4/12/1929 0:00,292.6977,33.036884,1929.25
5/13/1929 0:00,293.85538,33.176926,1929.333333
6/12/1929 0:00,296.2585,33.37395,1929.416667
7/13/1929 0:00,298.30453,33.552216,1929.5
8/13/1929 0:00,299.41028,33.670406,1929.583333
9/12/1929 0:00,299.68292,33.713764,1929.666667
10/13/1929 0:00,298.17627,33.736904,1929.75
11/12/1929 0:00,295.97546,33.746227,1929.833333
12/13/1929 0:00,294.0648,33.697903,1929.916667
1/13/1930 0:00,293.2102,33.570637,1930
2/10/1930 0:00,292.99252,33.505043,1930.083333
3/13/1930 0:00,292.9192,33.508804,1930.166667
4/12/1930 0:00,293.4517,33.54471,1930.25
5/13/1930 0:00,294.2931,33.545013,1930.333333
6/12/1930 0:00,296.67065,33.613407,1930.416667
7/13/1930 0:00,298.44968,33.725933,1930.5
8/13/1930 0:00,300.03793,33.789185,1930.583333
9/12/1930 0:00,300.0273,33.769974,1930.666667
10/13/1930 0:00,298.68674,33.716946,1930.75
11/12/1930 0:00,296.16803,33.5662,1930.833333
12/13/1930 0:00,294.72717,33.15136,1930.916667
1/13/1931 0:00,293.62778,33.004913,1931
2/10/1931 0:00,293.0142,33.053333,1931.083333
3/13/1931 0:00,292.73087,33.183308,1931.166667
4/12/1931 0:00,293.21204,33.25542,1931.25
5/13/1931 0:00,294.21326,33.32019,1931.333333
6/12/1931 0:00,296.57028,33.42197,1931.416667
7/13/1931 0:00,298.62622,33.56417,1931.5
8/13/1931 0:00,299.9462,33.643993,1931.583333
9/12/1931 0:00,299.80823,33.68327,1931.666667
10/13/1931 0:00,298.31274,33.655754,1931.75
11/12/1931 0:00,296.55023,33.611553,1931.833333
12/13/1931 0:00,294.8697,33.566715,1931.916667
1/13/1932 0:00,293.6906,33.3784,1932
2/10/1932 0:00,293.06387,33.26983,1932.083333
3/12/1932 0:00,292.71625,33.27129,1932.166667
4/11/1932 0:00,293.01004,33.285442,1932.25
5/12/1932 0:00,293.74655,33.349464,1932.333333
6/11/1932 0:00,296.2826,33.494118,1932.416667
7/12/1932 0:00,298.524,33.569088,1932.5
8/12/1932 0:00,299.74857,33.627583,1932.583333
9/11/1932 0:00,299.784,33.67357,1932.666667
10/12/1932 0:00,298.13367,33.686157,1932.75
11/11/1932 0:00,296.0494,33.628475,1932.833333
12/12/1932 0:00,294.32614,33.4657,1932.916667
1/12/1933 0:00,293.5301,33.306366,1933
2/9/1933 0:00,292.92862,33.2837,1933.083333
3/12/1933 0:00,292.8351,33.281677,1933.166667
4/11/1933 0:00,293.46936,33.290813,1933.25
5/12/1933 0:00,294.6462,33.369236,1933.333333
6/11/1933 0:00,296.71814,33.504173,1933.416667
7/12/1933 0:00,298.49255,33.641754,1933.5
8/12/1933 0:00,299.72128,33.70721,1933.583333
9/11/1933 0:00,300.0438,33.731342,1933.666667
10/12/1933 0:00,298.47644,33.72455,1933.75
11/11/1933 0:00,296.4973,33.658886,1933.833333
12/12/1933 0:00,294.8932,33.43793,1933.916667
1/12/1934 0:00,293.38635,33.246128,1934
2/9/1934 0:00,291.88687,33.206387,1934.083333
3/12/1934 0:00,291.80954,33.19445,1934.166667
4/11/1934 0:00,292.13513,33.276093,1934.25
5/12/1934 0:00,293.9188,33.40634,1934.333333
6/11/1934 0:00,296.1007,33.544174,1934.416667
7/12/1934 0:00,298.22446,33.723347,1934.5
8/12/1934 0:00,299.66922,33.756298,1934.583333
9/11/1934 0:00,299.97043,33.771404,1934.666667
10/12/1934 0:00,298.03427,33.746338,1934.75
11/11/1934 0:00,295.67615,33.616547,1934.833333
12/12/1934 0:00,293.59906,33.188725,1934.916667
1/12/1935 0:00,292.39166,33.097702,1935
2/9/1935 0:00,292.27213,33.042866,1935.083333
