time,CO02KUBE,CO05KUBE,CO00DRBE,CO08GOBE,CO94HEAQ,CO00FERA,CO96SWBB,CO96SWFB,CO99SWFB,CO98CHPI,CO17LITW01A,CO18RELC01A,CO17XISC01A,CO17DESC04A,CO17DESC01A,CO17DESC02A,CO17DESC03A,CO13DESC01A,CO17RAPA,CO17RAPA,CO08KIPR,CO06MOPE,CO10HEIG,CO13CABL,CO13CAHN,CO13CAHN,CO05ASGU,CO17WUBO1A,CO08HEVE,CO06MOTO,CO14WUCL,CO99LICL,CO94LISE,CO14OSPA,CO14OSPA,CO03COPM,CO11NUPM,CO13COTB,CO09NUTB,CO14CABT,CO98EVXM,CO98SWPR,CO13COXM,CO93COTW,CO00URMA,CO08ABSU,CO94DUUR,CO99GUMI,CO92SHPU,CO03CHBU,CO15ABSP,CO09NAKY,CO00COKY,CO04MGNG,CO06QUNG,CO97CHSY,CO01TUNG,CO01TUNG,CO95TUNG,CO17MUMA,CO04PFCH,CO06DATZ,CO03CHBA,CO14CATI,CO13HENG,CO13HENG,CO13HENG,CO18HECO01A,CO18HECO01B,CO96QUVA,CO04KIVA,CO12GOVA,CO06LIFI,CO05BAFI,CO04LIFI,CO04BAFI,CO98BOFP,CO07CAFR,CO18DATO01A,CO04PFRE,CO04LIRA,CO00KUNI,CO99DRGB,CO98QUNC,CO04ZIMG,CO14ZIMG,CO14ZIMG,CO14ZIHO,CO99KUHO
1850-12-01 00:00:00,296.61874,296.61874,296.61874,297.5386,291.2803,297.58856,299.3479,299.3479,299.3479,298.7786,298.59198,301.49075,296.1854,296.1854,296.1854,296.1854,296.1854,296.1854,299.56384,299.56384,300.11,298.89273,300.03644,300.3839,300.3839,300.3839,300.9528,299.68057,299.68057,299.12936,301.748,301.748,299.0536,301.40344,301.40344,301.9666,301.9666,301.05826,301.05826,301.83994,299.55334,299.90793,299.55334,301.64783,301.64783,299.80237,298.64014,302.27365,298.64014,301.82535,299.1612,297.97992,297.97992,300.441,301.06308,300.7311,296.76694,296.76694,296.76694,301.2743,300.38324,299.13913,300.1924,300.73898,300.16922,300.16922,300.16922,297.7691,297.7691,300.79135,300.19885,300.09485,299.52344,299.52344,299.52344,299.52344,299.83224,297.82993,297.7687,296.4731,296.71533,300.68976,296.8403,297.60773,300.38095,300.38095,300.38095,292.90646,296.15463
1851-01-01 00:00:00,295.22525,295.22525,295.22525,296.2289,282.4622,291.14398,298.11572,298.11572,298.11572,294.75256,297.30045,300.46286,293.86902,293.86902,293.86902,293.86902,293.86902,293.86902,298.71475,298.71475,299.18152,296.8709,299.07135,299.36652,299.36652,299.36652,299.9313,298.5753,298.5753,298.28485,300.5655,300.5655,298.62173,301.45178,301.45178,301.9357,301.9357,301.24664,301.24664,301.77014,299.73453,300.09262,299.73453,301.7347,301.7347,300.52216,298.75693,302.28156,298.75693,302.38132,299.94308,298.22284,298.22284,300.66022,301.55585,300.9061,297.2511,297.2511,297.2511,301.87125,300.7332,299.9169,300.80508,302.036,301.32803,301.32803,301.32803,298.16315,298.16315,301.04904,300.4424,300.45926,300.27078,300.27078,300.27078,300.27078,300.70413,299.85693,298.70624,298.20764,297.93893,303.4692,298.69418,298.16873,301.15775,301.15775,301.15775,293.68912,298.11603
1851-02-01 00:00:00,293.27823,293.27823,293.27823,294.38336,282.52722,290.26086,296.4821,296.4821,296.4821,295.19556,295.34912,299.65555,290.8979,290.8979,290.8979,290.8979,290.8979,290.8979,296.9118,296.9118,298.71188,295.93155,298.47894,298.6441,298.6441,298.6441,299.3863,297.89673,297.89673,298.05276,298.98972,298.98972,298.2478,301.04688,301.04688,301.6123,301.6123,301.18185,301.18185,301.84756,299.94736,300.39603,299.94736,301.8507,301.8507,300.67883,299.4269,302.60434,299.4269,301.31885,300.48172,298.55377,298.55377,300.68073,301.58115,301.03052,297.17087,297.17087,297.17087,300.71967,301.39685,300.2971,299.95386,301.0355,301.9437,301.9437,301.9437,299.26926,299.26926,302.41208,301.7771,301.79483,301.6186,301.6186,301.6186,301.6186,300.74826,300.8626,299.68405,299.45917,298.41782,304.31085,299.74207,299.5737,302.09018,302.09018,302.09018,294.69067,300.45517
1851-03-01 00:00:00,292.41467,292.41467,292.41467,293.5655,284.412,291.2744,295.96436,295.96436,295.96436,296.31897,295.11566,299.119,291.92978,291.92978,291.92978,291.92978,291.92978,291.92978,296.09,296.09,298.56735,295.984,298.12048,298.36407,298.36407,298.36407,299.20837,297.64917,297.64917,297.99603,298.9042,298.9042,298.70847,300.7754,300.7754,301.5461,301.5461,301.29987,301.29987,301.95233,299.71976,300.26083,299.71976,302.20462,302.20462,300.18625,299.7476,303.03345,299.7476,300.90695,300.3919,299.1355,299.1355,300.31363,301.2501,300.8535,296.81168,296.81168,296.81168,300.47156,301.80035,300.09756,299.88367,300.40973,301.67908,301.67908,301.67908,300.127,300.127,302.70798,302.27655,302.29996,302.15704,302.15704,302.15704,302.15704,301.89688,301.63174,300.4194,299.93652,299.547,303.51407,301.04474,299.74408,302.11783,302.11783,302.11783,295.5836,301.08484
1851-04-01 00:00:00,292.62167,292.62167,292.62167,293.83246,288.23993,293.7467,296.93228,296.93228,296.93228,300.1921,295.80734,299.0272,294.11884,294.11884,294.11884,294.11884,294.11884,294.11884,296.46277,296.46277,298.34445,295.86984,297.75058,298.62888,298.62888,298.62888,299.10446,297.34485,297.34485,298.1813,298.9883,298.9883,299.16696,300.52478,300.52478,301.69995,301.69995,301.3626,301.3626,302.67047,299.66748,300.9599,299.66748,302.79352,302.79352,300.64014,299.5871,303.45966,299.5871,300.64536,300.64096,301.65237,301.65237,300.23325,301.1168,301.15128,296.67978,296.67978,296.67978,300.42303,301.47614,300.57828,300.0015,300.6915,302.03873,302.03873,302.03873,300.46097,300.46097,302.9749,302.44547,302.5561,302.45856,302.45856,302.45856,302.45856,302.48685,300.9834,300.8371,299.73874,299.99142,302.7056,299.52667,300.36874,301.7796,301.7796,301.7796,296.24677,299.48773
1851-05-01 00:00:00,292.9776,292.9776,292.9776,294.20276,291.8371,296.12567,298.00345,298.00345,298.00345,304.51648,297.35226,299.70175,298.6624,298.6624,298.6624,298.6624,298.6624,298.6624,297.75793,297.75793,298.74313,295.71408,298.02603,299.84467,299.84467,299.84467,299.67285,297.82108,297.82108,298.82437,299.66037,299.66037,299.57477,300.6192,300.6192,301.72833,301.72833,301.5936,301.5936,302.38867,299.97903,302.14972,299.97903,302.3615,302.3615,301.43378,299.79236,302.9837,299.79236,301.00775,301.01422,301.11935,301.11935,300.21625,300.84543,301.58673,296.7526,296.7526,296.7526,300.7502,301.5462,300.97076,300.15723,300.45273,301.05112,301.05112,301.05112,300.09256,300.09256,301.97028,301.4595,301.43655,301.91843,301.91843,301.91843,301.91843,302.40247,299.7235,300.1893,299.665,299.5116,302.01913,297.99384,299.83353,300.7746,300.7746,300.7746,295.16925,294.99536
1851-06-01 00:00:00,294.13974,294.13974,294.13974,295.26755,300.34625,301.96988,298.8904,298.8904,298.8904,304.14804,299.54858,300.72247,301.01724,301.01724,301.01724,301.01724,301.01724,301.01724,299.8039,299.8039,299.79346,296.18805,298.85822,300.8618,300.8618,300.8618,300.30887,298.5026,298.5026,299.2577,300.76962,300.76962,299.3967,301.45273,301.45273,301.74646,301.74646,301.8205,301.8205,302.72675,300.7794,302.27286,300.7794,302.61707,302.61707,301.77594,299.47763,302.82053,299.47763,301.57043,301.418,299.82117,299.82117,300.30865,300.91797,301.92224,296.7511,296.7511,296.7511,300.69476,301.93396,300.1794,299.8861,300.07706,299.821,299.821,299.821,299.98782,299.98782,300.82593,300.0324,299.80414,300.72797,300.72797,300.72797,300.72797,300.64896,298.21002,298.8268,298.86697,297.58505,298.74905,296.57938,298.00613,299.43027,299.43027,299.43027,294.55536,292.89087
1851-07-01 00:00:00,296.05542,296.05542,296.05542,297.17035,304.7869,305.73163,300.84595,300.84595,300.84595,302.87045,301.0468,301.2547,302.25787,302.25787,302.25787,302.25787,302.25787,302.25787,300.75906,300.75906,299.90277,296.51413,299.2513,300.49194,300.49194,300.49194,300.59586,298.82913,298.82913,299.42047,301.27646,301.27646,299.05594,301.04633,301.04633,301.85898,301.85898,301.96625,301.96625,302.24304,301.41104,302.29843,301.41104,302.31793,302.31793,302.19788,298.9253,302.20312,298.9253,301.12448,301.39206,297.99158,297.99158,300.412,300.24323,301.3513,296.38123,296.38123,296.38123,299.6408,301.5324,298.5974,299.1203,299.04083,298.95172,298.95172,298.95172,299.2458,299.2458,299.35568,298.6339,298.4967,299.178,299.178,299.178,299.178,299.6946,296.7478,297.1486,297.40323,296.17706,295.8983,295.1202,296.49124,297.66403,297.66403,297.66403,294.07962,291.30103
1851-08-01 00:00:00,298.7392,298.7392,298.7392,299.44543,307.15506,308.34973,301.41223,301.41223,301.41223,301.36502,301.52045,301.39453,300.77695,300.77695,300.77695,300.77695,300.77695,300.77695,300.97696,300.97696,300.09442,297.0502,299.4331,300.67255,300.67255,300.67255,301.32687,299.1795,299.1795,299.9419,301.25842,301.25842,299.19986,301.0496,301.0496,302.1186,302.1186,302.16342,302.16342,302.17612,302.00555,301.97076,302.00555,302.23505,302.23505,300.61157,297.71835,302.2475,297.71835,300.64658,300.09854,297.09213,297.09213,299.89206,299.37598,299.8332,295.49094,295.49094,295.49094,299.4439,300.95166,297.70117,298.72284,298.54852,298.2986,298.2986,298.2986,298.501,298.501,298.48804,297.68005,297.54007,298.20905,298.20905,298.20905,298.20905,298.37463,295.80222,296.40186,296.15106,295.52792,294.9526,294.27213,295.36197,296.7762,296.7762,296.7762,293.11517,289.61176
1851-09-01 00:00:00,300.0977,300.0977,300.0977,300.58237,306.5906,308.5536,301.6786,301.6786,301.6786,301.3365,301.8783,301.754,301.02734,301.02734,301.02734,301.02734,301.02734,301.02734,301.4204,301.4204,300.51056,298.40225,300.1003,301.32693,301.32693,301.32693,301.5175,299.9285,299.9285,300.6757,301.96765,301.96765,299.68646,300.62585,300.62585,302.23877,302.23877,302.28726,302.28726,302.26904,301.58115,301.14438,301.58115,302.2368,302.2368,298.175,297.45236,302.01978,297.45236,300.1819,297.58,296.4467,296.4467,299.81372,298.44147,299.4036,295.31143,295.31143,295.31143,299.33652,300.30862,296.9141,298.33563,298.11966,297.55392,297.55392,297.55392,297.89273,297.89273,297.99738,296.99063,296.7118,297.97418,297.97418,297.97418,297.97418,298.06198,295.06018,295.96188,295.32123,295.1538,294.67004,293.58423,294.3642,296.28967,296.28967,296.28967,292.29996,289.98083
1851-10-01 00:00:00,300.10257,300.10257,300.10257,300.54688,302.9738,306.02332,301.6555,301.6555,301.6555,301.37982,301.95932,302.13403,300.55716,300.55716,300.55716,300.55716,300.55716,300.55716,301.35773,301.35773,300.7296,298.82025,300.53302,301.42648,301.42648,301.42648,301.40826,300.15707,300.15707,300.75052,302.44193,302.44193,299.96832,300.52332,300.52332,302.3741,302.3741,302.14215,302.14215,302.5274,300.2746,300.2134,300.2746,302.4237,302.4237,298.6608,297.51367,302.16245,297.51367,300.14398,297.21344,296.1493,296.1493,300.24887,298.64645,299.485,295.6954,295.6954,295.6954,299.2742,299.81277,296.77264,298.44257,298.20578,297.64676,297.64676,297.64676,297.48053,297.48053,298.69818,297.5941,297.24026,298.2253,298.2253,298.2253,298.2253,298.33228,295.10605,295.85538,295.0886,294.87625,296.98187,293.8004,294.31955,297.02692,297.02692,297.02692,292.00177,291.49234
1851-11-01 00:00:00,298.24518,298.24518,298.24518,298.9502,298.0859,302.40802,300.56726,300.56726,300.56726,301.09464,300.6399,301.93976,298.3319,298.3319,298.3319,298.3319,298.3319,298.3319,300.8885,300.8885,300.67737,299.77814,300.44727,300.8868,300.8868,300.8868,301.73444,299.95963,299.95963,300.0495,302.22256,302.22256,299.37506,300.62653,300.62653,302.54382,302.54382,302.12326,302.12326,302.9288,300.05032,300.22986,300.05032,303.14062,303.14062,298.87012,298.2678,302.38406,298.2678,300.3962,297.9283,296.5735,296.5735,300.5346,299.30228,300.2532,296.19797,296.19797,296.19797,299.77374,299.88986,297.85968,299.3005,299.2113,298.47937,298.47937,298.47937,297.5393,297.5393,299.50848,298.5752,298.44696,298.39734,298.39734,298.39734,298.39734,298.46115,295.95258,296.21536,295.62277,295.1713,299.68298,294.83514,294.92395,298.83752,298.83752,298.83752,292.2529,293.51263
1851-12-01 00:00:00,295.72763,295.72763,295.72763,296.65524,289.71268,296.1762,298.63202,298.63202,298.63202,298.105,298.4533,301.3992,296.59836,296.59836,296.59836,296.59836,296.59836,296.59836,299.0273,299.0273,300.3736,299.08286,300.0081,300.21246,300.21246,300.21246,300.5396,299.40356,299.40356,299.28934,301.41925,301.41925,299.2946,300.80777,300.80777,302.6359,302.6359,302.3506,302.3506,301.90613,300.74432,300.63687,300.74432,302.42688,302.42688,299.6764,299.05325,302.11194,299.05325,301.12823,299.15198,297.69717,297.69717,300.8231,299.9638,301.24463,297.0142,297.0142,297.0142,300.88083,299.9299,298.88458,300.31335,300.7959,299.5496,299.5496,299.5496,297.9683,297.9683,300.26523,299.67474,299.73148,299.1991,299.1991,299.1991,299.1991,298.61517,297.63983,297.21265,296.85413,295.9391,301.61383,296.39056,296.6957,301.02573,301.02573,301.02573,292.61072,296.27255
1852-01-01 00:00:00,293.61575,293.61575,293.61575,294.62402,284.27032,292.1955,297.4318,297.4318,297.4318,293.61502,297.56213,300.71997,294.8348,294.8348,294.8348,294.8348,294.8348,294.8348,298.2942,298.2942,299.79477,297.471,299.51245,299.6,299.6,299.6,299.51465,298.81305,298.81305,298.71304,300.4615,300.4615,298.94513,301.17557,301.17557,302.1762,302.1762,302.276,302.276,302.10635,301.4153,300.50537,301.4153,302.4137,302.4137,300.08932,299.26163,302.33838,299.26163,301.85788,299.62296,298.2258,298.2258,300.20477,300.53284,301.6664,296.8716,296.8716,296.8716,301.55103,300.08893,299.70648,301.12894,301.9702,300.42157,300.42157,300.42157,298.5425,298.5425,300.88876,300.3287,300.31384,299.9072,299.9072,299.9072,299.9072,300.07663,299.04153,298.2684,298.57318,297.48077,305.2149,297.86136,297.72455,302.6412,302.6412,302.6412,294.6619,300.35815
1852-02-01 00:00:00,292.614,292.614,292.614,293.75244,281.84836,290.49408,296.3117,296.3117,296.3117,292.74115,296.07193,299.91412,292.64893,292.64893,292.64893,292.64893,292.64893,292.64893,296.8289,296.8289,299.06354,296.36102,298.74377,298.68427,298.68427,298.68427,298.64566,298.0218,298.0218,298.17578,299.15317,299.15317,298.93054,300.51297,300.51297,301.20084,301.20084,301.64035,301.64035,301.94666,301.8277,300.62137,301.8277,302.28513,302.28513,300.65286,300.26263,302.44434,300.26263,300.82733,300.4835,298.6945,298.6945,300.24332,300.29352,301.7682,296.69373,296.69373,296.69373,300.96594,301.0786,300.63406,300.83194,301.38168,301.0394,301.0394,301.0394,299.40872,299.40872,301.0927,300.59924,300.66043,300.38535,300.38535,300.38535,300.38535,301.09875,300.41788,299.00476,299.99722,298.50345,305.51266,299.13858,298.64548,302.7536,302.7536,302.7536,295.39417,300.94717
1852-03-01 00:00:00,292.29663,292.29663,292.29663,293.46396,285.0431,291.73553,295.63138,295.63138,295.63138,296.27417,295.54874,299.1249,292.31717,292.31717,292.31717,292.31717,292.31717,292.31717,296.32376,296.32376,298.85095,295.98154,298.2624,298.3999,298.3999,298.3999,298.37936,297.59262,297.59262,298.1699,298.7753,298.7753,298.88367,300.39612,300.39612,301.0129,301.0129,301.62845,301.62845,301.71265,301.74414,301.21814,301.74414,302.0341,302.0341,300.84396,300.21045,302.04138,300.21045,300.76196,300.89062,299.1568,299.1568,299.9751,300.2375,301.55603,296.68207,296.68207,296.68207,301.25308,301.86078,300.88394,301.1056,301.2981,301.32843,301.32843,301.32843,300.54077,300.54077,301.40942,301.34146,301.45605,301.02075,301.02075,301.02075,301.02075,302.03998,301.60797,299.62656,300.36783,298.90057,304.26758,300.067,299.80136,302.83813,302.83813,302.83813,296.5014,300.78537
1852-04-01 00:00:00,292.29117,292.29117,292.29117,293.4512,292.54712,295.9201,296.6805,296.6805,296.6805,300.2004,296.0021,299.35977,294.87842,294.87842,294.87842,294.87842,294.87842,294.87842,296.58206,296.58206,299.04773,296.26105,298.2439,299.46167,299.46167,299.46167,298.38858,297.67044,297.67044,298.5348,298.8124,298.8124,299.29395,300.43338,300.43338,301.24503,301.24503,301.50726,301.50726,301.43478,299.9868,302.044,299.9868,301.72852,301.72852,301.09888,300.43314,301.879,300.43314,300.68866,301.1631,299.82672,299.82672,300.14047,300.53122,301.77054,296.71957,296.71957,296.71957,301.0027,301.88898,301.12933,300.92383,301.1068,301.61316,301.61316,301.61316,300.8239,300.8239,302.67935,302.4618,302.3019,301.90778,301.90778,301.90778,301.90778,302.50284,301.49478,300.24683,299.73053,299.06952,305.46698,300.14728,300.65265,302.05615,302.05615,302.05615,296.4991,299.37466
