"","x","y"
"1",1851.5,296.207328333333
"2",1852.5,296.091745833333
"3",1853.5,295.669366666667
"4",1854.5,295.957968333333
"5",1855.5,296.080783333333
"6",1856.5,296.035734166667
"7",1857.5,295.805735
"8",1858.5,295.7644475
"9",1859.5,295.670211666667
"10",1860.5,295.905978333333
"11",1861.5,296.286860833333
"12",1862.5,295.825878333333
"13",1863.5,295.649348333333
"14",1864.5,295.88056
"15",1865.5,295.552565
"16",1866.5,295.445329166667
"17",1867.5,295.480286666667
"18",1868.5,295.653965833333
"19",1869.5,295.259699166667
"20",1870.5,295.7551425
"21",1871.5,296.192035
"22",1872.5,295.926726666667
"23",1873.5,295.7922775
"24",1874.5,295.736241666667
"25",1875.5,295.7926575
"26",1876.5,295.6917825
"27",1877.5,295.955841666667
"28",1878.5,296.299619166667
"29",1879.5,295.953208333333
"30",1880.5,295.662303333333
"31",1881.5,295.301451666667
"32",1882.5,295.297588333333
"33",1883.5,295.999959166667
"34",1884.5,295.224715833333
"35",1885.5,295.31577
"36",1886.5,295.2576675
"37",1887.5,295.498919166667
"38",1888.5,295.847785
"39",1889.5,295.571381666667
"40",1890.5,295.4678275
"41",1891.5,295.54058
"42",1892.5,295.970731666667
"43",1893.5,295.733363333333
"44",1894.5,295.808606666667
"45",1895.5,295.881888333333
"46",1896.5,296.0734975
"47",1897.5,296.114830833333
"48",1898.5,296.2280625
"49",1899.5,296.001533333333
"50",1900.5,295.681178333333
"51",1901.5,295.199949166667
"52",1902.5,295.798425833333
"53",1903.5,295.924799166667
"54",1904.5,295.733324166667
"55",1905.5,295.783356666667
"56",1906.5,295.788521666667
"57",1907.5,295.597600833333
"58",1908.5,295.287514166667
"59",1909.5,295.835108333333
"60",1910.5,296.007333333333
"61",1911.5,296.207826666667
"62",1912.5,295.522086666667
"63",1913.5,295.750606666667
"64",1914.5,295.941438333333
"65",1915.5,295.929068333333
"66",1916.5,295.754523333333
"67",1917.5,295.8525075
"68",1918.5,295.980904166667
"69",1919.5,295.970980833333
"70",1920.5,295.968325
"71",1921.5,295.757949166667
"72",1922.5,296.021115833333
"73",1923.5,295.593359166667
"74",1924.5,295.371508333333
"75",1925.5,295.512773333333
"76",1926.5,295.278334166667
"77",1927.5,295.471583333333
"78",1928.5,295.564796666667
"79",1929.5,295.622953333333
"80",1930.5,295.969518333333
"81",1931.5,295.9568125
"82",1932.5,295.7563075
"83",1933.5,296.0210075
"84",1934.5,295.367581666667
"85",1935.5,295.676233333333
"86",1936.5,295.85538
"87",1937.5,296.1674425
"88",1938.5,296.109414166667
"89",1939.5,295.980834166667
"90",1940.5,296.116570833333
"91",1941.5,295.808933333333
"92",1942.5,295.688524166667
"93",1943.5,295.957938333333
"94",1944.5,296.063530833333
"95",1945.5,296.098308333333
"96",1946.5,295.843401666667
"97",1947.5,295.784549166667
"98",1948.5,296.138389166667
"99",1949.5,295.529248333333
"100",1950.5,295.663279166667
"101",1951.5,295.846245833333
"102",1952.5,295.9140575
"103",1953.5,296.093988333333
"104",1954.5,296.0485925
"105",1955.5,295.829070833333
"106",1956.5,296.048306666667
"107",1957.5,295.857391666667
"108",1958.5,295.577020833333
"109",1959.5,295.908860833333
"110",1960.5,296.051484166667
"111",1961.5,296.016239166667
"112",1962.5,295.949513333333
"113",1963.5,296.544186666667
"114",1964.5,296.546639166667
"115",1965.5,295.651725833333
"116",1966.5,295.603199166667
"117",1967.5,295.719089166667
"118",1968.5,295.716084166667
"119",1969.5,295.686939166667
"120",1970.5,295.90511
"121",1971.5,295.827754166667
"122",1972.5,295.624124166667
"123",1973.5,295.649405
"124",1974.5,295.471679166667
"125",1975.5,295.378560833333
"126",1976.5,295.442808333333
"127",1977.5,295.684889166667
"128",1978.5,295.842500833333
"129",1979.5,295.667300833333
"130",1980.5,296.2488475
