time,PSL
1850-02-01 00:00:00,1.9208374
1850-03-01 00:00:00,1.3035889
1850-04-01 00:00:00,1.1533203
1850-05-01 00:00:00,-0.09436035
1850-06-01 00:00:00,0.6347656
1850-07-01 00:00:00,0.77789307
1850-08-01 00:00:00,0.73602295
1850-09-01 00:00:00,1.0319824
1850-10-01 00:00:00,0.63708496
1850-11-01 00:00:00,0.49310303
1850-12-01 00:00:00,1.2369995
1851-01-01 00:00:00,0.83740234
1851-02-01 00:00:00,0.4510498
1851-03-01 00:00:00,0.10876465
1851-04-01 00:00:00,0.29956055
1851-05-01 00:00:00,-0.015319824
1851-06-01 00:00:00,-0.77697754
1851-07-01 00:00:00,0.5934448
1851-08-01 00:00:00,-0.9031372
1851-09-01 00:00:00,-0.33538818
1851-10-01 00:00:00,-0.10961914
1851-11-01 00:00:00,-0.7793579
1851-12-01 00:00:00,0.07757568
1852-01-01 00:00:00,-1.036377
1852-02-01 00:00:00,-2.3909912
1852-03-01 00:00:00,-0.83795166
1852-04-01 00:00:00,-0.5340576
1852-05-01 00:00:00,0.37768555
1852-06-01 00:00:00,0.67248535
1852-07-01 00:00:00,1.8434448
1852-08-01 00:00:00,2.9589844
1852-09-01 00:00:00,2.7719116
1852-10-01 00:00:00,2.8703003
1852-11-01 00:00:00,3.361023
1852-12-01 00:00:00,3.4004517
1853-01-01 00:00:00,3.9318848
1853-02-01 00:00:00,2.8896484
1853-03-01 00:00:00,2.8166504
1853-04-01 00:00:00,2.5912476
1853-05-01 00:00:00,2.4421387
1853-06-01 00:00:00,2.2781372
1853-07-01 00:00:00,2.418518
1853-08-01 00:00:00,3.083252
1853-09-01 00:00:00,3.3824463
1853-10-01 00:00:00,2.9091797
1853-11-01 00:00:00,3.19812
1853-12-01 00:00:00,2.9864502
1854-01-01 00:00:00,3.44812
1854-02-01 00:00:00,2.814148
1854-03-01 00:00:00,2.0374756
1854-04-01 00:00:00,0.95355225
1854-05-01 00:00:00,-0.31524658
1854-06-01 00:00:00,-0.09106445
1854-07-01 00:00:00,-0.11779785
1854-08-01 00:00:00,0.086364746
1854-09-01 00:00:00,0.6885376
1854-10-01 00:00:00,0.9116821
1854-11-01 00:00:00,1.0477295
1854-12-01 00:00:00,1.6238403
1855-01-01 00:00:00,2.4152222
1855-02-01 00:00:00,1.6013184
1855-03-01 00:00:00,0.65075684
1855-04-01 00:00:00,0.6329956
1855-05-01 00:00:00,0.9258423
1855-06-01 00:00:00,2.045105
1855-07-01 00:00:00,3.2104492
1855-08-01 00:00:00,4.2702026
1855-09-01 00:00:00,4.067505
1855-10-01 00:00:00,4.0859985
1855-11-01 00:00:00,3.7575684
1855-12-01 00:00:00,3.9437866
1856-01-01 00:00:00,3.6658936
1856-02-01 00:00:00,3.6212769
1856-03-01 00:00:00,3.7424927
1856-04-01 00:00:00,2.0413208
1856-05-01 00:00:00,1.6431885
1856-06-01 00:00:00,1.383667
1856-07-01 00:00:00,1.7304077
1856-08-01 00:00:00,2.0535278
1856-09-01 00:00:00,2.211853
1856-10-01 00:00:00,2.8345947
1856-11-01 00:00:00,2.3727417
1856-12-01 00:00:00,2.6239624
1857-01-01 00:00:00,2.116455
1857-02-01 00:00:00,2.7202759
1857-03-01 00:00:00,2.5213623
1857-04-01 00:00:00,2.2146606
1857-05-01 00:00:00,0.8112793
1857-06-01 00:00:00,1.4362793
1857-07-01 00:00:00,2.1382446
1857-08-01 00:00:00,2.4743042
1857-09-01 00:00:00,3.0333252
1857-10-01 00:00:00,2.2364502
1857-11-01 00:00:00,2.9908447
1857-12-01 00:00:00,2.3286133
1858-01-01 00:00:00,3.2106323
1858-02-01 00:00:00,1.8157349
1858-03-01 00:00:00,1.3391113
1858-04-01 00:00:00,0.27990723
1858-05-01 00:00:00,-0.8074951
1858-06-01 00:00:00,0.20526123
1858-07-01 00:00:00,0.20904541
1858-08-01 00:00:00,0.83032227
1858-09-01 00:00:00,1.1152954
1858-10-01 00:00:00,0.5274048
1858-11-01 00:00:00,0.8878174
1858-12-01 00:00:00,0.7523804
1859-01-01 00:00:00,1.8227539
1859-02-01 00:00:00,0.50982666
1859-03-01 00:00:00,-0.26776123
1859-04-01 00:00:00,-0.5856323
1859-05-01 00:00:00,-0.685791
1859-06-01 00:00:00,-0.0791626
1859-07-01 00:00:00,0.36071777
1859-08-01 00:00:00,0.40270996
1859-09-01 00:00:00,0.9133301
1859-10-01 00:00:00,1.0977173
1859-11-01 00:00:00,0.7918701
1859-12-01 00:00:00,1.6361084
1860-01-01 00:00:00,1.8911133
1860-02-01 00:00:00,1.244812
1860-03-01 00:00:00,0.6314697
1860-04-01 00:00:00,0.7462158
1860-05-01 00:00:00,0.7289429
1860-06-01 00:00:00,0.55163574
1860-07-01 00:00:00,1.289917
1860-08-01 00:00:00,1.5239868
1860-09-01 00:00:00,1.4918213
1860-10-01 00:00:00,1.3676147
1860-11-01 00:00:00,1.8764648
1860-12-01 00:00:00,2.1087646
1861-01-01 00:00:00,2.480835
1861-02-01 00:00:00,2.3579102
1861-03-01 00:00:00,1.6516724
1861-04-01 00:00:00,0.72961426
1861-05-01 00:00:00,0.26000977
1861-06-01 00:00:00,0.55511475
1861-07-01 00:00:00,1.3657227
1861-08-01 00:00:00,1.2529297
1861-09-01 00:00:00,1.4108276
1861-10-01 00:00:00,1.8900757
1861-11-01 00:00:00,1.3474731
1861-12-01 00:00:00,1.6370239
1862-01-01 00:00:00,2.6444702
1862-02-01 00:00:00,1.7237549
1862-03-01 00:00:00,1.3425903
1862-04-01 00:00:00,0.83270264
1862-05-01 00:00:00,1.0443726
1862-06-01 00:00:00,1.2384644
1862-07-01 00:00:00,1.7702026
1862-08-01 00:00:00,2.6690063
1862-09-01 00:00:00,2.9761353
1862-10-01 00:00:00,2.533081
1862-11-01 00:00:00,2.315918
1862-12-01 00:00:00,2.4162598
1863-01-01 00:00:00,3.8125
1863-02-01 00:00:00,2.9761963
1863-03-01 00:00:00,1.9891968
1863-04-01 00:00:00,1.2741699
1863-05-01 00:00:00,1.9385376
1863-06-01 00:00:00,1.5471802
1863-07-01 00:00:00,1.8226318
1863-08-01 00:00:00,2.0881348
1863-09-01 00:00:00,2.0534668
1863-10-01 00:00:00,2.4594116
1863-11-01 00:00:00,1.7900391
1863-12-01 00:00:00,2.4797363
1864-01-01 00:00:00,2.515625
1864-02-01 00:00:00,2.0108643
1864-03-01 00:00:00,1.5581055
1864-04-01 00:00:00,1.1654053
1864-05-01 00:00:00,0.91522217
1864-06-01 00:00:00,1.2034912
1864-07-01 00:00:00,1.4243774
1864-08-01 00:00:00,2.2016602
1864-09-01 00:00:00,2.682434
1864-10-01 00:00:00,3.1116943
1864-11-01 00:00:00,2.8574219
1864-12-01 00:00:00,3.0408325
1865-01-01 00:00:00,2.9597168
1865-02-01 00:00:00,2.2576904
1865-03-01 00:00:00,1.5160522
1865-04-01 00:00:00,0.42871094
1865-05-01 00:00:00,0.25012207
1865-06-01 00:00:00,0.5494995
1865-07-01 00:00:00,0.2841797
1865-08-01 00:00:00,-0.16925049
1865-09-01 00:00:00,-0.4078369
1865-10-01 00:00:00,-0.40167236
1865-11-01 00:00:00,-1.0281372
1865-12-01 00:00:00,-1.008606
1866-01-01 00:00:00,-0.5015869
1866-02-01 00:00:00,-2.0335693
1866-03-01 00:00:00,-3.2270508
1866-04-01 00:00:00,-0.71429443
