time,PSL
1850-02-01 00:00:00,2.394043
1850-03-01 00:00:00,2.2660522
1850-04-01 00:00:00,1.2706299
1850-05-01 00:00:00,0.9703369
1850-06-01 00:00:00,0.75616455
1850-07-01 00:00:00,1.4325562
1850-08-01 00:00:00,2.1414795
1850-09-01 00:00:00,2.413086
1850-10-01 00:00:00,1.7314453
1850-11-01 00:00:00,2.1774292
1850-12-01 00:00:00,1.8446655
1851-01-01 00:00:00,2.6033325
1851-02-01 00:00:00,1.3796387
1851-03-01 00:00:00,1.1272583
1851-04-01 00:00:00,0.055847168
1851-05-01 00:00:00,0.7887573
1851-06-01 00:00:00,0.21594238
1851-07-01 00:00:00,0.62976074
1851-08-01 00:00:00,0.29840088
1851-09-01 00:00:00,0.6489258
1851-10-01 00:00:00,0.6325073
1851-11-01 00:00:00,0.31427002
1851-12-01 00:00:00,0.92626953
1852-01-01 00:00:00,0.18157959
1852-02-01 00:00:00,0.017822266
1852-03-01 00:00:00,0.083740234
1852-04-01 00:00:00,-0.19628906
1852-05-01 00:00:00,-0.302063
1852-06-01 00:00:00,-0.69415283
1852-07-01 00:00:00,-0.5596924
1852-08-01 00:00:00,-0.11462402
1852-09-01 00:00:00,-0.25769043
1852-10-01 00:00:00,-0.77111816
1852-11-01 00:00:00,-0.29278564
1852-12-01 00:00:00,0.11303711
1853-01-01 00:00:00,0.24890137
1853-02-01 00:00:00,-1.6986084
1853-03-01 00:00:00,-0.99749756
1853-04-01 00:00:00,-1.4779053
1853-05-01 00:00:00,-1.434082
1853-06-01 00:00:00,-0.8262329
1853-07-01 00:00:00,-0.47668457
1853-08-01 00:00:00,1.0449219
1853-09-01 00:00:00,1.4536743
1853-10-01 00:00:00,1.8344727
1853-11-01 00:00:00,1.4056396
1853-12-01 00:00:00,2.2094727
1854-01-01 00:00:00,2.758728
1854-02-01 00:00:00,3.283142
1854-03-01 00:00:00,2.2893677
1854-04-01 00:00:00,2.3151245
1854-05-01 00:00:00,2.5515747
1854-06-01 00:00:00,2.0992432
1854-07-01 00:00:00,2.9103394
1854-08-01 00:00:00,4.8379517
1854-09-01 00:00:00,4.482422
1854-10-01 00:00:00,4.2660522
1854-11-01 00:00:00,4.22229
1854-12-01 00:00:00,4.5700073
1855-01-01 00:00:00,3.8966675
1855-02-01 00:00:00,3.9796753
1855-03-01 00:00:00,3.9614258
1855-04-01 00:00:00,3.170044
1855-05-01 00:00:00,2.1525269
1855-06-01 00:00:00,2.420227
1855-07-01 00:00:00,2.1522827
1855-08-01 00:00:00,3.0402832
1855-09-01 00:00:00,3.2001953
1855-10-01 00:00:00,3.4683228
1855-11-01 00:00:00,3.0584717
1855-12-01 00:00:00,2.8851318
1856-01-01 00:00:00,2.7194214
1856-02-01 00:00:00,1.6411743
1856-03-01 00:00:00,1.0808105
1856-04-01 00:00:00,-0.6387329
1856-05-01 00:00:00,0.049804688
1856-06-01 00:00:00,-1.2341309
1856-07-01 00:00:00,-0.4520874
1856-08-01 00:00:00,-1.298523
1856-09-01 00:00:00,-1.2493286
1856-10-01 00:00:00,-0.52178955
1856-11-01 00:00:00,-0.21038818
1856-12-01 00:00:00,-0.35388184
1857-01-01 00:00:00,-0.9927368
1857-02-01 00:00:00,-1.8969727
1857-03-01 00:00:00,-1.1020508
1857-04-01 00:00:00,-1.4447632
1857-05-01 00:00:00,-0.6487427
1857-06-01 00:00:00,-0.008300781
1857-07-01 00:00:00,1.5779419
1857-08-01 00:00:00,2.3813477
1857-09-01 00:00:00,3.1154175
1857-10-01 00:00:00,3.0891113
1857-11-01 00:00:00,3.2208862
1857-12-01 00:00:00,2.8189087
1858-01-01 00:00:00,3.2132568
1858-02-01 00:00:00,3.496521
1858-03-01 00:00:00,3.3985596
1858-04-01 00:00:00,1.4703369
1858-05-01 00:00:00,1.138855
1858-06-01 00:00:00,1.1479492
1858-07-01 00:00:00,1.276001
1858-08-01 00:00:00,2.0738525
1858-09-01 00:00:00,2.5999146
1858-10-01 00:00:00,2.2616577
1858-11-01 00:00:00,2.9089355
1858-12-01 00:00:00,3.3845825
1859-01-01 00:00:00,3.1410522
1859-02-01 00:00:00,2.9214478
1859-03-01 00:00:00,1.9975586
1859-04-01 00:00:00,1.1746216
1859-05-01 00:00:00,1.303772
1859-06-01 00:00:00,1.6072998
1859-07-01 00:00:00,1.4095459
1859-08-01 00:00:00,1.5686035
1859-09-01 00:00:00,2.48938
1859-10-01 00:00:00,1.9591675
1859-11-01 00:00:00,1.8856812
1859-12-01 00:00:00,2.6583252
1860-01-01 00:00:00,2.4331665
1860-02-01 00:00:00,2.30542
1860-03-01 00:00:00,1.4877319
1860-04-01 00:00:00,1.1473999
1860-05-01 00:00:00,0.22210693
1860-06-01 00:00:00,0.6533203
1860-07-01 00:00:00,1.9365845
1860-08-01 00:00:00,1.9065552
1860-09-01 00:00:00,2.4848022
1860-10-01 00:00:00,2.3970337
1860-11-01 00:00:00,2.7489014
1860-12-01 00:00:00,2.7929077
1861-01-01 00:00:00,2.9199219
1861-02-01 00:00:00,2.654358
1861-03-01 00:00:00,2.951477
1861-04-01 00:00:00,2.1852417
1861-05-01 00:00:00,1.6743774
1861-06-01 00:00:00,1.1205444
1861-07-01 00:00:00,2.3325195
1861-08-01 00:00:00,3.2999268
1861-09-01 00:00:00,3.0289307
1861-10-01 00:00:00,3.4137573
1861-11-01 00:00:00,3.1307983
