time,PSL
1850-02-01 00:00:00,2.3927612
1850-03-01 00:00:00,1.8447876
1850-04-01 00:00:00,1.5894775
1850-05-01 00:00:00,0.2841797
1850-06-01 00:00:00,0.6623535
1850-07-01 00:00:00,-0.5852051
1850-08-01 00:00:00,-0.31103516
1850-09-01 00:00:00,0.8029175
1850-10-01 00:00:00,0.44171143
1850-11-01 00:00:00,0.09729004
1850-12-01 00:00:00,1.090271
1851-01-01 00:00:00,0.38775635
1851-02-01 00:00:00,-0.34143066
1851-03-01 00:00:00,-1.5147705
1851-04-01 00:00:00,-0.7531128
1851-05-01 00:00:00,-1.7573853
1851-06-01 00:00:00,-0.7781372
1851-07-01 00:00:00,-2.1549072
1851-08-01 00:00:00,-0.80773926
1851-09-01 00:00:00,-1.6199951
1851-10-01 00:00:00,-1.9411621
1851-11-01 00:00:00,-2.1107178
1851-12-01 00:00:00,-1.9297485
1852-01-01 00:00:00,-2.302246
1852-02-01 00:00:00,-2.6875
1852-03-01 00:00:00,-3.7667847
1852-04-01 00:00:00,-2.6120605
1852-05-01 00:00:00,-0.8397217
1852-06-01 00:00:00,-0.8196411
1852-07-01 00:00:00,0.2166748
1852-08-01 00:00:00,2.453003
1852-09-01 00:00:00,3.1845703
1852-10-01 00:00:00,3.272522
1852-11-01 00:00:00,2.9257202
1852-12-01 00:00:00,3.1191406
1853-01-01 00:00:00,3.659912
1853-02-01 00:00:00,3.7090454
1853-03-01 00:00:00,3.043457
1853-04-01 00:00:00,2.4747925
1853-05-01 00:00:00,2.8395386
1853-06-01 00:00:00,2.3135376
1853-07-01 00:00:00,3.1519775
1853-08-01 00:00:00,3.5056152
1853-09-01 00:00:00,3.5787964
1853-10-01 00:00:00,3.8930664
1853-11-01 00:00:00,3.4180298
1853-12-01 00:00:00,3.3964233
1854-01-01 00:00:00,3.2781372
1854-02-01 00:00:00,3.3319702
1854-03-01 00:00:00,2.4802246
1854-04-01 00:00:00,1.8779297
1854-05-01 00:00:00,1.2896729
1854-06-01 00:00:00,1.501648
1854-07-01 00:00:00,1.8185425
1854-08-01 00:00:00,2.4806519
1854-09-01 00:00:00,3.048523
1854-10-01 00:00:00,2.8422241
1854-11-01 00:00:00,2.741455
1854-12-01 00:00:00,3.142212
1855-01-01 00:00:00,2.8978271
1855-02-01 00:00:00,2.795105
1855-03-01 00:00:00,1.1571655
1855-04-01 00:00:00,0.6576538
1855-05-01 00:00:00,1.1952515
1855-06-01 00:00:00,-0.37121582
1855-07-01 00:00:00,-0.25439453
1855-08-01 00:00:00,0.1204834
1855-09-01 00:00:00,0.29992676
1855-10-01 00:00:00,0.26226807
1855-11-01 00:00:00,0.7373657
1855-12-01 00:00:00,1.0710449
1856-01-01 00:00:00,1.1575317
1856-02-01 00:00:00,1.2880859
1856-03-01 00:00:00,1.208435
1856-04-01 00:00:00,1.3947754
1856-05-01 00:00:00,1.7540283
