time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
1884-01-01 0:00:00,294.4088,294.4088,294.4088,295.3968,280.26334,281.2505,297.9308,297.9308,297.9308,287.1264,287.1264,299.63525,287.924,287.924,287.924,287.924,287.924,287.924,289.4166,289.4166,298.21344,295.78513,298.18204,298.60928,298.60928,298.60928,292.34378,297.48962,297.48962,297.29944,299.91077,299.91077,297.72067,292.2352,292.2352,300.8878,300.8878,299.61307,299.61307,300.15884,297.76694,299.73535,297.76694,299.73535,299.73535,299.2152,297.10297,299.2152,297.10297,299.2152,299.14273,299.14273,299.14273,299.14273,298.8425,298.8425,298.8425,298.8425,298.8425,298.8425,298.8425,297.93283,297.93283,297.19107,297.19107,297.19107,297.19107,296.4231,296.4231,295.60855,294.87747,294.87747,294.87747,294.87747,294.87747,294.87747,299.68036,294.14288,298.82028,293.05768,297.33624,293.05768,293.05768,293.05768,292.89432,292.89432,292.89432,293.2718,293.2718
1884-02-01 0:00:00,293.5854,293.5854,293.5854,294.64197,279.56915,281.8394,296.93515,296.93515,296.93515,288.97165,288.97165,298.96637,289.6204,289.6204,289.6204,289.6204,289.6204,289.6204,290.67505,290.67505,297.36652,294.15195,297.13058,297.77637,297.77637,297.77637,293.78107,296.4964,296.4964,296.6739,298.0335,298.0335,296.93893,294.29126,294.29126,300.51257,300.51257,299.04745,299.04745,299.69916,297.3163,299.76083,297.3163,299.76083,299.76083,300.04758,297.68936,300.04758,297.68936,300.04758,300.3582,300.3582,300.3582,300.3582,300.04813,300.04813,300.04813,300.04813,300.04813,300.04813,300.04813,299.10236,299.10236,298.41925,298.41925,298.41925,298.41925,297.74802,297.74802,296.99356,296.30176,296.30176,296.30176,296.30176,296.30176,296.30176,300.47296,295.63095,299.5048,294.57303,297.9708,294.57303,294.57303,294.57303,294.43674,294.43674,294.43674,295.14398,295.14398
1884-03-01 0:00:00,293.0394,293.0394,293.0394,294.1468,282.9919,284.84702,296.0521,296.0521,296.0521,290.06534,290.06534,298.56866,290.29117,290.29117,290.29117,290.29117,290.29117,290.29117,291.22418,291.22418,297.14813,293.85492,296.61194,297.4889,297.4889,297.4889,294.02023,296.29834,296.29834,296.79385,297.67633,297.67633,297.8078,296.13995,296.13995,300.39075,300.39075,299.12277,299.12277,299.62796,297.2438,299.8152,297.2438,299.8152,299.8152,300.459,298.16385,300.459,298.16385,300.459,301.17743,301.17743,301.17743,301.17743,301.18048,301.18048,301.18048,301.18048,301.18048,301.18048,301.18048,300.16354,300.16354,299.42654,299.42654,299.42654,299.42654,298.72842,298.72842,298.00986,297.25946,297.25946,297.25946,297.25946,297.25946,297.25946,301.16476,296.52316,300.01575,295.68506,298.5418,295.68506,295.68506,295.68506,295.74866,295.74866,295.74866,296.55704,296.55704
1884-04-01 0:00:00,292.87875,292.87875,292.87875,293.9218,289.0362,291.31046,295.78992,295.78992,295.78992,295.2308,295.2308,298.3639,295.1409,295.1409,295.1409,295.1409,295.1409,295.1409,295.9168,295.9168,297.4367,294.764,296.60248,297.63297,297.63297,297.63297,299.72617,296.50397,296.50397,297.291,297.80896,297.80896,298.05704,298.776,298.776,300.50842,300.50842,299.37894,299.37894,300.17352,297.5446,300.4939,297.5446,300.4939,300.4939,300.9425,298.94235,300.9425,298.94235,300.9425,301.50763,301.50763,301.50763,301.50763,301.746,301.746,301.746,301.746,301.746,301.746,301.746,301.01392,301.01392,300.2199,300.2199,300.2199,300.2199,299.42975,299.42975,298.6848,297.90268,297.90268,297.90268,297.90268,297.90268,297.90268,301.634,297.1249,300.4235,296.13242,299.46143,296.13242,296.13242,296.13242,295.97015,295.97015,295.97015,295.88208,295.88208
1884-05-01 0:00:00,293.13647,293.13647,293.13647,294.20752,293.39786,295.2036,296.87405,296.87405,296.87405,300.86996,300.86996,298.71716,300.8398,300.8398,300.8398,300.8398,300.8398,300.8398,301.88705,301.88705,297.85944,294.4996,297.12152,298.65277,298.65277,298.65277,304.91498,297.04755,297.04755,297.89694,298.53958,298.53958,298.0371,297.64502,297.64502,300.73975,300.73975,299.97733,299.97733,300.91812,298.0758,301.40085,298.0758,301.40085,301.40085,301.6692,298.55475,301.6692,298.55475,301.6692,301.67947,301.67947,301.67947,301.67947,301.6497,301.6497,301.6497,301.6497,301.6497,301.6497,301.6497,300.97018,300.97018,300.15616,300.15616,300.15616,300.15616,299.22693,299.22693,298.44528,297.68915,297.68915,297.68915,297.68915,297.68915,297.68915,301.45068,296.8415,299.364,295.61765,298.94058,295.61765,295.61765,295.61765,295.3577,295.3577,295.3577,294.94446,294.94446
1884-06-01 0:00:00,294.08566,294.08566,294.08566,294.97488,298.30463,299.64978,298.19583,298.19583,298.19583,303.99313,303.99313,299.56943,303.40695,303.40695,303.40695,303.40695,303.40695,303.40695,303.64432,303.64432,298.4143,295.2827,297.63934,299.43994,299.43994,299.43994,302.83994,297.43112,297.43112,298.16693,299.63776,299.63776,297.97208,296.85803,296.85803,300.83148,300.83148,300.31403,300.31403,300.75522,298.31906,301.08035,298.31906,301.08035,301.08035,301.385,297.3371,301.385,297.3371,301.385,301.40207,301.40207,301.40207,301.40207,300.8692,300.8692,300.8692,300.8692,300.8692,300.8692,300.8692,299.80304,299.80304,299.1241,299.1241,299.1241,299.1241,298.207,298.207,297.20703,296.39825,296.39825,296.39825,296.39825,296.39825,296.39825,300.24713,295.65625,299.38748,294.55414,298.02734,294.55414,294.55414,294.55414,294.29224,294.29224,294.29224,293.7427,293.7427
1884-07-01 0:00:00,296.06894,296.06894,296.06894,296.82193,305.4906,307.2179,300.10138,300.10138,300.10138,309.26743,309.26743,299.9373,307.8628,307.8628,307.8628,307.8628,307.8628,307.8628,306.86774,306.86774,298.74432,295.29626,297.93253,299.4627,299.4627,299.4627,300.75052,297.60983,297.60983,298.24615,299.98297,299.98297,297.76422,296.39426,296.39426,301.10025,301.10025,300.64703,300.64703,301.10477,298.7268,301.28848,298.7268,301.28848,301.28848,300.92404,295.4906,300.92404,295.4906,300.92404,300.488,300.488,300.488,300.488,299.87308,299.87308,299.87308,299.87308,299.87308,299.87308,299.87308,298.46088,298.46088,297.88626,297.88626,297.88626,297.88626,297.1855,297.1855,296.2099,295.28156,295.28156,295.28156,295.28156,295.28156,295.28156,299.19333,294.52045,298.5622,293.32355,297.23325,293.32355,293.32355,293.32355,293.07422,293.07422,293.07422,292.5282,292.5282
1884-08-01 0:00:00,298.04453,298.04453,298.04453,298.72113,307.5239,309.03976,300.57397,300.57397,300.57397,308.38464,308.38464,300.4654,306.3001,306.3001,306.3001,306.3001,306.3001,306.3001,303.1265,303.1265,299.15558,295.99283,298.42484,299.8255,299.8255,299.8255,299.60767,298.31876,298.31876,299.12396,300.22333,300.22333,297.99094,295.81497,295.81497,301.15622,301.15622,300.64813,300.64813,300.3377,298.87094,300.35553,298.87094,300.35553,300.35553,299.72784,294.49667,299.72784,294.49667,299.72784,299.36563,299.36563,299.36563,299.36563,298.86566,298.86566,298.86566,298.86566,298.86566,298.86566,298.86566,297.32443,297.32443,296.64835,296.64835,296.64835,296.64835,295.9303,295.9303,295.02444,294.01105,294.01105,294.01105,294.01105,294.01105,294.01105,298.24533,293.13345,297.37454,291.88364,296.34702,291.88364,291.88364,291.88364,291.59778,291.59778,291.59778,291.16745,291.16745
1884-09-01 0:00:00,299.3278,299.3278,299.3278,300.01727,307.5566,307.71545,300.725,300.725,300.725,307.10526,307.10526,300.64487,305.8618,305.8618,305.8618,305.8618,305.8618,305.8618,302.4248,302.4248,299.62863,296.93405,299.04266,299.78918,299.78918,299.78918,298.4094,298.82538,298.82538,299.72205,300.02872,300.02872,298.5386,295.2648,295.2648,301.0765,301.0765,300.13223,300.13223,299.27933,298.41977,298.46518,298.41977,298.46518,298.46518,297.23288,293.53363,297.23288,293.53363,297.23288,297.4615,297.4615,297.4615,297.4615,297.80753,297.80753,297.80753,297.80753,297.80753,297.80753,297.80753,296.62927,296.62927,295.89813,295.89813,295.89813,295.89813,295.17157,295.17157,294.3002,293.32724,293.32724,293.32724,293.32724,293.32724,293.32724,298.10587,292.3324,296.83258,291.1385,295.86008,291.1385,291.1385,291.1385,290.8497,290.8497,290.8497,290.23047,290.23047
1884-10-01 0:00:00,299.12308,299.12308,299.12308,299.99457,301.03815,301.59387,300.6334,300.6334,300.6334,304.40002,304.40002,300.94016,302.88794,302.88794,302.88794,302.88794,302.88794,302.88794,302.68863,302.68863,299.83624,297.87793,299.39786,299.9611,299.9611,299.9611,298.47034,298.86905,298.86905,299.69617,300.64902,300.64902,298.66873,295.25644,295.25644,300.949,300.949,299.57693,299.57693,298.4336,297.5504,297.61694,297.5504,297.61694,297.61694,296.28772,295.03625,296.28772,295.03625,296.28772,296.45267,296.45267,296.45267,296.45267,296.97327,296.97327,296.97327,296.97327,296.97327,296.97327,296.97327,296.1645,296.1645,295.279,295.279,295.279,295.279,294.44772,294.44772,293.5974,292.67673,292.67673,292.67673,292.67673,292.67673,292.67673,298.15787,291.69977,297.05908,290.76328,296.14624,290.76328,290.76328,290.76328,290.53534,290.53534,290.53534,289.84064,289.84064
1884-11-01 0:00:00,298.21133,298.21133,298.21133,299.14285,294.22855,295.9066,300.14346,300.14346,300.14346,298.8414,298.8414,300.92935,299.18085,299.18085,299.18085,299.18085,299.18085,299.18085,299.77716,299.77716,299.37405,298.17404,299.18484,300.0679,300.0679,300.0679,298.89468,298.7489,298.7489,299.01465,300.91614,300.91614,298.71234,296.0543,296.0543,300.8793,300.8793,299.4486,299.4486,298.16434,297.2628,297.6006,297.2628,297.6006,297.6006,296.85446,296.32816,296.85446,296.32816,296.85446,296.8584,296.8584,296.8584,296.8584,297.05054,297.05054,297.05054,297.05054,297.05054,297.05054,297.05054,295.85297,295.85297,295.10287,295.10287,295.10287,295.10287,294.24954,294.24954,293.37695,292.51434,292.51434,292.51434,292.51434,292.51434,292.51434,298.33438,291.64532,297.68826,290.83844,296.2406,290.83844,290.83844,290.83844,290.71402,290.71402,290.71402,290.69717,290.69717
1884-12-01 0:00:00,296.0828,296.0828,296.0828,297.142,287.25507,288.86996,298.4013,298.4013,298.4013,292.73856,292.73856,300.41992,293.164,293.164,293.164,293.164,293.164,293.164,294.33426,294.33426,298.97638,297.644,298.74643,299.0457,299.0457,299.0457,296.1376,298.15024,298.15024,297.96997,300.327,300.327,298.46075,295.90048,295.90048,300.7569,300.7569,299.1605,299.1605,298.7886,297.51572,298.2897,297.51572,298.2897,298.2897,297.78534,297.10498,297.78534,297.10498,297.78534,297.81693,297.81693,297.81693,297.81693,297.93796,297.93796,297.93796,297.93796,297.93796,297.93796,297.93796,296.379,296.379,295.42288,295.42288,295.42288,295.42288,294.5683,294.5683,293.77246,292.99786,292.99786,292.99786,292.99786,292.99786,292.99786,298.79346,292.2655,298.65686,291.67484,296.79068,291.67484,291.67484,291.67484,291.7907,291.7907,291.7907,292.47702,292.47702
1885-01-01 0:00:00,294.49548,294.49548,294.49548,295.61713,280.1267,281.7377,297.61526,297.61526,297.61526,287.28284,287.28284,299.50226,288.24203,288.24203,288.24203,288.24203,288.24203,288.24203,289.53387,289.53387,298.00632,295.6002,297.8936,298.34274,298.34274,298.34274,292.77786,297.15384,297.15384,297.07233,299.00784,299.00784,297.61386,293.13187,293.13187,300.4351,300.4351,298.8907,298.8907,299.66312,297.47156,299.2665,297.47156,299.2665,299.2665,298.83606,297.73096,298.83606,297.73096,298.83606,298.799,298.799,298.799,298.799,298.59546,298.59546,298.59546,298.59546,298.59546,298.59546,298.59546,297.3166,297.3166,296.44247,296.44247,296.44247,296.44247,295.6347,295.6347,294.9211,294.25443,294.25443,294.25443,294.25443,294.25443,294.25443,299.9522,293.61462,299.6982,293.059,298.17694,293.059,293.059,293.059,293.10995,293.10995,293.10995,293.61877,293.61877
1885-02-01 0:00:00,293.37967,293.37967,293.37967,294.59113,279.26746,281.05646,296.93784,296.93784,296.93784,286.14944,286.14944,298.7408,286.4274,286.4274,286.4274,286.4274,286.4274,286.4274,287.67557,287.67557,297.2906,294.32324,297.09293,297.66296,297.66296,297.66296,290.7629,296.45016,296.45016,296.61722,297.89673,297.89673,297.16306,291.88736,291.88736,300.22534,300.22534,298.9994,298.9994,299.6133,297.35654,299.62796,297.35654,299.62796,299.62796,299.57138,298.22595,299.57138,298.22595,299.57138,299.7184,299.7184,299.7184,299.7184,299.35617,299.35617,299.35617,299.35617,299.35617,299.35617,299.35617,298.50937,298.50937,297.98593,297.98593,297.98593,297.98593,297.24603,297.24603,296.50858,295.81027,295.81027,295.81027,295.81027,295.81027,295.81027,301.048,295.1444,300.50143,294.37823,299.19376,294.37823,294.37823,294.37823,294.3634,294.3634,294.3634,294.80795,294.80795
1885-03-01 0:00:00,293.02542,293.02542,293.02542,294.03967,283.34106,285.17596,296.54984,296.54984,296.54984,289.9508,289.9508,298.3199,290.29,290.29,290.29,290.29,290.29,290.29,291.19135,291.19135,297.11087,294.3341,296.61804,297.53665,297.53665,297.53665,294.0093,296.2563,296.2563,296.68457,297.781,297.781,297.4105,296.6056,296.6056,300.03622,300.03622,298.90793,298.90793,299.5944,297.17465,299.67038,297.17465,299.67038,299.67038,299.96198,298.17377,299.96198,298.17377,299.96198,300.55115,300.55115,300.55115,300.55115,300.57285,300.57285,300.57285,300.57285,300.57285,300.57285,300.57285,299.85165,299.85165,299.17908,299.17908,299.17908,299.17908,298.38754,298.38754,297.59433,296.7786,296.7786,296.7786,296.7786,296.7786,296.7786,301.249,296.0392,301.43057,295.41708,300.13733,295.41708,295.41708,295.41708,295.46716,295.46716,295.46716,295.83154,295.83154
1885-04-01 0:00:00,292.9859,292.9859,292.9859,294.03265,290.5605,292.4592,296.89807,296.89807,296.89807,296.90686,296.90686,298.31488,297.22238,297.22238,297.22238,297.22238,297.22238,297.22238,297.90225,297.90225,297.155,294.80606,296.42474,297.77347,297.77347,297.77347,299.39502,296.23016,296.23016,296.9635,298.34146,298.34146,298.23666,299.29575,299.29575,300.04453,300.04453,299.1624,299.1624,300.1461,297.59662,300.56717,297.59662,300.56717,300.56717,300.74652,298.77512,300.74652,298.77512,300.74652,301.16278,301.16278,301.16278,301.16278,301.2971,301.2971,301.2971,301.2971,301.2971,301.2971,301.2971,300.14523,300.14523,299.3572,299.3572,299.3572,299.3572,298.63858,298.63858,297.9393,297.19244,297.19244,297.19244,297.19244,297.19244,297.19244,301.10797,296.4463,301.40527,295.65286,300.0431,295.65286,295.65286,295.65286,295.55438,295.55438,295.55438,295.71463,295.71463
1885-05-01 0:00:00,292.956,292.956,292.956,294.0609,295.74985,297.47116,297.40408,297.40408,297.40408,303.7587,303.7587,298.77094,304.4782,304.4782,304.4782,304.4782,304.4782,304.4782,305.01868,305.01868,297.66724,295.37036,296.7816,298.81558,298.81558,298.81558,305.69284,296.6,296.6,297.54965,299.2087,299.2087,298.83606,297.95175,297.95175,300.6159,300.6159,299.8532,299.8532,301.01147,298.15137,301.5495,298.15137,301.5495,301.5495,301.9269,298.5736,301.9269,298.5736,301.9269,301.85925,301.85925,301.85925,301.85925,301.48468,301.48468,301.48468,301.48468,301.48468,301.48468,301.48468,300.144,300.144,299.23532,299.23532,299.23532,299.23532,298.37473,298.37473,297.65994,296.95496,296.95496,296.95496,296.95496,296.95496,296.95496,301.12796,296.1668,300.7924,295.0971,299.8692,295.0971,295.0971,295.0971,294.80615,294.80615,294.80615,294.578,294.578
1885-06-01 0:00:00,294.29727,294.29727,294.29727,295.20908,299.88318,301.3936,298.53973,298.53973,298.53973,305.4615,305.4615,299.9197,305.1825,305.1825,305.1825,305.1825,305.1825,305.1825,305.16214,305.16214,298.37326,295.0812,297.38428,300.16016,300.16016,300.16016,302.88348,297.19177,297.19177,298.0634,300.05902,300.05902,297.96445,296.37027,296.37027,301.0131,301.0131,300.30417,300.30417,300.20908,298.47607,300.4929,298.47607,300.4929,300.4929,300.7441,297.7007,300.7441,297.7007,300.7441,300.73392,300.73392,300.73392,300.73392,300.31482,300.31482,300.31482,300.31482,300.31482,300.31482,300.31482,299.2383,299.2383,298.41843,298.41843,298.41843,298.41843,297.5029,297.5029,296.75415,296.0779,296.0779,296.0779,296.0779,296.0779,296.0779,300.30377,295.34842,299.7209,294.331,298.34854,294.331,294.331,294.331,294.04886,294.04886,294.04886,293.61444,293.61444
1885-07-01 0:00:00,296.25964,296.25964,296.25964,297.17624,302.6076,303.3724,300.20187,300.20187,300.20187,307.22806,307.22806,300.379,306.4981,306.4981,306.4981,306.4981,306.4981,306.4981,303.7023,303.7023,298.7841,295.44113,297.83337,300.13025,300.13025,300.13025,302.0511,297.62213,297.62213,298.35645,300.5443,300.5443,297.7786,296.25357,296.25357,301.0852,301.0852,300.5163,300.5163,300.62848,298.80597,300.758,298.80597,300.758,300.758,300.56467,296.5073,300.56467,296.5073,300.56467,300.3689,300.3689,300.3689,300.3689,299.8096,299.8096,299.8096,299.8096,299.8096,299.8096,299.8096,298.30038,298.30038,297.53845,297.53845,297.53845,297.53845,296.59784,296.59784,295.69055,294.9415,294.9415,294.9415,294.9415,294.9415,294.9415,299.36673,294.23682,298.4265,293.09955,297.11902,293.09955,293.09955,293.09955,292.76096,292.76096,292.76096,292.2974,292.2974
1885-08-01 0:00:00,298.1892,298.1892,298.1892,299.0802,306.29382,306.96106,300.8993,300.8993,300.8993,307.21704,307.21704,300.4658,305.83408,305.83408,305.83408,305.83408,305.83408,305.83408,304.10913,304.10913,299.17737,296.6009,298.30167,299.6916,299.6916,299.6916,299.51877,298.18192,298.18192,299.0807,300.8227,300.8227,298.22833,295.70856,295.70856,301.13055,301.13055,300.34744,300.34744,300.7,298.73196,300.24286,298.73196,300.24286,300.24286,299.2271,295.89377,299.2271,295.89377,299.2271,299.33063,299.33063,299.33063,299.33063,299.13834,299.13834,299.13834,299.13834,299.13834,299.13834,299.13834,297.47617,297.47617,296.7198,296.7198,296.7198,296.7198,295.78735,295.78735,294.85675,294.0488,294.0488,294.0488,294.0488,294.0488,294.0488,298.5806,293.28058,297.2578,292.11407,295.97842,292.11407,292.11407,292.11407,291.7697,291.7697,291.7697,291.18304,291.18304
1885-09-01 0:00:00,299.65125,299.65125,299.65125,300.29297,307.6959,308.12384,300.7383,300.7383,300.7383,306.1431,306.1431,300.76593,304.327,304.327,304.327,304.327,304.327,304.327,302.07266,302.07266,299.5757,298.10046,299.05716,300.1763,300.1763,300.1763,298.44156,298.98453,298.98453,300.01422,301.1961,301.1961,298.88025,295.3383,295.3383,301.02838,301.02838,300.09122,300.09122,299.3412,298.38486,298.30392,298.38486,298.30392,298.30392,297.02487,295.18463,297.02487,295.18463,297.02487,297.35693,297.35693,297.35693,297.35693,297.87616,297.87616,297.87616,297.87616,297.87616,297.87616,297.87616,296.90332,296.90332,296.1389,296.1389,296.1389,296.1389,295.27368,295.27368,294.33508,293.41434,293.41434,293.41434,293.41434,293.41434,293.41434,298.29092,292.53897,296.6561,291.36255,295.34055,291.36255,291.36255,291.36255,290.98083,290.98083,290.98083,290.3111,290.3111
1885-10-01 0:00:00,299.11774,299.11774,299.11774,299.86087,301.5567,303.16217,300.60297,300.60297,300.60297,305.96024,305.96024,300.87332,305.0748,305.0748,305.0748,305.0748,305.0748,305.0748,303.5847,303.5847,299.77896,298.6639,299.46484,300.0282,300.0282,300.0282,299.44757,299.1672,299.1672,299.86215,301.02432,301.02432,298.99017,295.79413,295.79413,301.0184,301.0184,299.7972,299.7972,298.5408,297.94208,297.41733,297.94208,297.41733,297.41733,296.06784,296.25906,296.06784,296.25906,296.06784,296.5312,296.5312,296.5312,296.5312,297.1732,297.1732,297.1732,297.1732,297.1732,297.1732,297.1732,296.5638,296.5638,295.75677,295.75677,295.75677,295.75677,294.93375,294.93375,294.09045,293.24457,293.24457,293.24457,293.24457,293.24457,293.24457,298.5345,292.30112,297.12915,291.11627,295.50375,291.11627,291.11627,291.11627,290.74063,290.74063,290.74063,290.09665,290.09665
1885-11-01 0:00:00,297.66522,297.66522,297.66522,298.55096,295.57834,297.32166,299.87454,299.87454,299.87454,300.35944,300.35944,301.03653,300.93018,300.93018,300.93018,300.93018,300.93018,300.93018,301.73303,301.73303,299.90958,298.97186,299.65646,300.37164,300.37164,300.37164,300.58344,299.2215,299.2215,299.1017,300.93845,300.93845,299.0103,295.965,295.965,301.12668,301.12668,299.98325,299.98325,298.65802,298.2041,298.08835,298.2041,298.08835,298.08835,297.2783,296.99545,297.2783,296.99545,297.2783,297.48798,297.48798,297.48798,297.48798,297.69693,297.69693,297.69693,297.69693,297.69693,297.69693,297.69693,296.62006,296.62006,295.7096,295.7096,295.7096,295.7096,294.83325,294.83325,293.9754,293.11322,293.11322,293.11322,293.11322,293.11322,293.11322,299.06604,292.1877,297.39026,291.18018,296.44165,291.18018,291.18018,291.18018,290.87973,290.87973,290.87973,290.3861,290.3861
1885-12-01 0:00:00,295.70325,295.70325,295.70325,296.68982,286.59756,287.97324,298.25217,298.25217,298.25217,293.62158,293.62158,300.66925,294.43243,294.43243,294.43243,294.43243,294.43243,294.43243,296.19672,296.19672,299.55716,298.0129,299.26022,299.81207,299.81207,299.81207,297.5972,298.57672,298.57672,298.17474,300.71625,300.71625,298.5547,296.3772,296.3772,301.19992,301.19992,300.13898,300.13898,299.25256,298.65213,298.53198,298.65213,298.53198,298.53198,297.82056,297.70554,297.82056,297.70554,297.82056,298.0836,298.0836,298.0836,298.0836,298.0375,298.0375,298.0375,298.0375,298.0375,298.0375,298.0375,296.84323,296.84323,295.9249,295.9249,295.9249,295.9249,295.1104,295.1104,294.39035,293.6483,293.6483,293.6483,293.6483,293.6483,293.6483,299.89206,292.87372,297.8018,291.86264,297.55588,291.86264,291.86264,291.86264,291.5364,291.5364,291.5364,291.3878,291.3878
1886-01-01 0:00:00,294.2666,294.2666,294.2666,295.34183,280.19562,281.95572,297.81622,297.81622,297.81622,286.37875,286.37875,299.66492,286.62918,286.62918,286.62918,286.62918,286.62918,286.62918,287.82385,287.82385,298.3603,295.88647,298.20996,298.80728,298.80728,298.80728,290.51788,297.38007,297.38007,296.93906,299.51874,299.51874,298.08206,291.47147,291.47147,301.0228,301.0228,300.03455,300.03455,299.34616,298.5826,298.9288,298.5826,298.9288,298.9288,298.74985,298.34296,298.74985,298.34296,298.74985,298.907,298.907,298.907,298.907,298.8649,298.8649,298.8649,298.8649,298.8649,298.8649,298.8649,297.88733,297.88733,297.11737,297.11737,297.11737,297.11737,296.25964,296.25964,295.48373,294.81183,294.81183,294.81183,294.81183,294.81183,294.81183,300.43533,294.0779,298.60526,293.07846,297.87646,293.07846,293.07846,293.07846,292.94928,292.94928,292.94928,293.2647,293.2647
1886-02-01 0:00:00,293.219,293.219,293.219,294.2019,280.19907,282.40024,296.008,296.008,296.008,288.54474,288.54474,298.96872,289.3377,289.3377,289.3377,289.3377,289.3377,289.3377,290.55466,290.55466,297.75247,294.12628,297.4932,297.4411,297.4411,297.4411,293.06616,296.97195,296.97195,297.04742,298.18808,298.18808,297.81857,293.47522,293.47522,300.88855,300.88855,300.04288,300.04288,299.01016,298.5979,299.0453,298.5979,299.0453,299.0453,299.7999,299.21005,299.7999,299.21005,299.7999,300.2704,300.2704,300.2704,300.2704,300.17972,300.17972,300.17972,300.17972,300.17972,300.17972,300.17972,299.0141,299.0141,298.2312,298.2312,298.2312,298.2312,297.50583,297.50583,296.68152,295.9281,295.9281,295.9281,295.9281,295.9281,295.9281,301.07425,295.30005,300.51288,294.3923,299.41913,294.3923,294.3923,294.3923,294.2819,294.2819,294.2819,294.74435,294.74435
1886-03-01 0:00:00,292.87482,292.87482,292.87482,293.98148,283.53287,285.95212,295.28802,295.28802,295.28802,291.9746,291.9746,298.31577,292.4077,292.4077,292.4077,292.4077,292.4077,292.4077,293.89667,293.89667,297.4741,294.30847,297.01263,297.31195,297.31195,297.31195,296.3591,296.69632,296.69632,296.92007,297.49387,297.49387,298.27524,297.392,297.392,300.22186,300.22186,299.9969,299.9969,299.2335,298.62766,299.5713,298.62766,299.5713,299.5713,300.5316,298.99313,300.5316,298.99313,300.5316,301.03256,301.03256,301.03256,301.03256,300.86966,300.86966,300.86966,300.86966,300.86966,300.86966,300.86966,299.84106,299.84106,299.09256,299.09256,299.09256,299.09256,298.4181,298.4181,297.76205,297.0817,297.0817,297.0817,297.0817,297.0817,297.0817,301.30426,296.38904,301.36273,295.40195,300.58508,295.40195,295.40195,295.40195,295.2187,295.2187,295.2187,295.37808,295.37808
1886-04-01 0:00:00,292.6865,292.6865,292.6865,293.79144,286.47015,288.51468,295.894,295.894,295.894,294.20026,294.20026,298.35852,294.4969,294.4969,294.4969,294.4969,294.4969,294.4969,295.55634,295.55634,297.8698,294.71652,296.9925,298.0077,298.0077,298.0077,298.54056,296.9542,296.9542,297.57544,297.83258,297.83258,298.77686,297.85825,297.85825,300.433,300.433,300.39355,300.39355,300.64328,298.87573,301.0545,298.87573,301.0545,301.0545,301.13953,299.8028,301.13953,299.8028,301.13953,301.3724,301.3724,301.3724,301.3724,301.4159,301.4159,301.4159,301.4159,301.4159,301.4159,301.4159,300.44354,300.44354,299.6508,299.6508,299.6508,299.6508,298.905,298.905,298.27286,297.52475,297.52475,297.52475,297.52475,297.52475,297.52475,301.899,296.7279,300.8281,295.66168,300.7076,295.66168,295.66168,295.66168,295.45663,295.45663,295.45663,295.654,295.654
1886-05-01 0:00:00,293.12643,293.12643,293.12643,294.15256,292.61768,294.30875,296.96945,296.96945,296.96945,299.99615,299.99615,299.05295,300.3949,300.3949,300.3949,300.3949,300.3949,300.3949,301.7953,301.7953,298.32657,295.43015,297.40445,298.8869,298.8869,298.8869,305.1856,297.2833,297.2833,297.93942,298.74564,298.74564,299.0398,297.83325,297.83325,300.62704,300.62704,300.63663,300.63663,301.5779,299.31573,301.86243,299.31573,301.86243,301.86243,301.9476,299.91086,301.9476,299.91086,301.9476,301.9235,301.9235,301.9235,301.9235,301.61374,301.61374,301.61374,301.61374,301.61374,301.61374,301.61374,300.58038,300.58038,299.77036,299.77036,299.77036,299.77036,298.9391,298.9391,298.33304,297.67908,297.67908,297.67908,297.67908,297.67908,297.67908,301.59656,296.85046,300.01724,295.51544,300.30606,295.51544,295.51544,295.51544,295.2654,295.2654,295.2654,295.29907,295.29907
1886-06-01 0:00:00,294.21527,294.21527,294.21527,295.2732,297.80936,299.29294,298.63257,298.63257,298.63257,303.96988,303.96988,299.7425,304.04822,304.04822,304.04822,304.04822,304.04822,304.04822,305.00574,305.00574,298.62653,295.6217,297.89377,299.502,299.502,299.502,302.5302,297.5112,297.5112,298.29797,299.88956,299.88956,298.89478,297.11932,297.11932,301.39896,301.39896,301.19806,301.19806,300.83707,300.1369,301.24536,300.1369,301.24536,301.24536,301.60886,299.28024,301.60886,299.28024,301.60886,301.51587,301.51587,301.51587,301.51587,301.13464,301.13464,301.13464,301.13464,301.13464,301.13464,301.13464,299.84113,299.84113,299.1088,299.1088,299.1088,299.1088,298.128,298.128,297.22888,296.4947,296.4947,296.4947,296.4947,296.4947,296.4947,301.05453,295.7135,298.67316,294.5635,298.54282,294.5635,294.5635,294.5635,294.41388,294.41388,294.41388,294.0524,294.0524
