Unnamed: 0,SALT,TS
1850-02-01 00:00:00,33.87864,296.54782
1850-03-01 00:00:00,33.85019,296.46573
1850-04-01 00:00:00,33.832104,297.08676
1850-05-01 00:00:00,33.837925,297.71582
1850-06-01 00:00:00,33.868603,299.46353
1850-07-01 00:00:00,33.900105,300.5201
1850-08-01 00:00:00,33.917118,300.92908
1850-09-01 00:00:00,33.93308,301.35858
1850-10-01 00:00:00,33.95321,301.02988
1850-11-01 00:00:00,33.96502,300.3188
1850-12-01 00:00:00,33.963478,299.08148
1851-01-01 00:00:00,33.928986,297.4163
1851-02-01 00:00:00,33.91401,296.74432
1851-03-01 00:00:00,33.88017,295.7852
1851-04-01 00:00:00,33.838585,296.65665
1851-05-01 00:00:00,33.823956,297.8618
1851-06-01 00:00:00,33.844868,299.39246
1851-07-01 00:00:00,33.863853,300.86008
1851-08-01 00:00:00,33.887184,301.06668
1851-09-01 00:00:00,33.931416,301.9689
1851-10-01 00:00:00,33.94498,301.6498
1851-11-01 00:00:00,33.945965,300.47644
1851-12-01 00:00:00,33.941124,298.61716
1852-01-01 00:00:00,33.914333,297.53516
1852-02-01 00:00:00,33.873993,296.87222
1852-03-01 00:00:00,33.861004,296.5975
1852-04-01 00:00:00,33.83987,297.2682
1852-05-01 00:00:00,33.834827,298.08313
1852-06-01 00:00:00,33.830387,299.25922
1852-07-01 00:00:00,33.848312,300.74286
1852-08-01 00:00:00,33.881607,301.48013
1852-09-01 00:00:00,33.905006,302.37256
1852-10-01 00:00:00,33.907703,301.8666
1852-11-01 00:00:00,33.909786,300.7837
1852-12-01 00:00:00,33.89838,299.15466
1853-01-01 00:00:00,33.8506,298.0253
1853-02-01 00:00:00,33.823822,296.85355
1853-03-01 00:00:00,33.822945,296.57535
1853-04-01 00:00:00,33.808052,296.82126
1853-05-01 00:00:00,33.80573,297.99542
1853-06-01 00:00:00,33.816334,299.28183
1853-07-01 00:00:00,33.840107,300.2668
1853-08-01 00:00:00,33.87046,301.24628
1853-09-01 00:00:00,33.913696,301.49054
1853-10-01 00:00:00,33.941742,301.3102
1853-11-01 00:00:00,33.948616,300.3313
1853-12-01 00:00:00,33.950653,298.46936
1854-01-01 00:00:00,33.943565,297.12436
1854-02-01 00:00:00,33.885082,295.77463
1854-03-01 00:00:00,33.889248,295.56802
1854-04-01 00:00:00,33.875256,296.52856
1854-05-01 00:00:00,33.872528,297.43542
1854-06-01 00:00:00,33.895203,299.06046
1854-07-01 00:00:00,33.914272,300.36902
1854-08-01 00:00:00,33.946182,301.12387
1854-09-01 00:00:00,33.95001,301.554
1854-10-01 00:00:00,33.94421,301.3631
1854-11-01 00:00:00,33.935974,300.5438
1854-12-01 00:00:00,33.91378,298.74924
1855-01-01 00:00:00,33.870262,297.20132
1855-02-01 00:00:00,33.85707,296.02173
1855-03-01 00:00:00,33.84675,295.58105
1855-04-01 00:00:00,33.838524,296.2959
1855-05-01 00:00:00,33.82612,297.16412
1855-06-01 00:00:00,33.836796,299.14957
1855-07-01 00:00:00,33.866047,300.53748
1855-08-01 00:00:00,33.885193,301.06708
1855-09-01 00:00:00,33.901344,301.44556
1855-10-01 00:00:00,33.908875,301.16678
1855-11-01 00:00:00,33.91796,300.69965
1855-12-01 00:00:00,33.92411,299.33078
1856-01-01 00:00:00,33.923355,298.3998
1856-02-01 00:00:00,33.897476,297.2924
1856-03-01 00:00:00,33.88282,297.41943
1856-04-01 00:00:00,33.867672,297.7483
1856-05-01 00:00:00,33.86107,298.03543
1856-06-01 00:00:00,33.887024,299.68768
1856-07-01 00:00:00,33.908283,300.7429
1856-08-01 00:00:00,33.93418,301.15012
1856-09-01 00:00:00,33.959175,301.5269
1856-10-01 00:00:00,33.955826,301.4952
1856-11-01 00:00:00,33.951736,300.75507
1856-12-01 00:00:00,33.93002,299.16895
1857-01-01 00:00:00,33.893215,297.389
1857-02-01 00:00:00,33.871723,296.78146
1857-03-01 00:00:00,33.8504,296.49997
1857-04-01 00:00:00,33.830273,296.76773
1857-05-01 00:00:00,33.81576,297.8293
1857-06-01 00:00:00,33.8344,299.17242
1857-07-01 00:00:00,33.875153,300.5227
1857-08-01 00:00:00,33.90525,301.3439
1857-09-01 00:00:00,33.929993,301.5949
1857-10-01 00:00:00,33.951805,301.5924
1857-11-01 00:00:00,33.96164,300.60016
1857-12-01 00:00:00,33.960125,299.44397
1858-01-01 00:00:00,33.95042,297.07867
1858-02-01 00:00:00,33.926357,295.7764
1858-03-01 00:00:00,33.898155,296.6924
1858-04-01 00:00:00,33.882256,297.81827
1858-05-01 00:00:00,33.87777,298.84607
1858-06-01 00:00:00,33.89036,299.51074
1858-07-01 00:00:00,33.908394,300.90622
1858-08-01 00:00:00,33.937798,301.60925
1858-09-01 00:00:00,33.95069,301.6125
1858-10-01 00:00:00,33.961693,301.43323
1858-11-01 00:00:00,33.963127,300.87427
1858-12-01 00:00:00,33.95709,299.14114
1859-01-01 00:00:00,33.91588,297.92786
1859-02-01 00:00:00,33.882637,297.64163
1859-03-01 00:00:00,33.853718,297.05576
1859-04-01 00:00:00,33.83222,297.4455
1859-05-01 00:00:00,33.82738,298.16888
1859-06-01 00:00:00,33.84295,299.73227
1859-07-01 00:00:00,33.856487,301.45892
1859-08-01 00:00:00,33.859837,301.96344
1859-09-01 00:00:00,33.877083,301.59918
1859-10-01 00:00:00,33.902416,301.25473
1859-11-01 00:00:00,33.918888,300.80978
1859-12-01 00:00:00,33.914017,299.46088
1860-01-01 00:00:00,33.888588,297.41528
1860-02-01 00:00:00,33.84868,296.47525
