"time","CO06LIFI","CO05BAFI","CO04LIFI","CO04BAFI","CO93COTW","CO00URMA","CO14CABT","CO04KIVA","CO96QUVA","CO99GUMI","CO98QUNC","CO12GOVA","CO99DRGB","CO13HENG","CO13HENG.1","CO13HENG.2","CO06QUNG","CO07CAFR","CO95TUNG","CO01TUNG","CO01TUNG.1","CO05ASGU","CO04MGNG","CO14OSPA","CO14OSPA.1","CO03CHBU","CO14CATI","CO17RAPA","CO17RAPA.1","CO17LITW01A","CO17MUMA","CO03CHBA","CO00KUNI","CO99KUHO","CO14ZIHO","CO17XISC01A","CO17DESC04A","CO17DESC01A","CO17DESC02A","CO17DESC03A","CO13DESC01A","CO15ABSP","CO08ABSU","CO18HECO01A","CO18HECO01B","CO04PFCH","CO97CHSY","CO04PFRE","CO00COKY","CO09NAKY","CO98SWPR","CO06MOPE","CO06MOTO","CO10HEIG","CO02KUBE","CO05KUBE","CO00DRBE","CO08GOBE","CO08HEVE","CO08KIPR","CO17WUBO1A","CO18RELC01A","CO96SWBB","CO96SWFB","CO99SWFB","CO94LISE","CO13CAHN","CO13CAHN.1","CO13CABL","CO92SHPU","CO94DUUR","CO99LICL","CO14WUCL","CO98BOFP","CO13COXM","CO98EVXM","CO13COTB","CO09NUTB","CO04LIRA","CO03COPM","CO11NUPM","CO18DATO01A"
"1892-09-01 00:00:00",-5.00959578000001,-5.00959578000001,-5.00959578000001,-5.00959578000001,-5.48628063,-5.48389644,-5.66612868000001,-5.02167357000001,-5.17685266000001,-5.50007565,-4.23555434,-4.99985223,-3.93527960000001,-4.9894718,-4.9894718,-4.9894718,-5.29082147,-4.36920238000001,-4.62872994000001,-4.62872994000001,-4.62872994000001,-5.95298462,-5.4306302,-6.222513306,-6.222513306,-5.96469397300001,-5.63233617000001,-6.00582701200001,-6.00582701200001,-6.24846618000001,-6.01337356000001,-5.78957676000001,-4.87310150800001,-3.36106332,-3.96542972,-6.12301424,-6.12301424,-6.12301424,-6.12301424,-6.12301424,-6.12301424,-6.20301994,-6.42292846000001,-5.6333627,-5.6333627,-5.87751994000001,-5.14622287000001,-4.38100352400001,-4.632047305,-4.636458049,-5.47710984000001,-4.5599278,-5.49417514000001,-4.85812570000001,-4.7878729,-4.7878729,-4.7878729,-4.84592660000001,-5.0244555,-4.8729307,-4.9816594,-5.12267123,-5.09751880000001,-5.10336004000001,-5.10336004000001,-5.72280421,-4.99071216,-4.99071216,-4.96484375,-4.58726238000001,-4.56878494000001,-5.84077285,-5.84077285,-4.86094602,-5.10871928,-5.10860008,-5.56059806000001,-5.56059806000001,-4.24610856000001,-5.79308525,-5.79308525,-4.53638934000001
"1892-10-01 00:00:00",-5.03548507000001,-5.03548507000001,-5.03548507000001,-5.03548507000001,-5.34389008000001,-5.34293640000001,-5.5444163,-5.14898128,-5.29091243000001,-5.37599360000001,-4.32012065000001,-5.13790663000001,-4.09866655000001,-5.11686650000001,-5.11686650000001,-5.11686650000001,-5.42164222000001,-4.45133913,-4.70208510000001,-4.70208510000001,-4.70208510000001,-5.95896806,-5.46956390000001,-6.31269355740001,-6.31269355740001,-6.08299933000001,-5.67405493,-6.09873009800001,-6.09873009800001,-6.30848841000001,-6.04613198000001,-5.86325236,-4.99915261000001,-3.54808522,-3.79046142,-6.09263412,-6.09263412,-6.09263412,-6.09263412,-6.09263412,-6.09263412,-6.35457205,-6.49691814000001,-5.53715414,-5.53715414,-6.0420782,-5.14008298,-4.34136848,-4.77417882000001,-4.78216584400001,-5.3339164,-4.70895324,-5.37863863,-4.92787723000001,-4.83988150000001,-4.83988150000001,-4.83988150000001,-4.92803796,-5.09169920000001,-4.8992435,-5.06261210000001,-5.18910013000001,-5.09716630000001,-5.10276910000001,-5.10276910000001,-5.83759207,-5.0435331,-5.0435331,-5.0164726,-4.74271710000001,-4.73139221000001,-5.89822406000001,-5.89822406000001,-4.93729938000001,-4.94872485000001,-4.94836722000001,-5.42941953000001,-5.42941953000001,-4.32112953,-5.7688082,-5.7688082,-4.58469126
"1892-11-01 00:00:00",-5.0934078,-5.0934078,-5.0934078,-5.0934078,-5.33637273,-5.33637273,-5.49655350000001,-5.14816968,-5.29622190000001,-5.43973282,-4.42914902,-5.15069457,-4.3765945,-5.24934554000001,-5.24934554000001,-5.24934554000001,-5.51633426,-4.73422760000001,-4.77090315000001,-4.77090315000001,-4.77090315000001,-5.97748607000001,-5.55334133,-6.123781659,-6.123781659,-6.16207285900001,-5.90867761,-5.923855783,-5.923855783,-5.91742114000001,-6.14730005,-5.93991147000001,-5.52372823300001,-3.90472722000001,-3.76510202000001,-5.84288218000001,-5.84288218000001,-5.84288218000001,-5.84288218000001,-5.84288218000001,-5.84288218000001,-6.45607754000001,-6.54857035000001,-5.59827546,-5.59827546,-6.05376404000001,-5.29143444000001,-4.45590529,-4.90292871,-4.907458664,-5.46965577000001,-4.75102153,-5.09769194,-4.91802226,-4.4987399,-4.4987399,-4.4987399,-4.62379075000001,-5.0093127,-4.84062960000001,-4.9914313,-5.1926463,-4.99804760000001,-5.00150470000001,-5.00150470000001,-5.82632853,-5.06556306000001,-5.06556306000001,-5.04148280000001,-4.94601244,-4.93981356,-5.96623700600001,-5.96623700600001,-5.10219398000001,-4.99723444,-4.99771127,-5.4469964,-5.4469964,-4.45086793,-5.78572067,-5.78572067,-4.66915674
"1892-12-01 00:00:00",-5.25583124,-5.25583124,-5.25583124,-5.25583124,-5.37528346000001,-5.37385295000001,-5.52672050000001,-5.26062028,-5.38436342,-5.46219083000001,-4.69205055,-5.27203982,-4.71225346,-5.42284520000001,-5.42284520000001,-5.42284520000001,-5.6024484,-5.05896762,-4.88094868000001,-4.88094868000001,-4.88094868000001,-5.88709523,-5.64623044000001,-6.16810674800001,-6.16810674800001,-6.31254988800001,-6.15316643000001,-5.67706669400001,-5.67706669400001,-5.5736434648,-6.33669498,-6.14432171,-5.85500735600001,-4.19002486,-3.79708946,-5.36685094,-5.36685094,-5.36685094,-5.36685094,-5.36685094,-5.36685094,-6.4786434,-6.52361134000001,-5.68324049,-5.68324049,-5.66329521000001,-5.45832556600001,-4.71256496000001,-5.19779727,-5.19612834,-5.84110742000001,-4.44914224000001,-4.89348845000001,-4.81997130000001,-4.0713119,-4.0713119,-4.0713119,-4.26311860000001,-4.82028410000001,-4.69235320000001,-4.79715750000001,-5.08268014,-4.7827047,-4.7849697,-4.7849697,-5.71839868,-4.91263907000001,-4.91263907000001,-4.89606900000001,-5.10774518,-5.1078644,-5.88042601000001,-5.88042601000001,-5.24658510000001,-5.0434545,-5.04560026,-5.46640695000001,-5.46640695000001,-4.60917400000001,-5.81300579000001,-5.81300579000001,-4.82968147000001
"1893-01-01 00:00:00",-5.63670884,-5.63670884,-5.63670884,-5.63670884,-5.45981207000001,-5.45730867000001,-5.54835255000001,-5.58860533000001,-5.67076812,-5.50903200000001,-5.05630240000001,-5.56290314,-4.90531144000001,-5.63683548000001,-5.63683548000001,-5.63683548000001,-5.66768607,-5.27397812000001,-4.87340682,-4.87340682,-4.87340682,-5.59353480000001,-5.69663372,-6.113152232,-6.113152232,-6.30330871000001,-6.30805369000001,-5.28731393,-5.28731393,-5.01143117,-6.47599058,-6.35612613,-6.45971184,-4.91556005000001,-3.99235645,-4.43236882,-4.43236882,-4.43236882,-4.43236882,-4.43236882,-4.43236882,-6.38336610000001,-6.4480467,-5.86935526,-5.86935526,-5.13943198000001,-5.34360160000001,-4.91623667000001,-5.42055540000001,-5.41888647000001,-5.89871595000001,-4.2293072,-4.62921084,-4.60367940000001,-3.7329419,-3.7329419,-3.7329419,-3.96845976,-4.5455751,-4.48035146,-4.5195875,-4.94667350000001,-4.51465540000001,-4.51596670000001,-4.51596670000001,-5.45314965000001,-4.7284078,-4.7284078,-4.7158908,-5.14772200000001,-5.13901972000001,-5.60337750000001,-5.60337750000001,-5.45688790000001,-5.07999997,-5.08083444,-5.4876694,-5.4876694,-4.85686964,-5.80791243,-5.80791243,-5.26123894000001
"1893-02-01 00:00:00",-5.81598904000001,-5.81598904000001,-5.81598904000001,-5.81598904000001,-5.5568754,-5.55532568,-5.6336337,-5.85125356000001,-5.9006281,-5.64649527000001,-5.27784864,-5.80607554,-5.08894278,-5.81630682,-5.81630682,-5.81630682,-5.72119549,-5.43433945,-4.92597034000001,-4.92597034000001,-4.92597034000001,-5.47063098500001,-5.73597918000001,-6.015131741,-6.015131741,-6.13640816,-6.17665680000001,-4.96651873600001,-4.96651873600001,-4.66546710600001,-6.2474446,-6.22713540000001,-5.939051546,-5.5277629,-4.43216730000001,-4.25703732,-4.25703732,-4.25703732,-4.25703732,-4.25703732,-4.25703732,-6.19834202,-6.305457,-5.91884335,-5.91884335,-5.27564043000001,-5.64344768,-5.22558071,-5.61144669,-5.60858567,-5.69062626300001,-4.07520895,-4.56447006000001,-4.40314705000001,-3.43938320000001,-3.43938320000001,-3.43938320000001,-3.68949220000001,-4.3399182,-4.33307415,-4.3197718,-4.76963310000001,-4.22163380000001,-4.22473325000001,-4.22473325000001,-5.28798573000001,-4.49750485000001,-4.49750485000001,-4.49380936000001,-5.25040229,-5.23025592,-5.28378862,-5.28378862,-5.75006573000001,-5.11209245000001,-5.11352296000001,-5.48174422000001,-5.48174422000001,-5.20853738000001,-5.75726168000001,-5.75726168000001,-5.61128088000001
"1893-03-01 00:00:00",-5.92711242,-5.92711242,-5.92711242,-5.92711242,-5.64338324000001,-5.63980696000001,-5.6472231,-6.01440909,-6.06024117,-5.77706343000001,-5.5592025,-5.97832198,-5.44592408,-5.87128947000001,-5.87128947000001,-5.87128947000001,-5.79448890000001,-5.63205222,-4.8821361,-4.8821361,-4.8821361,-5.49272768000001,-5.69607527,-6.21771760000001,-6.21771760000001,-6.1490471,-6.10857016000001,-4.57115843000001,-4.57115843000001,-4.38042565000001,-6.21216938,-6.02870238000001,-6.19040261,-5.43115695000001,-4.99587595000001,-4.08860508,-4.08860508,-4.08860508,-4.08860508,-4.08860508,-4.08860508,-6.08079198,-6.2842782,-5.76344379,-5.76344379,-5.56606089,-5.68724201,-5.33994025000001,-5.84868978,-5.844398244,-5.66591838000001,-3.94979,-4.59706350000001,-4.33123627,-3.24121500000001,-3.24121500000001,-3.24121500000001,-3.49815624,-4.29954214000001,-4.28983780000001,-4.27426980000001,-4.62401636,-3.9672399,-3.96569016,-3.96569016,-5.29522379000001,-4.39772457,-4.39772457,-4.39712850000001,-5.37810988000001,-5.34723468000001,-5.23488569000001,-5.23488569000001,-5.75517617000001,-5.18579393000001,-5.18615156000001,-5.52636770000001,-5.52636770000001,-5.32228250000001,-5.651478,-5.651478,-5.66014698000001
"1893-04-01 00:00:00",-5.99243011000001,-5.99243011000001,-5.99243011000001,-5.99243011000001,-5.6514506,-5.6514506,-5.65098557000001,-6.02528941,-6.13035660000001,-5.82208822,-5.56892296000001,-6.04445704000001,-5.23191442000001,-5.8676786,-5.8676786,-5.8676786,-5.78047341000001,-5.63047322000001,-4.85868435000001,-4.85868435000001,-4.85868435000001,-5.44940738,-5.71388242000001,-6.25792682000001,-6.25792682000001,-6.09124640000001,-6.18800674,-4.67012615,-4.67012615,-4.49136694000001,-6.21724978,-5.99688782,-6.43976222,-5.16254252,-5.13081852,-4.49427592000001,-4.49427592000001,-4.49427592000001,-4.49427592000001,-4.49427592000001,-4.49427592000001,-6.07407416000001,-6.29172235,-5.94078206000001,-5.94078206000001,-5.77328293000001,-5.77289333000001,-5.290733,-5.82778886000001,-5.81860974000001,-5.78631625000001,-3.8633147,-4.68856843,-4.394773,-3.22669200000001,-3.22669200000001,-3.22669200000001,-3.4656145,-4.3738549,-4.3698867,-4.3341582,-4.58122890000001,-4.05617283000001,-4.05784176,-4.05784176,-5.509296382,-4.57015730000001,-4.57015730000001,-4.57421040000001,-5.5815839,-5.5483245,-5.22702356000001,-5.22702356000001,-5.81668740000001,-5.22521670000001,-5.22545512,-5.48828733,-5.48828733,-5.42021300000001,-5.5281276,-5.5281276,-5.70437450000001
"1893-05-01 00:00:00",-5.95527984000001,-5.95527984000001,-5.95527984000001,-5.95527984000001,-5.65941224,-5.65833935,-5.71148547000001,-5.85944528,-5.93792440000001,-5.77252160000001,-5.46202593000001,-5.8429199,-4.92075180000001,-5.69965718,-5.69965718,-5.69965718,-5.74541421000001,-5.33745215000001,-5.02745632400001,-5.02745632400001,-5.02745632400001,-5.5485228,-5.84566195500001,-6.28730373000001,-6.28730373000001,-6.23112746,-6.2502273,-4.85995524000001,-4.85995524000001,-4.64033876,-6.38641505,-6.14431064,-6.34181101400001,-4.61300504000001,-4.69851904,-5.08706306000001,-5.08706306000001,-5.08706306000001,-5.08706306000001,-5.08706306000001,-5.08706306000001,-6.28170500000001,-6.44145927,-5.902915406,-5.902915406,-6.07667163000001,-5.94409815000001,-5.23974335,-5.91291780000001,-5.90421552500001,-5.9502159,-3.88706390000001,-4.81689340000001,-4.5418435,-3.23721800000001,-3.23721800000001,-3.23721800000001,-3.4761277,-4.53594930000001,-4.56555100000001,-4.46418530000001,-4.70660585000001,-4.244499,-4.24557186,-4.24557186,-5.47883816,-4.7740576,-4.7740576,-4.7781107,-5.57316475000001,-5.52405052000001,-5.38118191,-5.38118191,-5.79194002000001,-5.3337952,-5.3352257,-5.57714021,-5.57714021,-5.23048985,-5.59874708000001,-5.59874708000001,-5.59731422
"1893-06-01 00:00:00",-5.66300703,-5.66300703,-5.66300703,-5.66300703,-5.68803372000001,-5.68469586000001,-5.7446676,-5.6419125,-5.78837960000001,-5.78429406,-4.93690824,-5.60044593,-4.5414012,-5.60884481000001,-5.60884481000001,-5.60884481000001,-5.78286583000001,-5.01172690000001,-5.03458605700001,-5.03458605700001,-5.03458605700001,-5.61165953,-5.87674692000001,-6.42502056000001,-6.42502056000001,-6.43503552000001,-6.07708480000001,-5.496956336,-5.496956336,-5.36490052000001,-6.32170175000001,-6.08096593000001,-5.438497003,-4.03616483,-4.44362903000001,-6.01880455500001,-6.01880455500001,-6.01880455500001,-6.01880455500001,-6.01880455500001,-6.01880455500001,-6.2909082,-6.42037866000001,-5.76496467,-5.76496467,-6.090409406,-5.88208680000001,-5.15722610000001,-5.44461987,-5.44318936,-5.91318099,-4.0026683,-4.88628910000001,-4.68518976000001,-3.45565316,-3.45565316,-3.45565316,-3.7113575,-4.6451125,-4.6708457,-4.5671496,-4.86983510000001,-4.63904186000001,-4.63677690000001,-4.63677690000001,-5.53182296000001,-5.02736670000001,-5.02736670000001,-5.03380400000001,-5.53647422,-5.49522781,-5.57208558,-5.57208558,-5.52965469,-5.4512186,-5.45419884,-5.66169594,-5.66169594,-5.0337415,-5.64927566000001,-5.64927566000001,-5.263459
"1893-07-01 00:00:00",-5.41548974,-5.41548974,-5.41548974,-5.41548974,-5.85561290000001,-5.85620894000001,-5.8743377,-5.27925254000001,-5.47727454000001,-5.8660171,-4.55769133000001,-5.19952096,-4.17712054000001,-5.1878848,-5.1878848,-5.1878848,-5.57840086,-4.63697733000001,-4.78695390660001,-4.78695390660001,-4.78695390660001,-5.66628164,-5.75766691300001,-6.26240256,-6.26240256,-6.4700167,-5.81718728000001,-5.79230801340001,-5.79230801340001,-5.809125795,-6.15786442000001,-5.96115813000001,-5.08538058142001,-3.48122998,-4.20274198000001,-6.132471595,-6.132471595,-6.132471595,-6.132471595,-6.132471595,-6.132471595,-6.32200050000001,-6.48281083,-5.89677715,-5.89677715,-5.82412345000001,-5.62937071,-4.97218978000001,-5.04548369,-5.046914205,-5.96494627,-4.14424316000001,-4.9299294,-4.81377840000001,-4.052439,-4.052439,-4.052439,-4.23435033,-4.77126306,-4.7636455,-4.726798,-4.9969262,-4.86023447,-4.8591616,-4.8591616,-5.34909843,-4.98607897,-4.98607897,-4.9873903,-5.28270878000001,-5.26184716000001,-5.6870649,-5.6870649,-5.19131741,-5.62465250000001,-5.62691747000001,-5.70285487,-5.70285487,-4.64467180000001,-5.67874312,-5.67874312,-4.95104458
"1893-08-01 00:00:00",-5.12640278000001,-5.12640278000001,-5.12640278000001,-5.12640278000001,-5.83205759000001,-5.83241522000001,-5.89785565,-4.9989382,-5.19041766,-5.8312402,-4.2936346,-4.94835934000001,-3.9372393,-4.9520539,-4.9520539,-4.9520539,-5.20754021,-4.37610343,-4.67629197000001,-4.67629197000001,-4.67629197000001,-5.830214944,-5.62024173,-6.11316080000001,-6.11316080000001,-6.04280906,-5.61811517000001,-5.9446599,-5.9446599,-6.006638408,-5.98104956,-5.7956925,-4.468472905,-3.23477672,-3.96243992000001,-5.99827645000001,-5.99827645000001,-5.99827645000001,-5.99827645000001,-5.99827645000001,-5.99827645000001,-6.09700016000001,-6.26371350000001,-5.83056538,-5.83056538,-5.68317252,-5.40758902,-4.74796430000001,-4.82892122,-4.8311862,-5.66211280000001,-4.20815127000001,-5.25806962,-4.8721267,-4.36946716000001,-4.36946716000001,-4.36946716000001,-4.52812155000001,-4.88519154,-4.86972977,-4.8539587,-5.092507,-5.09110753000001,-5.09325330000001,-5.09325330000001,-5.42653433000001,-4.98419980000001,-4.98419980000001,-4.97633200000001,-4.98651337000001,-4.97828793000001,-5.7412932,-5.7412932,-4.9194341,-5.76531926,-5.7671074,-5.77393932,-5.77393932,-4.31579847000001,-5.73821904000001,-5.73821904000001,-4.66056292000001
"1893-09-01 00:00:00",-5.07330368000001,-5.07330368000001,-5.07330368000001,-5.07330368000001,-5.92103448,-5.922465,-5.97931965,-4.92815121000001,-5.12216230000001,-5.93304996,-4.16598041000001,-4.85320924000001,-3.9601969,-4.87103256,-4.87103256,-4.87103256,-5.15250347000001,-4.27142804,-4.63066429,-4.63066429,-4.63066429,-5.94496832,-5.58597735,-6.21053935,-6.21053935,-5.87679732,-5.49324358000001,-5.93880401000001,-5.93880401000001,-6.09589148200001,-5.8929015,-5.72662990000001,-4.546892982,-3.14663807,-3.77087927000001,-6.03802124,-6.03802124,-6.03802124,-6.03802124,-6.03802124,-6.03802124,-5.69280579000001,-6.05644491000001,-5.55353166,-5.55353166,-5.80019174,-5.32386525,-4.55168669,-4.77941651500001,-4.78096623600001,-5.45862217,-4.49621680000001,-5.5764511,-5.01411615000001,-4.72519304,-4.72519304,-4.72519304,-4.7617629,-5.11790600000001,-4.9580904,-5.06295050000001,-5.14844010000001,-5.09736330000001,-5.10558875000001,-5.10558875000001,-5.571525067,-4.99764330000001,-4.99764330000001,-4.96998674,-4.73293733,-4.73031472,-5.87267193000001,-5.87267193000001,-4.79275227000001,-5.60941191000001,-5.61072322000001,-5.82634297000001,-5.82634297000001,-4.15963157,-5.86758984000001,-5.86758984000001,-4.57011887
"1893-10-01 00:00:00",-5.13847607,-5.13847607,-5.13847607,-5.13847607,-5.98269225000001,-5.97458602000001,-6.05298578000001,-5.02901379000001,-5.19807908000001,-6.10438202,-4.18701068000001,-4.95899639,-4.00430450000001,-4.93762436000001,-4.93762436000001,-4.93762436000001,-5.24042867000001,-4.35939270000001,-4.62851729000001,-4.62851729000001,-4.62851729000001,-6.05839070000001,-5.5847716,-6.27264335,-6.27264335,-5.836915975,-5.53289925,-6.03967579600001,-6.03967579600001,-6.11363709000001,-5.91721160000001,-5.76292944,-5.02522926000001,-3.60848192000001,-3.66294292,-5.94492797,-5.94492797,-5.94492797,-5.94492797,-5.94492797,-5.94492797,-5.837796174,-6.18870506000001,-5.41723757,-5.41723757,-5.92373048200001,-5.38490394000001,-4.43539673,-4.69591751,-4.69889774,-5.26702151000001,-4.6863324,-5.40420687,-5.0849501,-4.72497084000001,-4.72497084000001,-4.72497084000001,-4.7857026,-5.13380105,-4.99248817000001,-5.0999456,-5.15417953,-5.09147186,-5.09898204,-5.09898204,-5.68941748,-4.99758056000001,-4.99758056000001,-4.96682457000001,-4.95887267000001,-4.95648849000001,-5.94356176000001,-5.94356176000001,-4.84456170000001,-5.3017189,-5.30219573,-5.7867836,-5.7867836,-4.1337964,-5.94537033,-5.94537033,-4.56562473000001
"1893-11-01 00:00:00",-5.26779442000001,-5.26779442000001,-5.26779442000001,-5.26779442000001,-5.84903361000001,-5.84307315000001,-5.97033394000001,-5.0979449,-5.33220817000001,-5.96347956,-4.21982823,-5.02984186000001,-4.15067977,-4.99709236,-4.99709236,-4.99709236,-5.555605873,-4.51021640000001,-4.70332834000001,-4.70332834000001,-4.70332834000001,-6.0706152284,-5.678320754,-6.13186628,-6.13186628,-5.97175540000001,-5.70823971000001,-5.92426231500001,-5.92426231500001,-5.815069363,-5.97647770000001,-5.89147457000001,-5.53888578000001,-3.99563849,-3.71224769,-5.66186460000001,-5.66186460000001,-5.66186460000001,-5.66186460000001,-5.66186460000001,-5.66186460000001,-5.98442484000001,-6.28227827000001,-5.43098624000001,-5.43098624000001,-6.17983785,-5.50545559700001,-4.53777097,-4.95812927,-4.96408974,-5.30730703000001,-4.73706514,-5.0816379,-5.04738823,-4.525263,-4.525263,-4.525263,-4.62017037000001,-5.02362925,-4.98769805000001,-5.01361567,-5.18731025,-4.95168490000001,-4.95967190000001,-4.95967190000001,-5.71547474,-5.10138925,-5.10138925,-5.07313665,-5.02390012000001,-5.02068147000001,-6.04618096,-6.04618096,-4.92362,-5.20986004,-5.20962162,-5.72540998000001,-5.72540998000001,-4.24993006000001,-5.93968773,-5.93968773,-4.68811822
"1893-12-01 00:00:00",-5.46667048000001,-5.46667048000001,-5.46667048000001,-5.46667048000001,-5.86359813,-5.8568032,-5.94179580000001,-5.36672965,-5.59213755000001,-6.00006130000001,-4.47491465,-5.31861463000001,-4.50757093,-5.22835784000001,-5.22835784000001,-5.22835784000001,-5.89495627000001,-4.8153058,-4.96130314,-4.96130314,-4.96130314,-6.02355375000001,-5.90097557,-6.17136099,-6.17136099,-6.24126025000001,-5.97517292500001,-5.716871495,-5.716871495,-5.50449250500001,-6.26421115000001,-6.1186144,-6.21193884000001,-4.55698840000001,-3.8168798,-5.35379104000001,-5.35379104000001,-5.35379104000001,-5.35379104000001,-5.35379104000001,-5.35379104000001,-6.4047276,-6.62264080000001,-5.45543607000001,-5.45543607000001,-6.20879665000001,-5.57418943500001,-4.75355976,-5.18616803000001,-5.18581040000001,-5.521606615,-4.5723484,-4.9178191,-4.98564720000001,-4.07681784000001,-4.07681784000001,-4.07681784000001,-4.26352995,-4.97376160000001,-4.93358506000001,-4.96672825000001,-5.16430300000001,-4.6331722,-4.638179,-4.638179,-5.72709652,-5.01903740000001,-5.01903740000001,-4.99233453000001,-5.14426862,-5.14951382,-5.91461753,-5.91461753,-5.04656560000001,-5.27487843000001,-5.27559370000001,-5.7236765,-5.7236765,-4.37747434,-5.91118821,-5.91118821,-4.89076938
"1894-01-01 00:00:00",-5.59344011000001,-5.59344011000001,-5.59344011000001,-5.59344011000001,-5.67209324,-5.66362938,-5.79112818,-5.70599528,-5.89757327,-5.81464404,-4.89717748000001,-5.68314035,-4.92157040000001,-5.56268923,-5.56268923,-5.56268923,-6.0749311,-5.1900978,-5.28890466,-5.28890466,-5.28890466,-5.8283895,-6.10958846000001,-6.34961603,-6.34961603,-6.56449294000001,-6.29531917500001,-5.13716623500001,-5.13716623500001,-4.89008373,-6.52330140000001,-6.28425014000001,-6.25342050600001,-4.9480165,-3.9361485,-4.24351066000001,-4.24351066000001,-4.24351066000001,-4.24351066000001,-4.24351066000001,-4.24351066000001,-6.55168574,-6.67362140000001,-5.57683274,-5.57683274,-6.04321656,-5.49479087,-5.07920284,-5.24305537,-5.24162486,-5.80396176,-4.32900760000001,-4.6560559,-4.73476645,-3.53587,-3.53587,-3.53587,-3.80071135000001,-4.63845600000001,-4.70706953,-4.61842886000001,-4.9631314,-4.17187436000001,-4.17986140000001,-4.17986140000001,-5.52751785000001,-4.74249874,-4.74249874,-4.72080265,-5.21717078000001,-5.20548827000001,-5.64726985,-5.64726985,-5.29572696,-5.27054366000001,-5.27161655000001,-5.69240743,-5.69240743,-4.7076117,-5.80960715,-5.80960715,-5.12475012
"1894-02-01 00:00:00",-5.83814232,-5.83814232,-5.83814232,-5.83814232,-5.64156870000001,-5.63751560000001,-5.69857264,-6.00411017,-6.17314604,-5.77764690000001,-5.2129681,-5.99686142,-5.22746946000001,-5.85591168000001,-5.85591168000001,-5.85591168000001,-6.18179687,-5.50025892000001,-5.34811212,-5.34811212,-5.34811212,-5.71278993700001,-6.14368287000001,-6.3640315,-6.3640315,-6.42671835000001,-6.21472380000001,-4.76624690000001,-4.76624690000001,-4.365413,-6.22025596,-6.03251478000001,-6.09307524000001,-5.54211060000001,-4.3156392,-3.66353081393001,-3.66353081393001,-3.66353081393001,-3.66353081393001,-3.66353081393001,-3.66353081393001,-6.40774107000001,-6.6064103,-5.76066070000001,-5.76066070000001,-6.01817161,-5.67851538000001,-5.20627014,-5.58883858,-5.58645439,-5.73889135,-4.13905704000001,-4.57080576000001,-4.53771946000001,-3.2165494,-3.2165494,-3.2165494,-3.4883203,-4.449806,-4.5164088,-4.4232223,-4.75061880000001,-4.0980869,-4.1032129,-4.1032129,-5.35187118550001,-4.57839757,-4.57839757,-4.56814557,-5.41300178,-5.38975597,-5.28143482,-5.28143482,-5.52949456000001,-5.21919003,-5.22026292,-5.6332003,-5.6332003,-5.12438554,-5.70608794,-5.70608794,-5.4475241
"1894-03-01 00:00:00",-6.03357906,-6.03357906,-6.03357906,-6.03357906,-5.63516778000001,-5.63576382000001,-5.72535278,-6.16345575,-6.26782222000001,-5.74776107000001,-5.31410955000001,-6.16371858000001,-5.39085060000001,-5.82180426,-5.82180426,-5.82180426,-6.21661084,-5.73766602000001,-5.34751,-5.34751,-5.34751,-5.61048804180001,-6.1110316,-6.3177154,-6.3177154,-6.32411433,-6.0981106,-4.69508033000001,-4.69508033000001,-4.30784355,-6.27833595000001,-5.94907963000001,-6.27117086070001,-5.47584218000001,-4.50112338,-3.93491177,-3.93491177,-3.93491177,-3.93491177,-3.93491177,-3.93491177,-6.34932070000001,-6.52703525,-5.79990660000001,-5.79990660000001,-5.94374332000001,-5.624775366,-5.27540949000001,-5.90555672000001,-5.90126518000001,-5.736017495,-4.04159470000001,-4.61541510000001,-4.4190828,-3.16427340000001,-3.16427340000001,-3.16427340000001,-3.41751745000001,-4.36732435000001,-4.45245126,-4.33180000000001,-4.67275706,-4.08003920000001,-4.08218496000001,-4.08218496000001,-5.328768327,-4.5806873,-4.5806873,-4.5794952,-5.52299262000001,-5.49772025000001,-5.18726029,-5.18726029,-5.68304028000001,-5.31003985000001,-5.30992064,-5.63500681,-5.63500681,-5.48352100000001,-5.68412826,-5.68412826,-5.66087298
"1894-04-01 00:00:00",-6.12221547,-6.12221547,-6.12221547,-6.12221547,-5.6107024,-5.60629165,-5.6982492,-6.226350476,-6.30305276,-5.74436630000001,-5.34244924,-6.24102376000001,-5.2853685,-5.96556473000001,-5.96556473000001,-5.96556473000001,-6.12824647,-5.68455623000001,-5.2541794,-5.2541794,-5.2541794,-5.75677443,-6.06080172000001,-6.37767906000001,-6.37767906000001,-6.26102520000001,-6.05747552,-4.79709684000001,-4.79709684000001,-4.59063922000001,-6.4619845,-6.0190892,-6.208361314,-5.25094682,-4.77339502000001,-4.444670854,-4.444670854,-4.444670854,-4.444670854,-4.444670854,-4.444670854,-6.36295170000001,-6.4809378,-5.91758869000001,-5.91758869000001,-5.980795875,-5.66904265000001,-5.33495238000001,-5.80308952,-5.79748669,-5.8192149,-4.22622713000001,-4.6666795,-4.43920807000001,-3.14011200000001,-3.14011200000001,-3.14011200000001,-3.3713405,-4.422295,-4.4571915,-4.3914198,-4.66171915,-4.08403350000001,-4.08439116000001,-4.08439116000001,-5.3966347,-4.54441070000001,-4.54441070000001,-4.5484638,-5.57931482000001,-5.55451929000001,-5.24955350000001,-5.24955350000001,-5.70389884000001,-5.1939769,-5.19445374,-5.6526857,-5.6526857,-5.53299747000001,-5.71354890000001,-5.71354890000001,-5.68107476
