time,SALT,TS
1850-02-01 00:00:00,36.246284,293.6968
1850-03-01 00:00:00,36.22675,293.0701
1850-04-01 00:00:00,36.25931,293.26662999999996
1850-05-01 00:00:00,36.31889,293.77795
1850-06-01 00:00:00,36.324192,294.94968
1850-07-01 00:00:00,36.274178000000006,297.1452
1850-08-01 00:00:00,36.265716999999995,299.33727999999996
1850-09-01 00:00:00,36.307877000000005,300.51273
1850-10-01 00:00:00,36.282944,300.71466000000004
1850-11-01 00:00:00,36.300503000000006,299.38457999999997
1850-12-01 00:00:00,36.283836,297.19186
1851-01-01 00:00:00,36.334540000000004,295.13842999999997
1851-02-01 00:00:00,36.36231,294.32092
1851-03-01 00:00:00,36.381958000000004,293.75323
1851-04-01 00:00:00,36.418453,293.60434
1851-05-01 00:00:00,36.449635,293.42325
1851-06-01 00:00:00,36.472485,294.72253
1851-07-01 00:00:00,36.417374,296.92163
1851-08-01 00:00:00,36.387440000000005,298.68207
1851-09-01 00:00:00,36.386013,299.65085
1851-10-01 00:00:00,36.294616999999995,300.15836
1851-11-01 00:00:00,36.247063,299.45276
1851-12-01 00:00:00,36.193844,297.5583
1852-01-01 00:00:00,36.284515,295.87512000000004
1852-02-01 00:00:00,36.347202,294.52606000000003
1852-03-01 00:00:00,36.34095,293.48975
1852-04-01 00:00:00,36.370033,292.7834
1852-05-01 00:00:00,36.40657,292.78156
1852-06-01 00:00:00,36.42055,293.6604
1852-07-01 00:00:00,36.368790000000004,295.9999
1852-08-01 00:00:00,36.258083,298.39804
1852-09-01 00:00:00,36.283367,299.6115
1852-10-01 00:00:00,36.22671,299.6101
1852-11-01 00:00:00,36.144085,298.46356000000003
1852-12-01 00:00:00,36.234703,295.982
1853-01-01 00:00:00,36.299206,294.2975
1853-02-01 00:00:00,36.349743,293.16705
1853-03-01 00:00:00,36.379222999999996,292.52414
1853-04-01 00:00:00,36.424934,292.16643999999997
1853-05-01 00:00:00,36.458683,292.76712000000003
1853-06-01 00:00:00,36.375409999999995,294.50998
1853-07-01 00:00:00,36.361954,297.1706
1853-08-01 00:00:00,36.358340000000005,299.0664
1853-09-01 00:00:00,36.334454,300.09018
1853-10-01 00:00:00,36.258587,299.98065
1853-11-01 00:00:00,36.22976,298.5452
1853-12-01 00:00:00,36.266697,296.39412999999996
1854-01-01 00:00:00,36.290397999999996,294.58774
1854-02-01 00:00:00,36.31788,293.49936
1854-03-01 00:00:00,36.331093,292.91452000000004
1854-04-01 00:00:00,36.340427000000005,292.598
1854-05-01 00:00:00,36.362724,292.9449
1854-06-01 00:00:00,36.37466,294.42792000000003
1854-07-01 00:00:00,36.282528000000006,296.98404
1854-08-01 00:00:00,36.314903,298.89108
1854-09-01 00:00:00,36.304165000000005,300.22433
1854-10-01 00:00:00,36.20216,300.26987
1854-11-01 00:00:00,36.214490000000005,298.84302
1854-12-01 00:00:00,36.27924,296.69622999999996
1855-01-01 00:00:00,36.322117,294.98242
1855-02-01 00:00:00,36.33777,293.60222999999996
1855-03-01 00:00:00,36.35253,293.05884
1855-04-01 00:00:00,36.392117,292.83917
1855-05-01 00:00:00,36.421295,293.17377
1855-06-01 00:00:00,36.42116,294.0703
1855-07-01 00:00:00,36.353683000000004,296.55377000000004
1855-08-01 00:00:00,36.322376,298.3907
1855-09-01 00:00:00,36.25633,299.88885
1855-10-01 00:00:00,36.20362,299.6001
1855-11-01 00:00:00,36.213192,297.87714
1855-12-01 00:00:00,36.200309999999995,296.12894
1856-01-01 00:00:00,36.287014,294.922
1856-02-01 00:00:00,36.318455,293.97812000000005
1856-03-01 00:00:00,36.339184,293.3733
1856-04-01 00:00:00,36.36313,293.5197
1856-05-01 00:00:00,36.358944,293.58286
1856-06-01 00:00:00,36.36529,294.61255
1856-07-01 00:00:00,36.323853,296.94885
1856-08-01 00:00:00,36.243520000000004,298.9281
1856-09-01 00:00:00,36.168822999999996,299.5719
1856-10-01 00:00:00,35.982475,300.03708
1856-11-01 00:00:00,35.941315,299.11487
1856-12-01 00:00:00,35.974815,297.6799
1857-01-01 00:00:00,36.09559,296.12265
1857-02-01 00:00:00,36.166306,295.12552
1857-03-01 00:00:00,36.224070000000005,294.1795
1857-04-01 00:00:00,36.248867,293.63074
1857-05-01 00:00:00,36.29546,293.5585
1857-06-01 00:00:00,36.343563,294.69946
1857-07-01 00:00:00,36.28346,296.56403
1857-08-01 00:00:00,36.260277,298.62417999999997
1857-09-01 00:00:00,36.290333000000004,299.85767000000004
1857-10-01 00:00:00,36.229797,300.14594
1857-11-01 00:00:00,36.24917,299.21826
1857-12-01 00:00:00,36.229492,297.1187
1858-01-01 00:00:00,36.301926,295.40646
1858-02-01 00:00:00,36.349090000000004,294.25198
1858-03-01 00:00:00,36.370922,293.7895
1858-04-01 00:00:00,36.380745000000005,293.5762
1858-05-01 00:00:00,36.375427,293.798
1858-06-01 00:00:00,36.353203,295.08667
1858-07-01 00:00:00,36.277752,297.1537
1858-08-01 00:00:00,36.194378,299.15115
1858-09-01 00:00:00,36.163309999999996,300.27022999999997
1858-10-01 00:00:00,36.109108,299.89673
1858-11-01 00:00:00,36.138123,298.85745
1858-12-01 00:00:00,36.163540000000005,297.1336
1859-01-01 00:00:00,36.204094,295.26312
1859-02-01 00:00:00,36.276382,294.1615
1859-03-01 00:00:00,36.293853999999996,294.0255
1859-04-01 00:00:00,36.294273,293.9012
1859-05-01 00:00:00,36.323440000000005,293.9763
1859-06-01 00:00:00,36.305645,294.97467
1859-07-01 00:00:00,36.220985,297.03754
1859-08-01 00:00:00,36.269444,298.6475
