time,SALT,TS
1850-02-01 00:00:00,35.659134,296.8055
1850-03-01 00:00:00,35.73411,296.1486
1850-04-01 00:00:00,35.809982,296.3245
1850-05-01 00:00:00,35.896941999999996,297.83023
1850-06-01 00:00:00,35.907284000000004,299.02637000000004
1850-07-01 00:00:00,35.981922,300.29184
1850-08-01 00:00:00,36.075974,301.18106
1850-09-01 00:00:00,36.12666,301.89597000000003
1850-10-01 00:00:00,35.970172999999996,301.5803
1850-11-01 00:00:00,35.834415,301.03854
1850-12-01 00:00:00,35.78013,299.18472
1851-01-01 00:00:00,35.767513,297.407
1851-02-01 00:00:00,35.697165999999996,296.9635
1851-03-01 00:00:00,35.779423,296.86652000000004
1851-04-01 00:00:00,35.853264,296.25116
1851-05-01 00:00:00,35.945175,298.09705
1851-06-01 00:00:00,36.038115999999995,298.87082000000004
1851-07-01 00:00:00,36.102737,300.14437999999996
1851-08-01 00:00:00,36.156975,301.43195
1851-09-01 00:00:00,36.149437,302.1677
1851-10-01 00:00:00,36.099022,301.8774
1851-11-01 00:00:00,35.941975,300.6108
1851-12-01 00:00:00,35.795456,299.16263
1852-01-01 00:00:00,35.71868,297.53775
1852-02-01 00:00:00,35.780777,296.12375
1852-03-01 00:00:00,35.85007,295.68393
1852-04-01 00:00:00,35.921935999999995,296.7256
1852-05-01 00:00:00,35.858596999999996,297.59528
1852-06-01 00:00:00,35.85645,299.25998
1852-07-01 00:00:00,35.954097999999995,300.58505
1852-08-01 00:00:00,36.10734,301.4192
1852-09-01 00:00:00,36.125023,301.5151
1852-10-01 00:00:00,36.020255999999996,301.325
1852-11-01 00:00:00,35.872337,300.4248
1852-12-01 00:00:00,35.746475,299.0265
1853-01-01 00:00:00,35.816646999999996,297.3309
1853-02-01 00:00:00,35.794674,296.61508
1853-03-01 00:00:00,35.89131,296.68854
1853-04-01 00:00:00,35.928779999999996,297.20056
1853-05-01 00:00:00,35.9901,298.2147
1853-06-01 00:00:00,36.03897,299.84897
1853-07-01 00:00:00,36.12131,301.03652999999997
1853-08-01 00:00:00,36.158436,301.50702
1853-09-01 00:00:00,36.12895,301.79477
1853-10-01 00:00:00,36.07942,301.18588
1853-11-01 00:00:00,35.903343,300.5449
1853-12-01 00:00:00,35.69162,299.54332999999997
1854-01-01 00:00:00,35.726093,297.8068
1854-02-01 00:00:00,35.797813,296.59927000000005
1854-03-01 00:00:00,35.84555,296.1789
1854-04-01 00:00:00,35.8513,297.0873
1854-05-01 00:00:00,35.79295,297.71786000000003
1854-06-01 00:00:00,35.95552,299.20142000000004
1854-07-01 00:00:00,36.07253,300.45923
1854-08-01 00:00:00,36.109592,301.101
1854-09-01 00:00:00,36.121758,301.57037
1854-10-01 00:00:00,36.032887,301.3603
1854-11-01 00:00:00,35.833595,300.6818
1854-12-01 00:00:00,35.877945000000004,298.99564
1855-01-01 00:00:00,35.812077,297.27917
1855-02-01 00:00:00,35.842079999999996,295.89465
1855-03-01 00:00:00,35.93464,295.6609
1855-04-01 00:00:00,35.997009999999996,296.18112
1855-05-01 00:00:00,36.072544,298.23917
1855-06-01 00:00:00,36.135529999999996,299.47247000000004
1855-07-01 00:00:00,36.21006,300.41806
1855-08-01 00:00:00,36.327328,301.7886
1855-09-01 00:00:00,36.295746,302.285
1855-10-01 00:00:00,36.210570000000004,301.68384
1855-11-01 00:00:00,36.042282,301.1221
1855-12-01 00:00:00,36.034240000000004,299.19537
1856-01-01 00:00:00,36.00055,297.69135
1856-02-01 00:00:00,35.96278,295.615
1856-03-01 00:00:00,35.94913,295.09396
1856-04-01 00:00:00,36.01899,296.1391
1856-05-01 00:00:00,36.13988,297.5884
1856-06-01 00:00:00,36.102177000000005,299.2576
1856-07-01 00:00:00,36.159683,300.57794
1856-08-01 00:00:00,36.25438,301.23975
1856-09-01 00:00:00,36.280388,301.80602999999996
1856-10-01 00:00:00,36.182056,301.657
1856-11-01 00:00:00,35.95965,300.66998
1856-12-01 00:00:00,35.804214,298.81644
1857-01-01 00:00:00,35.73292,297.56525
1857-02-01 00:00:00,35.675884,296.96112
1857-03-01 00:00:00,35.788998,296.30902000000003
1857-04-01 00:00:00,35.8768,296.60852
1857-05-01 00:00:00,35.795868,298.34362999999996
1857-06-01 00:00:00,35.826183,299.91846
1857-07-01 00:00:00,35.829254,300.8853
1857-08-01 00:00:00,35.963295,301.33432
1857-09-01 00:00:00,36.042603,301.8658
1857-10-01 00:00:00,35.944340000000004,301.55746
1857-11-01 00:00:00,35.774807,300.6297
1857-12-01 00:00:00,35.663517,299.27222
1858-01-01 00:00:00,35.591976,297.2787
1858-02-01 00:00:00,35.622820000000004,296.08145
1858-03-01 00:00:00,35.695663,296.1233
1858-04-01 00:00:00,35.819103000000005,296.1343
1858-05-01 00:00:00,35.84176,296.8867
1858-06-01 00:00:00,35.913208000000004,298.57602
1858-07-01 00:00:00,35.944,300.53082
1858-08-01 00:00:00,36.03497,301.28262
1858-09-01 00:00:00,36.04802,301.71307
1858-10-01 00:00:00,35.9967,301.51602
1858-11-01 00:00:00,35.86053,300.58212000000003
1858-12-01 00:00:00,35.796352,299.12212999999997
1859-01-01 00:00:00,35.750134,297.07205
1859-02-01 00:00:00,35.774807,295.32718
1859-03-01 00:00:00,35.811443,295.47104
1859-04-01 00:00:00,35.910725,296.40607
1859-05-01 00:00:00,35.938694,297.8141
1859-06-01 00:00:00,35.948586,299.36447000000004
1859-07-01 00:00:00,36.080273,300.59836
1859-08-01 00:00:00,36.209553,301.25467000000003
1859-09-01 00:00:00,36.194763,301.64014
