time,SALT,TS
1850-02-01 00:00:00,36.358387,298.43732
1850-03-01 00:00:00,36.374874,298.33594
1850-04-01 00:00:00,36.3436,298.3083
1850-05-01 00:00:00,36.277924,298.98935
1850-06-01 00:00:00,36.244984,299.00272
1850-07-01 00:00:00,36.18618,299.2914
1850-08-01 00:00:00,35.947327,299.82022
1850-09-01 00:00:00,35.723503,300.4099
1850-10-01 00:00:00,35.600483000000004,300.76785
1850-11-01 00:00:00,35.563293,300.3153
1850-12-01 00:00:00,35.682140000000004,300.14752000000004
1851-01-01 00:00:00,35.887177,299.20428
1851-02-01 00:00:00,36.030552,298.3355
1851-03-01 00:00:00,36.12065,298.1029
1851-04-01 00:00:00,36.174915000000006,298.10587000000004
1851-05-01 00:00:00,36.210464,298.57642000000004
1851-06-01 00:00:00,36.21125,299.33286
1851-07-01 00:00:00,36.20216,299.71582
1851-08-01 00:00:00,36.093113,300.059
1851-09-01 00:00:00,35.81389,300.54712
1851-10-01 00:00:00,35.478984999999994,300.83206
1851-11-01 00:00:00,35.278355,300.58023
1851-12-01 00:00:00,35.45564,299.82352000000003
1852-01-01 00:00:00,35.716316,298.98166000000003
1852-02-01 00:00:00,35.90957,298.68667999999997
1852-03-01 00:00:00,36.085037,298.76596
1852-04-01 00:00:00,36.123672,299.12695
1852-05-01 00:00:00,36.104378000000004,299.34128
1852-06-01 00:00:00,36.128009999999996,299.7929
1852-07-01 00:00:00,36.113182,300.2014
1852-08-01 00:00:00,36.04352,300.55252
1852-09-01 00:00:00,35.879627,300.9067
1852-10-01 00:00:00,35.657959999999996,301.07715
1852-11-01 00:00:00,35.553307000000004,301.05487
1852-12-01 00:00:00,35.65677,300.73364
1853-01-01 00:00:00,35.8629,300.05795
1853-02-01 00:00:00,36.070908,299.28134
1853-03-01 00:00:00,36.170128000000005,299.08977999999996
1853-04-01 00:00:00,36.17532,299.2915
1853-05-01 00:00:00,36.131775,299.79422
1853-06-01 00:00:00,36.164,300.3892
1853-07-01 00:00:00,36.167118,300.9798
1853-08-01 00:00:00,36.06579,300.83727999999996
1853-09-01 00:00:00,35.907257,301.13892000000004
1853-10-01 00:00:00,35.79327,301.29562000000004
1853-11-01 00:00:00,35.74494,300.9896
1853-12-01 00:00:00,35.821335,300.48682
1854-01-01 00:00:00,35.998962,299.31644
1854-02-01 00:00:00,36.184837,298.52988
1854-03-01 00:00:00,36.165997,297.8326
1854-04-01 00:00:00,36.138009999999994,298.03934
1854-05-01 00:00:00,36.179127,298.46436
1854-06-01 00:00:00,36.18436,298.9871
1854-07-01 00:00:00,36.121643,299.58
1854-08-01 00:00:00,36.015907,299.85962
1854-09-01 00:00:00,35.93916,300.41516
1854-10-01 00:00:00,35.909134,300.56842
1854-11-01 00:00:00,35.824368,300.09542999999996
1854-12-01 00:00:00,35.735966,299.59366
1855-01-01 00:00:00,35.887592,298.74973
1855-02-01 00:00:00,36.022026000000004,297.87917999999996
1855-03-01 00:00:00,36.081542999999996,297.49277
1855-04-01 00:00:00,36.13735,297.7576
1855-05-01 00:00:00,36.114788,298.08447
1855-06-01 00:00:00,36.068836,298.98544
1855-07-01 00:00:00,36.038795,299.19308
1855-08-01 00:00:00,35.95879,299.73856
1855-09-01 00:00:00,35.739677,300.23557
1855-10-01 00:00:00,35.583187,300.71587999999997
1855-11-01 00:00:00,35.51416,300.46117999999996
1855-12-01 00:00:00,35.5649,299.88385
1856-01-01 00:00:00,35.712574,299.03546
1856-02-01 00:00:00,35.89366,298.01038
1856-03-01 00:00:00,35.977654,297.65628
1856-04-01 00:00:00,36.04152,297.56863
1856-05-01 00:00:00,36.096092,298.16052
1856-06-01 00:00:00,36.12904,298.87543
1856-07-01 00:00:00,36.162872,299.08148
1856-08-01 00:00:00,36.169838,299.5051
1856-09-01 00:00:00,36.06957,300.25558
1856-10-01 00:00:00,35.855446,300.3409
1856-11-01 00:00:00,35.71947,300.2935
1856-12-01 00:00:00,35.79359,299.5289
1857-01-01 00:00:00,36.013523,298.54764
1857-02-01 00:00:00,36.162014,297.6675
1857-03-01 00:00:00,36.20825,297.3364
1857-04-01 00:00:00,36.326244,297.6752
1857-05-01 00:00:00,36.343143,298.24722
1857-06-01 00:00:00,36.3353,298.64062
1857-07-01 00:00:00,36.297554,299.17392
1857-08-01 00:00:00,36.23348,299.61035
1857-09-01 00:00:00,36.05645,300.1671
1857-10-01 00:00:00,35.814728,300.43436
1857-11-01 00:00:00,35.562157,300.29276
1857-12-01 00:00:00,35.56541,299.62692000000004
1858-01-01 00:00:00,35.81906,298.42624
1858-02-01 00:00:00,36.090458,297.64862
1858-03-01 00:00:00,36.199963000000004,297.1762
1858-04-01 00:00:00,36.28046,297.1823
1858-05-01 00:00:00,36.250935,297.78702000000004
1858-06-01 00:00:00,36.28856,298.30942000000005
1858-07-01 00:00:00,36.323097,298.6078
1858-08-01 00:00:00,36.204678,299.2259
1858-09-01 00:00:00,35.96543,299.84647
1858-10-01 00:00:00,35.788666,300.02722
1858-11-01 00:00:00,35.803074,299.70013
1858-12-01 00:00:00,35.912693,299.2646
1859-01-01 00:00:00,36.161274,298.5508
1859-02-01 00:00:00,36.347103000000004,297.678
1859-03-01 00:00:00,36.339317,297.28128
1859-04-01 00:00:00,36.281647,297.5701
1859-05-01 00:00:00,36.224464000000005,298.21738
1859-06-01 00:00:00,36.168118,298.95398
1859-07-01 00:00:00,36.072559999999996,299.4547
1859-08-01 00:00:00,35.928078,299.87305
1859-09-01 00:00:00,35.776579999999996,300.2682
1859-10-01 00:00:00,35.566154,300.51276
