time,SALT,TS
1850-02-01 00:00:00,34.366245,301.0333
1850-03-01 00:00:00,34.345596,301.58282
1850-04-01 00:00:00,34.19383,302.15076
1850-05-01 00:00:00,34.11835,301.78665
1850-06-01 00:00:00,34.16291,300.85696
1850-07-01 00:00:00,34.470486,299.98102
1850-08-01 00:00:00,34.67434,299.40297999999996
1850-09-01 00:00:00,34.825882,298.96527000000003
1850-10-01 00:00:00,34.946556,298.52477999999996
1850-11-01 00:00:00,34.94843,298.99252
1850-12-01 00:00:00,34.822533,299.4979
1851-01-01 00:00:00,34.63944,301.01443
1851-02-01 00:00:00,34.45667,301.76636
1851-03-01 00:00:00,34.34926,302.0396
1851-04-01 00:00:00,34.280964000000004,302.07138
1851-05-01 00:00:00,34.128315,301.92795
1851-06-01 00:00:00,33.960777,301.04456
1851-07-01 00:00:00,34.10798,299.77
1851-08-01 00:00:00,34.311283,298.61037999999996
1851-09-01 00:00:00,34.55937,297.76984
1851-10-01 00:00:00,34.797752,297.7268
1851-11-01 00:00:00,34.95409,298.24216
1851-12-01 00:00:00,35.031643,298.52246
1852-01-01 00:00:00,35.01972,299.54822
1852-02-01 00:00:00,34.898212,301.16513
1852-03-01 00:00:00,34.664677000000005,301.05972
1852-04-01 00:00:00,34.53196,301.64682
1852-05-01 00:00:00,34.51504,301.4928
1852-06-01 00:00:00,34.540015999999994,300.46603
1852-07-01 00:00:00,34.595863,299.33817
1852-08-01 00:00:00,34.714634000000004,298.64795
1852-09-01 00:00:00,34.828705,297.9387
1852-10-01 00:00:00,34.922973999999996,298.01056
1852-11-01 00:00:00,34.991894,298.69707999999997
1852-12-01 00:00:00,34.870647,298.77042
1853-01-01 00:00:00,34.567204,299.76767
1853-02-01 00:00:00,34.275690000000004,301.0708
1853-03-01 00:00:00,34.092537,301.81207
1853-04-01 00:00:00,33.975445,301.30634
1853-05-01 00:00:00,33.951122,300.78015
1853-06-01 00:00:00,34.031690000000005,299.38723999999996
1853-07-01 00:00:00,34.148403,298.56854
1853-08-01 00:00:00,34.341423,298.73874
1853-09-01 00:00:00,34.5578,298.165
1853-10-01 00:00:00,34.743629999999996,297.97815
1853-11-01 00:00:00,34.760315000000006,298.20563
1853-12-01 00:00:00,34.77823,299.173
1854-01-01 00:00:00,34.66122,300.27975
1854-02-01 00:00:00,34.559273,301.15808
1854-03-01 00:00:00,34.544959999999996,301.2959
1854-04-01 00:00:00,34.498104,301.68933
1854-05-01 00:00:00,34.487507,302.05672999999996
1854-06-01 00:00:00,34.562540000000006,301.14664
1854-07-01 00:00:00,34.642185,300.28482
1854-08-01 00:00:00,34.7473,299.19815
1854-09-01 00:00:00,34.911587,298.67053
1854-10-01 00:00:00,35.010696,298.74807999999996
1854-11-01 00:00:00,35.085087,299.15927
1854-12-01 00:00:00,35.126575,299.75174
1855-01-01 00:00:00,35.086009999999995,300.7961
1855-02-01 00:00:00,35.011066,301.37076
1855-03-01 00:00:00,34.913070000000005,301.3979
1855-04-01 00:00:00,34.775321999999996,301.73382999999995
1855-05-01 00:00:00,34.632896,301.63208
1855-06-01 00:00:00,34.564396,301.21826
1855-07-01 00:00:00,34.684174,300.45966
1855-08-01 00:00:00,34.887478,299.8353
1855-09-01 00:00:00,35.018837,298.94403
1855-10-01 00:00:00,35.129005,298.91364
1855-11-01 00:00:00,35.230846,298.66635
1855-12-01 00:00:00,35.273746,299.12523999999996
1856-01-01 00:00:00,35.21139,299.88266
1856-02-01 00:00:00,34.981606,300.50836
1856-03-01 00:00:00,34.590626,301.08786000000003
1856-04-01 00:00:00,34.284027,301.25167999999996
1856-05-01 00:00:00,34.16127,301.33136
1856-06-01 00:00:00,34.25677,300.6865
1856-07-01 00:00:00,34.395396999999996,299.90732
1856-08-01 00:00:00,34.56684,299.14838
1856-09-01 00:00:00,34.716568,298.48676
1856-10-01 00:00:00,34.824215,298.36746
1856-11-01 00:00:00,34.940692999999996,298.91003
1856-12-01 00:00:00,35.027824,299.67514
1857-01-01 00:00:00,34.863808,300.40353
1857-02-01 00:00:00,34.64707,301.33954
1857-03-01 00:00:00,34.54523,301.52185
1857-04-01 00:00:00,34.435593,301.5469
1857-05-01 00:00:00,34.22736,301.48812999999996
1857-06-01 00:00:00,34.28801,301.09204
1857-07-01 00:00:00,34.42005,299.97937
1857-08-01 00:00:00,34.49452,299.10452000000004
1857-09-01 00:00:00,34.450275,298.8707
1857-10-01 00:00:00,34.448166,298.8821
1857-11-01 00:00:00,34.494675,299.3448
1857-12-01 00:00:00,34.549853999999996,299.91635
1858-01-01 00:00:00,34.407818,300.8233
1858-02-01 00:00:00,34.234856,301.03607
1858-03-01 00:00:00,34.004684000000005,301.45743
1858-04-01 00:00:00,33.844840000000005,301.36432
1858-05-01 00:00:00,33.771347,301.63712000000004
1858-06-01 00:00:00,33.864684999999994,301.16067999999996
1858-07-01 00:00:00,34.01003,299.8738
1858-08-01 00:00:00,34.092224,299.2999
1858-09-01 00:00:00,34.266144,298.53458
1858-10-01 00:00:00,34.373946999999994,298.15097000000003
1858-11-01 00:00:00,34.373065999999994,298.11606
1858-12-01 00:00:00,34.261253,298.81876
1859-01-01 00:00:00,34.22549,299.74976000000004
1859-02-01 00:00:00,34.126476000000004,300.98633
1859-03-01 00:00:00,34.074757,301.77957000000004
1859-04-01 00:00:00,34.07262,301.78766
1859-05-01 00:00:00,33.949337,301.45374
1859-06-01 00:00:00,34.03668,301.27435
1859-07-01 00:00:00,34.306293,300.13982999999996
1859-08-01 00:00:00,34.507866,299.3893
