time,SALT,TS
1850-02-01 00:00:00,35.885994000000004,296.8055
1850-03-01 00:00:00,35.884724,296.1486
1850-04-01 00:00:00,35.975475,296.3245
1850-05-01 00:00:00,35.929109999999994,297.83023
1850-06-01 00:00:00,35.899757,299.02637000000004
1850-07-01 00:00:00,35.88609,300.29184
1850-08-01 00:00:00,36.076904,301.18106
1850-09-01 00:00:00,36.137015999999996,301.89597000000003
1850-10-01 00:00:00,36.050796999999996,301.5803
1850-11-01 00:00:00,35.872246000000004,301.03854
1850-12-01 00:00:00,35.881107,299.18472
1851-01-01 00:00:00,35.880913,297.407
1851-02-01 00:00:00,35.85237,296.9635
1851-03-01 00:00:00,35.876236,296.86652000000004
1851-04-01 00:00:00,35.985465999999995,296.25116
1851-05-01 00:00:00,35.965984000000006,298.09705
1851-06-01 00:00:00,36.048041999999995,298.87082000000004
1851-07-01 00:00:00,36.099846,300.14437999999996
1851-08-01 00:00:00,36.203808,301.43195
1851-09-01 00:00:00,36.217940000000006,302.1677
1851-10-01 00:00:00,36.113106,301.8774
1851-11-01 00:00:00,35.912895,300.6108
1851-12-01 00:00:00,35.89157,299.16263
1852-01-01 00:00:00,35.955032,297.53775
1852-02-01 00:00:00,36.007427,296.12375
1852-03-01 00:00:00,36.086234999999995,295.68393
1852-04-01 00:00:00,36.10849,296.7256
1852-05-01 00:00:00,36.151024,297.59528
1852-06-01 00:00:00,36.165913,299.25998
1852-07-01 00:00:00,36.235176,300.58505
1852-08-01 00:00:00,36.3358,301.4192
1852-09-01 00:00:00,36.30325,301.5151
1852-10-01 00:00:00,36.187653000000005,301.325
1852-11-01 00:00:00,36.034103,300.4248
1852-12-01 00:00:00,35.914745,299.0265
1853-01-01 00:00:00,35.897816,297.3309
1853-02-01 00:00:00,35.861397,296.61508
1853-03-01 00:00:00,35.910022999999995,296.68854
1853-04-01 00:00:00,35.91095,297.20056
1853-05-01 00:00:00,35.970203000000005,298.2147
1853-06-01 00:00:00,35.999786,299.84897
1853-07-01 00:00:00,36.102005,301.03652999999997
1853-08-01 00:00:00,36.25083,301.50702
1853-09-01 00:00:00,36.268229999999996,301.79477
1853-10-01 00:00:00,36.15635,301.18588
1853-11-01 00:00:00,36.031864,300.5449
1853-12-01 00:00:00,35.905537,299.54332999999997
1854-01-01 00:00:00,35.864259999999994,297.8068
1854-02-01 00:00:00,35.87298,296.59927000000005
1854-03-01 00:00:00,35.873016,296.1789
1854-04-01 00:00:00,35.88021,297.0873
1854-05-01 00:00:00,35.91285,297.71786000000003
1854-06-01 00:00:00,35.98114,299.20142000000004
1854-07-01 00:00:00,36.134007000000004,300.45923
1854-08-01 00:00:00,36.207306,301.101
1854-09-01 00:00:00,36.249309999999994,301.57037
1854-10-01 00:00:00,36.222935,301.3603
1854-11-01 00:00:00,36.092255,300.6818
1854-12-01 00:00:00,35.975871999999995,298.99564
1855-01-01 00:00:00,35.96544,297.27917
1855-02-01 00:00:00,35.912341999999995,295.89465
1855-03-01 00:00:00,35.975693,295.6609
1855-04-01 00:00:00,36.02899,296.18112
1855-05-01 00:00:00,36.02625,298.23917
1855-06-01 00:00:00,36.040890000000005,299.47247000000004
1855-07-01 00:00:00,36.154396000000006,300.41806
1855-08-01 00:00:00,36.22974,301.7886
1855-09-01 00:00:00,36.204646999999994,302.285
1855-10-01 00:00:00,36.101585,301.68384
1855-11-01 00:00:00,35.951084,301.1221
1855-12-01 00:00:00,35.931717,299.19537
1856-01-01 00:00:00,35.836124,297.69135
1856-02-01 00:00:00,35.838570000000004,295.615
1856-03-01 00:00:00,35.904625,295.09396
1856-04-01 00:00:00,35.89131,296.1391
1856-05-01 00:00:00,35.84789,297.5884
1856-06-01 00:00:00,35.7762,299.2576
1856-07-01 00:00:00,35.871204,300.57794
1856-08-01 00:00:00,36.07301,301.23975
1856-09-01 00:00:00,36.088703,301.80602999999996
1856-10-01 00:00:00,35.982079999999996,301.657
1856-11-01 00:00:00,35.816246,300.66998
1856-12-01 00:00:00,35.75434,298.81644
1857-01-01 00:00:00,35.691006,297.56525
1857-02-01 00:00:00,35.658195,296.96112
1857-03-01 00:00:00,35.6963,296.30902000000003
1857-04-01 00:00:00,35.815975,296.60852
1857-05-01 00:00:00,35.82558,298.34362999999996
1857-06-01 00:00:00,35.874123,299.91846
1857-07-01 00:00:00,35.980465,300.8853
1857-08-01 00:00:00,36.052956,301.33432
1857-09-01 00:00:00,36.016846,301.8658
1857-10-01 00:00:00,35.93827,301.55746
1857-11-01 00:00:00,35.74303,300.6297
1857-12-01 00:00:00,35.65044,299.27222
1858-01-01 00:00:00,35.678641999999996,297.2787
1858-02-01 00:00:00,35.685406,296.08145
1858-03-01 00:00:00,35.725887,296.1233
1858-04-01 00:00:00,35.824065999999995,296.1343
1858-05-01 00:00:00,35.886852000000005,296.8867
1858-06-01 00:00:00,35.878326,298.57602
1858-07-01 00:00:00,35.998816999999995,300.53082
1858-08-01 00:00:00,36.111862,301.28262
1858-09-01 00:00:00,36.10138,301.71307
1858-10-01 00:00:00,36.078765999999995,301.51602
1858-11-01 00:00:00,35.942432000000004,300.58212000000003
1858-12-01 00:00:00,35.81048,299.12212999999997
1859-01-01 00:00:00,35.81575,297.07205
1859-02-01 00:00:00,35.859814,295.32718
1859-03-01 00:00:00,35.86018,295.47104
1859-04-01 00:00:00,35.84704,296.40607
1859-05-01 00:00:00,35.869675,297.8141
1859-06-01 00:00:00,35.945805,299.36447000000004
1859-07-01 00:00:00,36.028766999999995,300.59836
1859-08-01 00:00:00,36.1259,301.25467000000003
