"","x","y"
"1",1851.5,0.0286609352564113
"2",1852.5,-0.0316014814102559
"3",1853.5,-0.00466739807692562
"4",1854.5,-0.0175443147435885
"5",1855.5,-0.00421514807692347
"6",1856.5,-0.0276759814102547
"7",1857.5,-0.0110078980769188
"8",1858.5,0.0312478519230766
"9",1859.5,-0.0128628147435919
"10",1860.5,-0.0391735647435922
"11",1861.5,-0.0152414814102571
"12",1862.5,0.00451768525640972
"13",1863.5,0.0471018519230739
"14",1864.5,0.00885310192307998
"15",1865.5,0.0168757685897418
"16",1866.5,0.0206420185897471
"17",1867.5,-0.0293379814102579
"18",1868.5,-0.000211814743586558
"19",1869.5,-0.0014595647435911
"20",1870.5,0.0384100185897438
"21",1871.5,0.00107110192307402
"22",1872.5,0.0323875185897435
"23",1873.5,0.00752793525641238
"24",1874.5,0.0224216852564112
"25",1875.5,0.0136236852564124
"26",1876.5,0.0194253519230756
"27",1877.5,0.024614351923077
"28",1878.5,0.0538072685897433
"29",1879.5,0.0270824352564105
"30",1880.5,-0.0240564814102555
"31",1881.5,-0.0271779814102544
"32",1882.5,-0.0126756480769217
"33",1883.5,0.0654160185897439
"34",1884.5,0.0135996852564091
"35",1885.5,-0.00738756474358837
"36",1886.5,-0.0317876480769215
"37",1887.5,-0.0371599814102552
"38",1888.5,-0.0234054814102578
"39",1889.5,0.049180935256409
"40",1890.5,0.0290050185897428
"41",1891.5,-0.046110064743587
"42",1892.5,-0.0466598980769248
"43",1893.5,-0.0569960647435863
"44",1894.5,-0.0323088147435868
"45",1895.5,0.000414018589744103
"46",1896.5,-0.00851173141025896
"47",1897.5,0.0397411852564105
"48",1898.5,0.0161264352564103
"49",1899.5,-0.0261144814102536
"50",1900.5,-0.0651949814102579
"51",1901.5,-0.0373147314102553
"52",1902.5,-0.114271814743589
"53",1903.5,-0.0504511480769239
"54",1904.5,0.00258610192307884
"55",1905.5,-0.0185841480769255
"56",1906.5,-0.0460163147435892
"57",1907.5,-0.046236981410253
"58",1908.5,-0.0103358147435912
"59",1909.5,0.00428676858974342
"60",1910.5,0.00998226858974505
"61",1911.5,-0.0326423980769235
"62",1912.5,0.0136837685897433
"63",1913.5,-0.0315780647435915
"64",1914.5,-0.0585650647435898
"65",1915.5,-0.0631258147435929
"66",1916.5,-0.0359693980769222
"67",1917.5,0.00422476858974363
"68",1918.5,0.0151496019230777
"69",1919.5,0.0269821019230747
"70",1920.5,0.018283935256413
"71",1921.5,0.0216106852564124
"72",1922.5,-0.0421402314102579
"73",1923.5,-0.00726856474359039
"74",1924.5,0.0186452685897436
"75",1925.5,0.039972268589743
"76",1926.5,-0.0167388147435901
"77",1927.5,-0.0481588980769203
"78",1928.5,-0.0490308980769214
"79",1929.5,-0.0254062314102583
"80",1930.5,-0.0635028147435932
"81",1931.5,-0.0498702314102601
"82",1932.5,0.0394296852564082
"83",1933.5,0.0217772685897444
"84",1934.5,-0.0101105647435915
"85",1935.5,-0.0336633147435919
"86",1936.5,0.00816926858974654
"87",1937.5,0.0483011852564132
"88",1938.5,0.0247615185897416
"89",1939.5,0.0613403519230786
"90",1940.5,0.0237786019230768
"91",1941.5,-0.0450948147435923
"92",1942.5,-0.0364541480769205
"93",1943.5,-0.0158943147435906
"94",1944.5,-0.00935348141025827
"95",1945.5,0.019948518589743
"96",1946.5,0.0025899352564096
"97",1947.5,-0.00271098141025305
"98",1948.5,-0.018928898076922
"99",1949.5,0.02301185192308
"100",1950.5,-0.000528814743589123
"101",1951.5,0.0308771019230747
"102",1952.5,0.0202953519230746
"103",1953.5,0.0143900185897436
"104",1954.5,0.00361351858974501
"105",1955.5,-0.0305089814102573
"106",1956.5,-0.00656889807692096
"107",1957.5,0.0987827685897429
"108",1958.5,0.11062110192308
"109",1959.5,0.0857865185897424
"110",1960.5,0.0332176019230772
"111",1961.5,0.0228891019230772
"112",1962.5,0.0455025185897426
"113",1963.5,0.0572127685897428
"114",1964.5,-0.00372614807692173
"115",1965.5,0.00669985192308076
"116",1966.5,0.0113856019230738
"117",1967.5,-0.00619364807692335
"118",1968.5,0.0243182685897452
"119",1969.5,0.00393260192307565
"120",1970.5,-0.0282001480769267
"121",1971.5,0.00915360192307446
"122",1972.5,-0.016733481410256
"123",1973.5,0.0274504352564122
"124",1974.5,0.0389010185897476
"125",1975.5,0.0209066852564135
"126",1976.5,-0.0463368980769232
"127",1977.5,-0.0260249814102522
"128",1978.5,0.00383776858974016
"129",1979.5,0.0511726852564109
"130",1980.5,0.0435706852564124
