time,SALT_mean,TS
1851-01-01 00:00:00,34.197327,301.48923
1851-02-01 00:00:00,33.734142,301.11334
1851-03-01 00:00:00,33.774548,301.0675
1851-04-01 00:00:00,34.13655,301.24255
1851-05-01 00:00:00,34.343517,301.3382
1851-06-01 00:00:00,34.421757,301.56387
1851-07-01 00:00:00,34.452484,301.485
1851-08-01 00:00:00,34.50639,301.6569
1851-09-01 00:00:00,34.538345,301.9288
1851-10-01 00:00:00,34.547512,302.21802
1851-11-01 00:00:00,34.558853,302.4293
1851-12-01 00:00:00,34.48818,302.38852
1852-01-01 00:00:00,34.210896,302.0148
1852-02-01 00:00:00,33.724224,301.26877
1852-03-01 00:00:00,33.60204,301.01196
1852-04-01 00:00:00,34.09956,301.19046
1852-05-01 00:00:00,34.384895,301.5754
1852-06-01 00:00:00,34.461857,301.56137
1852-07-01 00:00:00,34.490845,301.83038
1852-08-01 00:00:00,34.5133,301.9236
1852-09-01 00:00:00,34.53182,301.84338
1852-10-01 00:00:00,34.562397,301.6365
1852-11-01 00:00:00,34.564045,301.5394
1852-12-01 00:00:00,34.51058,301.4505
1853-01-01 00:00:00,34.182278,301.16006
1853-02-01 00:00:00,33.656338,300.91077
1853-03-01 00:00:00,33.743465,300.77304
1853-04-01 00:00:00,34.16457,300.8099
1853-05-01 00:00:00,34.40996,301.02573
1853-06-01 00:00:00,34.47645,301.2103
1853-07-01 00:00:00,34.50017,301.20004
1853-08-01 00:00:00,34.52682,301.44907
1853-09-01 00:00:00,34.54816,301.58658
1853-10-01 00:00:00,34.568054,301.4159
1853-11-01 00:00:00,34.578884,301.33716
1853-12-01 00:00:00,34.521656,301.13797
1854-01-01 00:00:00,34.12335,300.88437
1854-02-01 00:00:00,33.544342,300.47745
1854-03-01 00:00:00,33.618076,300.309
1854-04-01 00:00:00,34.10774,300.4128
1854-05-01 00:00:00,34.36323,300.66428
1854-06-01 00:00:00,34.451633,300.6589
1854-07-01 00:00:00,34.492702,300.73532
1854-08-01 00:00:00,34.507313,301.00565
1854-09-01 00:00:00,34.5419,301.13107
1854-10-01 00:00:00,34.58232,301.12155
1854-11-01 00:00:00,34.59526,301.0836
1854-12-01 00:00:00,34.537006,301.1067
1855-01-01 00:00:00,34.22968,300.9042
1855-02-01 00:00:00,33.557327,300.5442
1855-03-01 00:00:00,33.548492,300.3752
1855-04-01 00:00:00,34.066742,300.37686
1855-05-01 00:00:00,34.371395,300.4996
1855-06-01 00:00:00,34.442616,300.816
1855-07-01 00:00:00,34.472126,300.96622
1855-08-01 00:00:00,34.496704,301.03696
1855-09-01 00:00:00,34.52953,301.08707
1855-10-01 00:00:00,34.5638,301.09875
1855-11-01 00:00:00,34.590286,301.1563
1855-12-01 00:00:00,34.510464,301.19095
1856-01-01 00:00:00,34.245087,300.89542
1856-02-01 00:00:00,33.81099,300.54523
1856-03-01 00:00:00,33.813457,300.30652
1856-04-01 00:00:00,34.18948,300.44705
1856-05-01 00:00:00,34.415314,300.7549
1856-06-01 00:00:00,34.490406,300.94434
1856-07-01 00:00:00,34.505497,301.13455
1856-08-01 00:00:00,34.50769,301.53378
1856-09-01 00:00:00,34.550922,301.73096
1856-10-01 00:00:00,34.563892,301.98068
1856-11-01 00:00:00,34.569836,301.988
1856-12-01 00:00:00,34.500347,302.04233
1857-01-01 00:00:00,34.14066,301.55765
1857-02-01 00:00:00,33.59903,300.9918
1857-03-01 00:00:00,33.659184,300.55502
1857-04-01 00:00:00,34.025494,300.51913
1857-05-01 00:00:00,34.29401,300.7335
1857-06-01 00:00:00,34.4391,301.01193
