"","x","y"
"1",1851.5,296.052499166667
"2",1852.5,296.135384166667
"3",1853.5,295.912808333333
"4",1854.5,296.1620625
"5",1855.5,296.230515
"6",1856.5,296.101843333333
"7",1857.5,296.102429166667
"8",1858.5,295.9219325
"9",1859.5,295.891936666667
"10",1860.5,295.890419166667
"11",1861.5,296.0584375
"12",1862.5,295.961334166667
"13",1863.5,295.722424166667
"14",1864.5,295.923565833333
"15",1865.5,295.780790833333
"16",1866.5,295.750305
"17",1867.5,295.666699166667
"18",1868.5,295.774479166667
"19",1869.5,295.932608333333
"20",1870.5,295.878196666667
"21",1871.5,296.042458333333
"22",1872.5,295.973703333333
"23",1873.5,295.780743333333
"24",1874.5,295.736441666667
"25",1875.5,295.822135
"26",1876.5,295.785233333333
"27",1877.5,295.888638333333
"28",1878.5,296.002450833333
"29",1879.5,295.913848333333
"30",1880.5,295.8702475
"31",1881.5,295.737931666667
"32",1882.5,295.70815
"33",1883.5,296.032711666667
"34",1884.5,295.632693333333
"35",1885.5,295.601533333333
"36",1886.5,295.749485833333
"37",1887.5,295.876585
"38",1888.5,296.062808333333
"39",1889.5,295.8121975
"40",1890.5,295.6042425
"41",1891.5,295.522096666667
"42",1892.5,295.7547275
"43",1893.5,295.7724675
"44",1894.5,295.897670833333
"45",1895.5,295.7550375
"46",1896.5,295.782518333333
"47",1897.5,295.822675833333
"48",1898.5,295.842575
"49",1899.5,295.788415833333
"50",1900.5,295.687666666667
"51",1901.5,295.4680175
"52",1902.5,295.89482
"53",1903.5,295.713656666667
"54",1904.5,295.475421666667
"55",1905.5,295.561986666667
"56",1906.5,295.742345
"57",1907.5,295.599003333333
"58",1908.5,295.586830833333
"59",1909.5,295.781650833333
"60",1910.5,295.8576925
"61",1911.5,295.802445833333
"62",1912.5,295.476196666667
"63",1913.5,295.4220225
"64",1914.5,295.4313575
"65",1915.5,295.673288333333
"66",1916.5,295.645173333333
"67",1917.5,295.695496666667
"68",1918.5,296.059159166667
"69",1919.5,295.926065833333
"70",1920.5,295.732701666667
"71",1921.5,295.5382475
"72",1922.5,295.7677325
"73",1923.5,295.697025
"74",1924.5,295.64994
"75",1925.5,295.681388333333
"76",1926.5,295.522128333333
"77",1927.5,295.5745325
"78",1928.5,295.674464166667
"79",1929.5,295.630446666667
"80",1930.5,295.728744166667
"81",1931.5,295.904474166667
"82",1932.5,295.640301666667
"83",1933.5,295.736678333333
"84",1934.5,295.5637675
"85",1935.5,295.890175
"86",1936.5,295.812776666667
"87",1937.5,295.9752575
"88",1938.5,295.784010833333
"89",1939.5,295.869693333333
"90",1940.5,295.9892275
"91",1941.5,295.919700833333
"92",1942.5,295.857658333333
"93",1943.5,295.887845833333
"94",1944.5,295.720800833333
"95",1945.5,295.691296666667
"96",1946.5,295.716496666667
"97",1947.5,295.905605
"98",1948.5,296.099910833333
"99",1949.5,295.653173333333
"100",1950.5,295.7696875
"101",1951.5,295.6976925
"102",1952.5,295.635479166667
"103",1953.5,295.591595
"104",1954.5,295.85776
"105",1955.5,295.7186375
"106",1956.5,296.0818525
"107",1957.5,295.790735
"108",1958.5,295.8429925
"109",1959.5,295.7649625
"110",1960.5,295.699010833333
"111",1961.5,295.735585833333
"112",1962.5,295.836583333333
"113",1963.5,295.935275833333
"114",1964.5,296.181908333333
"115",1965.5,295.775210833333
"116",1966.5,295.713001666667
"117",1967.5,295.810914166667
"118",1968.5,295.831261666667
"119",1969.5,295.668478333333
"120",1970.5,295.783608333333
"121",1971.5,295.655129166667
"122",1972.5,295.627494166667
"123",1973.5,295.740513333333
"124",1974.5,295.7678925
"125",1975.5,295.704060833333
"126",1976.5,295.8274575
"127",1977.5,295.810443333333
"128",1978.5,296.196420833333
"129",1979.5,296.008589166667
"130",1980.5,296.239868333333
