time,SALT_mean,TS
1851-01-01 00:00:00,34.231472,301.48923
1851-02-01 00:00:00,34.257656,301.11334
1851-03-01 00:00:00,34.279476,301.0675
1851-04-01 00:00:00,34.36977,301.24255
1851-05-01 00:00:00,34.41666,301.3382
1851-06-01 00:00:00,34.419582,301.56387
1851-07-01 00:00:00,34.41005,301.485
1851-08-01 00:00:00,34.362423,301.6569
1851-09-01 00:00:00,34.36192,301.9288
1851-10-01 00:00:00,34.345272,302.21802
1851-11-01 00:00:00,34.291637,302.4293
1851-12-01 00:00:00,34.203262,302.38852
1852-01-01 00:00:00,34.130978,302.0148
1852-02-01 00:00:00,34.247257,301.26877
1852-03-01 00:00:00,34.368893,301.01196
1852-04-01 00:00:00,34.44991,301.19046
1852-05-01 00:00:00,34.407757,301.5754
1852-06-01 00:00:00,34.406994,301.56137
1852-07-01 00:00:00,34.364292,301.83038
1852-08-01 00:00:00,34.38639,301.9236
1852-09-01 00:00:00,34.439747,301.84338
1852-10-01 00:00:00,34.471737,301.6365
1852-11-01 00:00:00,34.424835,301.5394
1852-12-01 00:00:00,34.33839,301.4505
1853-01-01 00:00:00,34.29077,301.16006
1853-02-01 00:00:00,34.27801,300.91077
1853-03-01 00:00:00,34.276035,300.77304
1853-04-01 00:00:00,34.280247,300.8099
1853-05-01 00:00:00,34.25516,301.02573
1853-06-01 00:00:00,34.260292,301.2103
1853-07-01 00:00:00,34.234894,301.20004
1853-08-01 00:00:00,34.197952,301.44907
1853-09-01 00:00:00,34.232952,301.58658
1853-10-01 00:00:00,34.310047,301.4159
1853-11-01 00:00:00,34.298557,301.33716
1853-12-01 00:00:00,34.238575,301.13797
1854-01-01 00:00:00,34.18301,300.88437
1854-02-01 00:00:00,34.200455,300.47745
1854-03-01 00:00:00,34.294807,300.309
1854-04-01 00:00:00,34.353176,300.4128
1854-05-01 00:00:00,34.352314,300.66428
1854-06-01 00:00:00,34.342884,300.6589
1854-07-01 00:00:00,34.31371,300.73532
1854-08-01 00:00:00,34.27075,301.00565
1854-09-01 00:00:00,34.292957,301.13107
1854-10-01 00:00:00,34.348087,301.12155
1854-11-01 00:00:00,34.33792,301.0836
1854-12-01 00:00:00,34.271694,301.1067
1855-01-01 00:00:00,34.23447,300.9042
1855-02-01 00:00:00,34.233643,300.5442
1855-03-01 00:00:00,34.305992,300.3752
1855-04-01 00:00:00,34.39223,300.37686
1855-05-01 00:00:00,34.420624,300.4996
1855-06-01 00:00:00,34.40431,300.816
1855-07-01 00:00:00,34.372128,300.96622
1855-08-01 00:00:00,34.331608,301.03696
1855-09-01 00:00:00,34.3438,301.08707
1855-10-01 00:00:00,34.369038,301.09875
1855-11-01 00:00:00,34.3553,301.1563
1855-12-01 00:00:00,34.284164,301.19095
1856-01-01 00:00:00,34.230274,300.89542
1856-02-01 00:00:00,34.190815,300.54523
1856-03-01 00:00:00,34.272762,300.30652
1856-04-01 00:00:00,34.320072,300.44705
1856-05-01 00:00:00,34.39426,300.7549
1856-06-01 00:00:00,34.398365,300.94434
1856-07-01 00:00:00,34.334362,301.13455
1856-08-01 00:00:00,34.28177,301.53378
1856-09-01 00:00:00,34.295795,301.73096
1856-10-01 00:00:00,34.327393,301.98068
1856-11-01 00:00:00,34.320206,301.988
1856-12-01 00:00:00,34.236855,302.04233
1857-01-01 00:00:00,34.1936,301.55765
1857-02-01 00:00:00,34.266407,300.9918
1857-03-01 00:00:00,34.325512,300.55502
1857-04-01 00:00:00,34.376797,300.51913
1857-05-01 00:00:00,34.35767,300.7335
1857-06-01 00:00:00,34.331604,301.01193
1857-07-01 00:00:00,34.319057,301.4259
1857-08-01 00:00:00,34.343426,301.55276
1857-09-01 00:00:00,34.433872,301.5751
1857-10-01 00:00:00,34.471653,301.25003
1857-11-01 00:00:00,34.438507,301.1662
1857-12-01 00:00:00,34.35125,301.23865
1858-01-01 00:00:00,34.32648,301.0035
1858-02-01 00:00:00,34.32231,300.55814
1858-03-01 00:00:00,34.396698,300.21042
1858-04-01 00:00:00,34.422638,300.29532
1858-05-01 00:00:00,34.4166,300.39877
1858-06-01 00:00:00,34.362965,300.94223
1858-07-01 00:00:00,34.30672,301.08585
1858-08-01 00:00:00,34.279343,301.4048
1858-09-01 00:00:00,34.33319,301.43512
1858-10-01 00:00:00,34.38132,301.33975
1858-11-01 00:00:00,34.312656,301.37964
1858-12-01 00:00:00,34.229877,301.28592
1859-01-01 00:00:00,34.178852,301.03763
1859-02-01 00:00:00,34.2318,300.70404
1859-03-01 00:00:00,34.29185,300.5774
1859-04-01 00:00:00,34.31591,300.8856
1859-05-01 00:00:00,34.329144,301.00214
1859-06-01 00:00:00,34.378796,301.16565
1859-07-01 00:00:00,34.322323,301.28058
1859-08-01 00:00:00,34.270885,301.645
1859-09-01 00:00:00,34.28526,301.7052
1859-10-01 00:00:00,34.355087,301.70993
1859-11-01 00:00:00,34.329273,301.74936
1859-12-01 00:00:00,34.2597,301.80243
1860-01-01 00:00:00,34.20728,301.547
1860-02-01 00:00:00,34.25413,301.1244
1860-03-01 00:00:00,34.37257,300.75375
1860-04-01 00:00:00,34.415386,300.717
1860-05-01 00:00:00,34.406418,300.74863
1860-06-01 00:00:00,34.37981,300.9498
1860-07-01 00:00:00,34.348984,301.26495
1860-08-01 00:00:00,34.36186,301.5226
1860-09-01 00:00:00,34.47475,301.50403
1860-10-01 00:00:00,34.500687,301.47928
1860-11-01 00:00:00,34.451557,301.38623
1860-12-01 00:00:00,34.397614,301.36948
1861-01-01 00:00:00,34.334732,301.1057
1861-02-01 00:00:00,34.348976,300.64163
1861-03-01 00:00:00,34.350086,300.52
1861-04-01 00:00:00,34.40807,300.56433
1861-05-01 00:00:00,34.431446,300.65298
1861-06-01 00:00:00,34.423473,300.74728
1861-07-01 00:00:00,34.345215,300.95837
1861-08-01 00:00:00,34.33174,301.35037
1861-09-01 00:00:00,34.420383,301.40637
1861-10-01 00:00:00,34.47571,301.36743
1861-11-01 00:00:00,34.45915,301.3711
1861-12-01 00:00:00,34.36873,301.341
1862-01-01 00:00:00,34.26335,301.25793
1862-02-01 00:00:00,34.34934,300.8446
1862-03-01 00:00:00,34.41771,300.68054
1862-04-01 00:00:00,34.423992,300.68628
1862-05-01 00:00:00,34.448082,300.83432
1862-06-01 00:00:00,34.41142,300.97635
1862-07-01 00:00:00,34.37089,301.0304
1862-08-01 00:00:00,34.383278,301.20984
1862-09-01 00:00:00,34.42986,301.3575
1862-10-01 00:00:00,34.473183,301.2878
1862-11-01 00:00:00,34.448112,301.19644
1862-12-01 00:00:00,34.385803,301.2113
1863-01-01 00:00:00,34.32997,300.99307
1863-02-01 00:00:00,34.34564,300.54492
1863-03-01 00:00:00,34.39937,300.53076
1863-04-01 00:00:00,34.40422,300.78452
1863-05-01 00:00:00,34.408817,300.70682
1863-06-01 00:00:00,34.377518,300.97806
1863-07-01 00:00:00,34.345592,301.1128
1863-08-01 00:00:00,34.31867,301.3564
1863-09-01 00:00:00,34.33639,301.67276
1863-10-01 00:00:00,34.38299,301.8873
1863-11-01 00:00:00,34.367496,301.93616
1863-12-01 00:00:00,34.289227,301.96103
1864-01-01 00:00:00,34.245007,301.6863
1864-02-01 00:00:00,34.29404,301.11826
1864-03-01 00:00:00,34.392918,300.65378
1864-04-01 00:00:00,34.424805,300.90982
1864-05-01 00:00:00,34.421673,300.9707
1864-06-01 00:00:00,34.38458,300.97937
1864-07-01 00:00:00,34.32255,301.16464
1864-08-01 00:00:00,34.322514,301.4172
1864-09-01 00:00:00,34.413364,301.733
1864-10-01 00:00:00,34.45953,301.76602
1864-11-01 00:00:00,34.430874,301.68954
1864-12-01 00:00:00,34.374172,301.6432
1865-01-01 00:00:00,34.323547,301.30466
1865-02-01 00:00:00,34.317135,300.88336
1865-03-01 00:00:00,34.413464,300.61932
1865-04-01 00:00:00,34.41711,300.65723
1865-05-01 00:00:00,34.410854,300.9306
1865-06-01 00:00:00,34.358448,301.1483
1865-07-01 00:00:00,34.315235,301.27945
1865-08-01 00:00:00,34.282684,301.58218
1865-09-01 00:00:00,34.300922,301.7387
1865-10-01 00:00:00,34.35201,301.69473
1865-11-01 00:00:00,34.289314,301.63495
1865-12-01 00:00:00,34.222813,301.47293
1866-01-01 00:00:00,34.24132,300.92892
1866-02-01 00:00:00,34.297607,300.36008
1866-03-01 00:00:00,34.35,300.21906
1866-04-01 00:00:00,34.372982,300.3365
1866-05-01 00:00:00,34.383076,300.66556
1866-06-01 00:00:00,34.36336,300.93018
1866-07-01 00:00:00,34.359642,301.17007
1866-08-01 00:00:00,34.366703,301.42578
1866-09-01 00:00:00,34.3894,301.40942
1866-10-01 00:00:00,34.414776,301.24524
1866-11-01 00:00:00,34.377377,301.1636
1866-12-01 00:00:00,34.30916,301.14133
1867-01-01 00:00:00,34.293743,300.7843
1867-02-01 00:00:00,34.301388,300.40378
1867-03-01 00:00:00,34.343227,300.35916
1867-04-01 00:00:00,34.340687,300.50046
1867-05-01 00:00:00,34.36074,300.70425
1867-06-01 00:00:00,34.36212,301.05234
1867-07-01 00:00:00,34.336685,301.26822
1867-08-01 00:00:00,34.319508,301.4268
1867-09-01 00:00:00,34.38528,301.37405
1867-10-01 00:00:00,34.450054,301.1795
1867-11-01 00:00:00,34.424023,301.18643
1867-12-01 00:00:00,34.323933,301.19974
1868-01-01 00:00:00,34.3001,300.87186
1868-02-01 00:00:00,34.341274,300.52158
1868-03-01 00:00:00,34.315525,300.57288
1868-04-01 00:00:00,34.37289,300.76065
1868-05-01 00:00:00,34.390865,300.80856
1868-06-01 00:00:00,34.382088,300.96234
1868-07-01 00:00:00,34.380665,301.20224
1868-08-01 00:00:00,34.375893,301.3857
1868-09-01 00:00:00,34.370373,301.5289
1868-10-01 00:00:00,34.360905,301.5376
1868-11-01 00:00:00,34.349415,301.4319
1868-12-01 00:00:00,34.25717,301.41983
1869-01-01 00:00:00,34.236004,301.13773
1869-02-01 00:00:00,34.26976,300.70612
1869-03-01 00:00:00,34.287647,300.55692
1869-04-01 00:00:00,34.302002,300.63565
1869-05-01 00:00:00,34.332733,301.0496
1869-06-01 00:00:00,34.313175,301.25705
1869-07-01 00:00:00,34.276188,301.14047
1869-08-01 00:00:00,34.21166,301.53995
1869-09-01 00:00:00,34.22998,301.87344
1869-10-01 00:00:00,34.289303,301.91953
1869-11-01 00:00:00,34.300083,301.89682
1869-12-01 00:00:00,34.24264,301.82584
1870-01-01 00:00:00,34.193584,301.43735
1870-02-01 00:00:00,34.262768,300.94336
1870-03-01 00:00:00,34.327854,300.77972
1870-04-01 00:00:00,34.37384,300.59512
1870-05-01 00:00:00,34.352703,300.6873
1870-06-01 00:00:00,34.3293,300.88113
1870-07-01 00:00:00,34.272373,301.1076
1870-08-01 00:00:00,34.2795,301.33072
1870-09-01 00:00:00,34.3594,301.31094
1870-10-01 00:00:00,34.41041,301.18033
1870-11-01 00:00:00,34.435757,300.92172
1870-12-01 00:00:00,34.31181,301.04337
1871-01-01 00:00:00,34.27344,300.80338
1871-02-01 00:00:00,34.327225,300.34988
1871-03-01 00:00:00,34.397156,300.26367
1871-04-01 00:00:00,34.43195,300.31918
1871-05-01 00:00:00,34.441345,300.70273
1871-06-01 00:00:00,34.41672,301.0121
